Filename;ActivityName;Location;ReferenceProduct
20183b35-71a0-5009-ac1f-86f8be126a5e_db66eb0b-7b48-4300-8134-2c851292cc14.spold;anode production, prebake, for aluminium electrolysis;IAI Area, South America;anode, prebake, for aluminium electrolysis
7b120c2b-9178-53a7-ae85-3399ef1dfba1_8d7c013a-5aca-44d7-8fc4-193844d2953a.spold;treatment of waste packaging paper, open dump, hyperarid infiltration class (-250mm);GLO;waste packaging paper
86537bf5-7fc7-53f8-831b-38ffff609a2f_508155f4-0601-4a0b-be0f-9ac7d558605a.spold;sugarcane processing, modern autonomous plant;BR;ethanol, without water, in 99.7% solution state, from fermentation
8f734a58-e11f-5291-92e2-26b759b8dfab_4c2bb0f0-422d-4fb3-bcfe-a36ef1b55874.spold;clear-cutting, grassland to arable land, annual crop;BR-BA;land tenure, arable land, measured as carbon net primary productivity, annual crop
3f42cba9-1fd8-5bb8-b76d-5006bf446cab_ed65d3d9-349b-4e2c-870c-381209bc1484.spold;market for transport, passenger car, medium size, diesel, EURO 3;GLO;transport, passenger car, medium size, diesel, EURO 3
d6835cfe-63c0-58c6-aeaf-f75fcc797ef4_6b5638d8-0284-4a7f-b11b-d2fcce172896.spold;market for uranium, enriched 3.8%, in fuel element for light water reactor;GLO;uranium, enriched 3.8%, in fuel element for light water reactor
abcc98f6-e059-5411-b0c8-7f1be0dbfad1_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;market for electricity, medium voltage;MN;electricity, medium voltage
cc5ae892-8217-54eb-94ff-191dad0df01c_3990b197-a303-4c36-ae1c-c2ddebaad744.spold;kerosene, import from Europe;CH;kerosene
c9b999a0-f983-5eaa-b9c3-35863094856e_66c93e71-f32b-4591-901c-55395db5c132.spold;market for electricity, high voltage;NE;electricity, high voltage
aa7d4f1a-69a3-5e36-b70a-020e93775e42_93bd3d97-0440-4e9f-8f69-6324fe28c4b6.spold;market for waste glass pane in burnable frame;RoW;waste glass pane in burnable frame
7ca38bad-7238-56e4-92b1-940063365884_879bc816-ead6-4d8d-a5fd-0aa6c97ad710.spold;market for furnace, wood chips, average storage area, 50kW;GLO;furnace, wood chips, average storage area, 50kW
36a4b795-6959-5846-b577-ce6c5f5397e4_8fe05e0c-037b-4a27-9f9c-1e3fe9326b36.spold;refrigerator production;GLO;refrigerator
b1bb9199-d972-5b22-92a7-77f4f10420d1_60e49368-8f1a-49a1-87bd-4e9cb932a8d3.spold;uranium mill construction;US;uranium mill
4fd376b9-5dd7-5f8e-8b0e-c396d08f545c_a514c9f2-0d4d-4ce2-809b-de4c29e74709.spold;suction, sawdust;CA-QC;sawdust, loose, wet, measured as dry mass
1245f2e0-0bdd-5508-bca1-9438f82f0f32_ea995b09-8d6d-4c53-bdcb-c57a88ec4019.spold;rye production, organic;CH;rye grain, organic
6807c05a-3271-5131-80a9-58136743734e_33e3392c-3d6c-4482-b523-7edf799794d0.spold;blower and heat exchange unit production, Twl-700;RER;blower and heat exchange unit, Twl-700
4fe33a37-0d35-553e-97b7-c0675ca61c65_d5d05133-2092-451a-b9fa-c782a6ce3786.spold;market for sewage sludge, 70% water, WWT, WW from maize starch production;RoW;sewage sludge, 70% water, WWT, WW from maize starch production
f31384ba-119a-5899-af0f-933be9486945_34d3846c-787a-48c0-9d72-3ae58373ef78.spold;market for sewage sludge, 97% water, WWT, WW, average;Europe without Switzerland;sewage sludge, 97% water, WWT, WW, average
e12d31fe-2cd5-5f8d-9c30-0889252ba90d_3d3268fa-3c9e-43e0-be88-3dfd53718719.spold;esterification of soybean oil;RoW;glycerine
ac63c5a8-0377-5b73-84ad-b917b2c8abc2_06b8d05b-e1e6-427b-929c-bb55e84e7c08.spold;ammonia production, steam reforming, liquid;CN;ammonia, anhydrous, liquid
f8d8c4ab-7696-520b-8db0-f6c9d862a102_5622e91c-82a0-59f4-aa73-38c2c3a70d9a.spold;chlormequat chloride production;GLO;chlormequat chloride
cd03133c-4219-5d8c-bef3-9c68ad099357_48f6b7c9-093b-4dd0-bf0d-9ba54b4c2d22.spold;treatment of waste concrete, not reinforced, collection for final disposal;Europe without Switzerland;waste concrete, not reinforced
a71c5d2c-410b-5900-a4bf-cba3f5ca12ec_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hydro, run-of-river;CN-NM;electricity, high voltage
ac56ec9d-963c-503e-9648-650cf731e718_cfe51aa8-55b2-43ef-82f3-0d6c4c80ca67.spold;market for blow moulding;GLO;blow moulding
a71f7d83-b015-5669-8b36-7de26766cc8b_ffbb8dda-88f2-4c34-82b7-c596358efd77.spold;market for fennel;GLO;fennel
c796d8c0-5fe2-52b9-beb4-44236797ddd1_dcd438b9-92a5-41f6-932b-a4acb5d81636.spold;wood preservation, dipping/immersion, water-based preservative, indoor use, occasionally wet;RER;wood preservation, dipping/immersion method, water-based, indoor use, occasionally wet
93807485-eed3-5232-a86c-1dd1240ed36c_0ace02fa-eca5-482d-a829-c18e46a52db4.spold;transport, freight train, diesel;Europe without Switzerland;transport, freight train
2856bfff-5a3f-56a5-bc71-ba7d752ce1ee_c1d6d100-e442-4e1e-a307-4c5afb894a4c.spold;energy saving, from ventilation system, 6 x 120 m3/h, steel ducts;CH;energy saving
2e5a7d4f-b8b1-59ae-b403-76acf0db9418_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from CL;AR;electricity, high voltage
c9f5eee8-3f95-5a8a-ab4c-59d01196121c_1fb56fd9-e394-4690-b8fe-97147bedbe4e.spold;market for coating, with melamine impregnated paper;GLO;coating, with melamine impregnated paper
8905e92b-a045-5244-9a61-c4a2e878302c_2a1db579-5d40-4d28-9b5a-c8ce7525b62d.spold;treatment of waste paint on wall, sorting plant;CH;waste paint on wall
51ae1eee-f488-589c-bbef-5b2fb6e33448_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, hard coal;SK;heat, district or industrial, other than natural gas
bf165e94-d251-581a-a1d4-d85a9449558d_703d4093-582b-40f5-9ff6-58d533120fec.spold;lorry production, 28 metric ton;RER;lorry, 28 metric ton
452372e5-cc8a-5d28-a7de-57b7015985af_9cdb112b-0d90-4d76-9cec-412b0c67d8bb.spold;market for waste polyurethane;BR;waste polyurethane
585a5159-3a11-509d-821f-5b8d3c81fe86_6facf9d3-01a6-453a-8b7b-cf72bcf04072.spold;transistor production, auxilliaries and energy use;GLO;transistor, auxilliaries and energy use
246864cd-60b9-5228-9fa0-cf4aba2882ba_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hydro, reservoir, non-alpine region;IN-TN;electricity, high voltage
cf9ddce0-8a31-56dd-a0f0-caa6c533bca4_9cdb112b-0d90-4d76-9cec-412b0c67d8bb.spold;treatment of waste polyurethane, inert material landfill;CH;waste polyurethane
48789e28-713a-5b8e-bc74-eb2b5fea5150_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b.spold;heat production, wood pellet, at furnace 300kW, state-of-the-art 2014;RoW;heat, central or small-scale, other than natural gas
9e904f2a-2dfe-5e13-a509-787e7346564f_67d88d5e-1ca4-4824-a491-5900d48840df.spold;compressed air production, 800 kPa gauge, >30kW, average generation;RER;compressed air, 800 kPa gauge
97230a1d-959c-5f8e-9602-e401fbf782f3_4c2bb0f0-422d-4fb3-bcfe-a36ef1b55874.spold;land already in use, perennial cropland to annual crop;BR-RS;land tenure, arable land, measured as carbon net primary productivity, annual crop
d9cdf890-543a-5a18-9d13-e9b4ed27e3e5_3fdcbdaa-e8d2-46fc-8632-268b89a29ba0.spold;harvesting, by complete harvester, beets;CH;harvesting, by complete harvester, beets
9e847f44-aaa4-5eca-955c-582729f5fe87_386915d8-286e-41f3-b448-a525344d873d.spold;heat production, at hot water tank, solar+gas, flat plate, multiple dwelling;CH;heat, solar+gas, multiple-dwelling, for hot water
cd329615-065d-5ced-b467-6f319e6638dd_45fbbc41-7ae9-46cc-bb31-abfa11e69de0.spold;treatment of waste polyethylene, municipal incineration with fly ash extraction;CH;heat, for reuse in municipal waste incineration only
54c2ebb3-b67b-51d7-a394-939eef3afbe3_d69294d7-8d64-4915-a896-9996a014c410.spold;market for electricity, low voltage;AT;electricity, low voltage
ea252cf9-4fb1-50f3-8089-facd37ecfeee_87967b5e-0e94-44b6-b9e0-328c747bd329.spold;heat and power co-generation unit construction, 200kW electrical, diesel SCR, components for heat only;RER;heat and power co-generation unit, 200kW electrical, diesel SCR, components for heat only
f784677f-4474-5354-aee8-2d478403e169_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, wind, >3MW turbine, onshore;IE;electricity, high voltage
48bdef60-a68c-551d-9631-2a4271a3167f_4c2bb0f0-422d-4fb3-bcfe-a36ef1b55874.spold;land already in use, perennial cropland to annual crop;FR;land tenure, arable land, measured as carbon net primary productivity, annual crop
55740551-927a-5eb4-8f44-04615101ce7e_a8c7249e-9a1a-44b3-b603-e2e2268d56f6.spold;market for fish canning, small fish;GLO;fish canning, small fish
82309e45-692c-5a2e-a973-9cb5d26196fc_45fbbc41-7ae9-46cc-bb31-abfa11e69de0.spold;treatment of waste rubber, unspecified, municipal incineration;RoW;heat, for reuse in municipal waste incineration only
0539a80f-7b6b-54e7-b22d-a9729233cdd8_ed146ae5-db53-4750-b99b-6875af8218d1.spold;barley seed production, for sowing;GLO;barley seed, for sowing
2b9f8c93-2d38-55ac-8e9d-99251364f5f3_e7f3cc01-e67c-5d20-8254-6786322c0c77.spold;blast furnace sludge to market for blast furnace sludge, for recovery;RoW;blast furnace sludge, for recovery
ce462eca-9c94-5fbd-8958-3404ac1868a7_883e77e1-98eb-4be0-9608-5b4365d19676.spold;cover plaster production, mineral;RoW;cover plaster, mineral
10f76676-8c28-5667-b38c-62fe73f8452b_f5707bdf-f7e2-479b-b3ea-99c04de8a927.spold;nutrient supply from NPK (26-15-15) fertiliser;CN;inorganic nitrogen fertiliser, as N
34813f12-b2f8-5c1c-9965-36a64385f6a5_60e40c5e-8a0e-52f7-8c7f-2664ac536903.spold;market for organic nitrogen fertiliser, as N;GLO;organic nitrogen fertiliser, as N
9a29f3ce-1295-5b25-bdfa-6352b59bbad3_7c4dafff-fe18-45c0-92e4-857950032abb.spold;market for inorganic potassium fertiliser, as K2O;PT;inorganic potassium fertiliser, as K2O
6c9d0594-cf15-5606-9bb1-ef4f52ff2922_4855fa83-84d7-4138-8fde-27aa1bab3f42.spold;diphenylether-compound production;RoW;diphenylether-compound
6aba315a-2324-598e-bcb5-c726a6069c9e_16c82be7-a974-4cfa-9e30-4ebec1c64cdf.spold;petroleum refinery construction;RER;petroleum refinery
946eb171-b80e-5ca8-8760-9531bd505fcb_fc22c44f-f565-487a-a6ae-09b6e18a0e1c.spold;trout feed production, commercial;RLA;trout feed, 42% protein
6813d2de-5ca3-55f1-992f-d9a334b147e4_ef5d9b7f-0d4a-49b9-a2eb-eef36ded1c38.spold;concrete production, 30MPa, for building construction, with cement, CP-II-F;BR;concrete, 30MPa
ebfe2ebf-5614-59d4-965a-c469ec6d0f57_6666335b-58fd-4687-9e8e-4235d8dd7b20.spold;market for fly ash and scrubber sludge;Europe without Switzerland;fly ash and scrubber sludge
dba20b15-82b0-5945-b672-df53d4e2ff49_58034453-f601-41eb-a962-414bb2f537da.spold;market for wood preservation, oscillating pressure method, inorganic salt, containing Cr, outdoor use, ground contact;GLO;wood preservation, oscillating pressure method, inorganic salt, containing Cr, outdoor use, ground contact
cc4d9509-46b3-5b8c-98db-34e6c14aa2a3_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, biogas, gas engine;LT;electricity, high voltage
f8113eeb-fa73-5139-966b-46d38cb53a2f_893fa727-fdac-482e-841d-679197590b4c.spold;market for diode, auxilliaries and energy use;GLO;diode, auxilliaries and energy use
0b6873d5-2a15-5ab7-8799-7d4374b9823a_a7f92ffa-a459-4c1c-ae8b-ffefe3804099.spold;ammonium bicarbonate production;RER;ammonium bicarbonate
20e0b43a-1989-5d32-9300-b4ccfbc3e846_ad38bbd2-e41c-4509-9dc3-c5c708a36606.spold;treatment of waste paperboard, unsorted, sorting;CH;waste paperboard, unsorted
45e30f6e-01ec-5a1b-8e3a-3488c877d842_df2b8e39-d691-4f6b-8c9c-4c7a737d0b0b.spold;market for millet;GLO;millet
ae4a8cfc-dab5-5dc5-aaea-2ddf9631839d_9b9edcf3-0539-4642-9516-0df642a5c41a.spold;clear-cutting, grassland to arable land, perennial crop;BE;land tenure, arable land, measured as carbon net primary productivity, perennial crop
1b1576ae-2fc2-540a-ba13-3f9df6a93ab8_d7432632-40dc-4af8-8125-cb70dd9742c5.spold;steel production, electric, low-alloyed;AT;iron scrap, unsorted
0798b7a1-b4eb-54c4-afc0-4e63b1d6fea4_7deb8cd6-8e29-4f14-aae0-b1dd046ad038.spold;market for concrete, 40MPa;CO;concrete, 40MPa
7a7010cc-afb1-5aa2-93bb-14db0eb6a6b1_e3449af4-a6f1-484b-88c9-eab58f41a250.spold;market for 2-pyridinol;GLO;2-pyridinol
260b5cee-8fd7-5f84-b087-2742887827b1_75edc073-be76-5bc1-82a1-7be1ce500aaa.spold;market for land use change, forest, intensive;BR-PI;land use change, forest, intensive
0491eaaa-14f3-5352-8f6d-cee503f10210_e180c07f-fa94-4f7c-8a2f-32cb78f52bd6.spold;petroleum refinery operation;CH;petrol, unleaded
ed21c993-a882-57c2-bce8-038aa553f9d7_16fbc64a-e80e-425b-be5e-a259e2a230e5.spold;market for sewage sludge, 75% water, WWT, WW from CRT production;GLO;sewage sludge, 75% water, WWT, WW from CRT production
0d838009-9375-5be3-8051-14fae56962f5_de97df0a-4ad8-439a-b1f9-ba7972ee02a5.spold;market for used reefer, intermodal shipping container, 40-foot, high-cube;GLO;used reefer, intermodal shipping container, 40-foot, high-cube
709c17ce-4332-5eb1-8eaa-bdc9f8c54170_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, wind, <1MW turbine, onshore;CN-NX;electricity, high voltage
61754668-8efb-5580-b0e3-acfc6fc7b392_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, natural gas, combined cycle power plant;CN-GZ;electricity, high voltage
8eed0748-ed9a-5f69-9317-372ed570ab88_8b4c7efb-aca1-413c-9efb-2c6a06864a40.spold;market for operation, computer, laptop, videoconference, electricity from renewable energy products;GLO;operation, computer, laptop, videoconference, electricity from renewable energy products
07a990f4-7d5f-5bfc-9f0d-8ddeaa2453d1_60fa2c28-1f8f-5486-aab5-da2e493250d4.spold;market for tinplate scrap, sorted;RoW;tinplate scrap, sorted
57e92bbd-4b07-5c49-99a5-3f8e1ef45769_66c93e71-f32b-4591-901c-55395db5c132.spold;treatment of blast furnace gas, in power plant;CN-HE;electricity, high voltage
0f0ba19a-ea09-55cd-9b4c-f383ee68cc25_6f2eb438-cde2-4d07-a770-d023a988a9c4.spold;market for waste wood, untreated;SI;waste wood, untreated
c588a6cf-0908-5380-bc29-1bc1756ceffb_f372d4c2-7310-4fb9-8bb6-bee214fd08d1.spold;land use change, perennial crop;GH;land use change, perennial crop
14c0e536-0967-5253-96f8-54c3359a9ade_45fbbc41-7ae9-46cc-bb31-abfa11e69de0.spold;treatment of residue from shredder fraction from manual dismantling, municipal incineration with fly ash extraction;CH;heat, for reuse in municipal waste incineration only
de17fb4e-2e22-5fbc-ab61-7063c7fb02ec_cf048faf-1e94-4788-a4cb-90c7074295e3.spold;fish freezing plant construction and maintenance;PE;fish freezing plant
bafd5845-edd2-52ee-98a6-4a7d2e4ebb63_48f6b7c9-093b-4dd0-bf0d-9ba54b4c2d22.spold;market for waste concrete, not reinforced;CH;waste concrete, not reinforced
2961c895-417b-5876-bec3-e985612d99d9_bfc12aad-8c6e-42de-a21a-3a12c7d0ca1d.spold;machine operation, diesel, < 18.64 kW, underground mining;GLO;machine operation, diesel, < 18.64 kW, underground mining
cf70c4a5-b38b-56f2-a846-e30f50fa3fac_450d9dd6-4108-4f55-944e-87bc5bb0904e.spold;mine construction, gold and silver;PG;mine infrastructure, gold and silver
7b37c490-5817-5e44-9d55-86a3d9426334_67d88d5e-1ca4-4824-a491-5900d48840df.spold;market for compressed air, 800 kPa gauge;RoW;compressed air, 800 kPa gauge
6cab8667-72f5-56ed-a413-3c36ebc50899_278fc668-2f99-4348-a0da-a71581d3ced8.spold;packaging glass factory construction;RoW;packaging glass factory
896738b5-9d4a-5833-873f-60e251a72936_df9c0823-333f-4d7e-992f-f238d38a783b.spold;treatment of metal part of electronics scrap, in copper, anode, by electrolytic refining;RoW;metal part of electronics scrap, in copper, anode
6b51c041-ca90-5423-9f14-47710f5b7964_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from BR-South-eastern/Mid-western grid;BR-Southern grid;electricity, high voltage
a7933bde-8206-5535-90f9-a13e5890f6fc_b213e655-7359-4519-a362-5a43dc35183f.spold;market for wastewater from lorry production;RoW;wastewater from lorry production
f918901f-2728-52d2-a25d-49accda3732c_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from SE;LT;electricity, high voltage
dd023f34-7906-57ea-966a-5469e24368af_22df1429-91c9-4d1e-a289-1deec0adc66d.spold;treatment of bagasse, from sugarcane, in heat and power co-generation unit, 6400kW thermal;CO;bagasse, from sugarcane
ed5889b5-775d-5ebc-877c-a69ef1de98ef_1f61a047-2cac-4f60-91c0-e60fb6b865a6.spold;silicon production, multi-Si, casted;RoW;silicon, multi-Si, casted
33d62fa2-034c-5865-add6-b3724b350844_1570a766-fe08-427f-94cb-6947995117ec.spold;natural gas, liquefied, import from NG;RoW;natural gas, liquefied
8441f763-161d-541f-a335-82bb8efe086e_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;electricity voltage transformation from high to medium voltage;AU;electricity, medium voltage
41034518-d67a-5efc-8214-295d0a42ed4a_48853019-3acd-40ac-9685-b7bb308e2e2a.spold;market for lorry with refrigeration machine, R134a as refrigerant, 16 metric ton;GLO;lorry with refrigeration machine, R134a as refrigerant, 16 metric ton
765071d8-7121-5371-b867-4095289a76d9_76ab0018-e176-43e0-b42c-12e82b937fef.spold;treatment of hard coal ash, residual material landfill;NL;hard coal ash
bca7cf5b-b088-548d-87d0-b3e154267c8b_a57d2939-1c24-4862-a213-e36319eebad3.spold;road vehicle factory construction;RoW;road vehicle factory
bbcb17c3-6cff-5bc5-bf6c-a4f22a7f74c7_c8bd4d24-6997-490f-9239-85d32ffcca22.spold;chickpea production;IN;chickpea
d99f7f3b-2350-5e82-a8b5-babfd2b84d3f_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;market for electricity, medium voltage;US-SERC;electricity, medium voltage
703154e9-8bd7-5ede-9d1a-b8b6a3e0a631_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, natural gas, combined cycle power plant;US-MRO;electricity, high voltage
9a48faaa-bd70-5464-9a07-212c2c8b42f0_cfc90fee-20f0-451a-8e50-a5bd859d3feb.spold;water production, completely softened;RER;water, completely softened
183a29de-6239-5ed4-bbc8-428fd2caaf79_5ab6bfdc-32e9-4061-82b6-ac18962a7885.spold;silicon hydrochloration;GLO;silicon tetrahydride
d463b8ac-8588-596c-b9e5-1d25be4bfb1e_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, natural gas, conventional power plant, 100MW electrical;KR;electricity, high voltage
7171f107-e9c2-5c48-8bf2-6c79725b3c4a_78b3da46-af34-4517-a952-cb828f76e1c2.spold;milk evaporation;CA-QC;evaporation of milk
af9d3885-fd7a-55f2-bdd6-4ac09f745de4_7d9fbf75-0c6d-4786-9aad-a065231790d6.spold;market for bottom ash, MSWI[F]-WWT, WW from LCD backlight production;CH;bottom ash, MSWI[F]-WWT, WW from LCD backlight production
11024e30-a8ce-500c-b61d-9ac0ea70c5f1_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, natural gas, combined cycle power plant;KR;electricity, high voltage
d810d4b1-8c14-5fe4-a458-4d73daa069fc_6d2f58d6-dafd-4d3d-b141-4559ab6d484b.spold;electrolysis of magnesium chloride, from zirconium sponge production;FR;magnesium chloride, from zirconium sponge production
07521294-8817-5fe7-ae20-bb1f5e41714f_db66eb0b-7b48-4300-8134-2c851292cc14.spold;market for anode, prebake, for aluminium electrolysis;GLO;anode, prebake, for aluminium electrolysis
9d554cf2-26fd-5447-9bc6-6181d99c40d7_6ab2abde-801d-45a3-8ea3-455d0f01c3f4.spold;market for water, decarbonised;FR;water, decarbonised
8a1043fe-d350-5444-b819-5c427e58ee88_b419e26a-249f-4286-a6f8-188e7dfba951.spold;titanium dioxide production, chloride process;RoW;titanium dioxide
fe5d580b-e70b-58be-9e56-23dbfdbb6117_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted;US-WECC;electricity, low voltage
