Filename;ActivityName;Location;ReferenceProduct
9776bc75-5469-59ac-9fc8-6db5ba8e85f1_58c5a1af-21fa-4cd1-a7a2-a63f454b411e.spold;compressed air production, 600 kPa gauge, >30kW, average generation;RoW;compressed air, 600 kPa gauge
def47a42-caba-563a-9dbf-7e98cad455a3_1211687f-b185-4e5d-9620-41515a66a390.spold;market for iron(III) sulfate, without water, in 12.5% iron solution state;GLO;iron(III) sulfate, without water, in 12.5% iron solution state
69fc441a-f119-5c98-bd44-508e045a37d8_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, natural gas, combined cycle power plant;IN-TR;electricity, high voltage
143e0db9-067d-5125-b3e4-f27e8d57e763_d52287cc-5068-44eb-8f18-93974f93b1b5.spold;plug production, inlet and outlet, for printer cable;GLO;plug, inlet and outlet, for printer cable
654018cc-bdd7-5ea7-8832-b0739f6a5259_b2a2a2ad-48a1-47cf-bf55-c254d459f321.spold;cathode-ray tube production, cathode ray tube display;GLO;cathode-ray tube, cathode ray tube display
ce7ed291-b9e9-5fef-a074-a8eea5d17008_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, wind, <1MW turbine, onshore;CA-BC;electricity, high voltage
86cc4a14-a995-524a-8dcd-9a871df459bf_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 570kWp open ground installation, multi-Si;CN-QH;electricity, low voltage
b5acd899-3224-5c77-9ac7-9cd95f8415e0_199596a7-3977-4402-8c43-7e3aafa1b205.spold;treatment of used trawler, steel;RoW;used trawler, steel
e56ea49d-a576-5966-aec6-cd49d22f4388_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, natural gas, conventional power plant;CA-PE;electricity, high voltage
5bb1c039-034f-56fa-89fe-d51a0493fae8_3249e9f4-9a74-489b-b439-9bdff5296d00.spold;market for ferry;GLO;ferry
0c30bb8b-3ab6-5527-ad43-81fe800bee7f_69b3d58f-ddde-59c4-a78d-2ededd641aab.spold;land already in use, perennial cropland to forest, intensive;BR-SP;land tenure, arable land, measured as carbon net primary productivity, forest, intensive
dea00760-3db8-5c5d-b11d-ee04b25ac72d_b39668da-f958-45eb-9870-87cc9394ad72.spold;impact extrusion of steel, hot, 2 strokes;RER;impact extrusion of steel, hot, 2 strokes
99bea6ff-12a7-509c-ba48-4e2ae9d36f0d_e53a275d-a2c3-40d4-8dc0-df01de6068c9.spold;market for triethylene glycol;RER;triethylene glycol
262c64a9-239b-51b3-affd-943cef56f12d_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted;IN-OR;electricity, low voltage
ee1e767a-69d2-5ddb-be12-6cff7d2a280a_2b59fad8-8845-4187-bcf1-a25af7fff32d.spold;market for steel removed by turning, average, conventional;GLO;steel removed by turning, average, conventional
e12b38c1-48e6-5f94-ac2c-52232d9166af_7c2f8db1-1d7f-4528-a232-8203587d4a4d.spold;packing, lime product;CH;packing, lime product
7d13ddc6-1821-5869-ba9b-7bdc0edca664_6a73e410-becb-4f8b-84a5-c2e5cce463de.spold;market for plastic processing factory;GLO;plastic processing factory
27a17566-01b2-5778-9420-a06b7eb709b8_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 570kWp open ground installation, multi-Si;AU;electricity, low voltage
98f01ee7-99ca-5825-b624-2496e6f24316_08182e61-7e1a-4e55-8aad-aaf8de6fa678.spold;cobalt sulfate production;CN;cobalt sulfate
6e140658-687e-559f-a5e8-947370057f9c_b9dfeb7a-9897-4ae4-9653-cb7ad8c6cd6b.spold;packaging glass sorting facility construction;RER;packaging glass sorting facility
f9973c17-bdbe-58ef-b311-cf85532906b5_2ca7a4e8-2399-4955-96e3-e56f2c6a17ab.spold;market for residues, MSWI-WWT, WW from soft fibreboard production;GLO;residues, MSWI-WWT, WW from soft fibreboard production
740118c3-3c7b-5905-bb5a-3a12e4dd72c7_3f5f5aef-3833-43d4-8b81-44123105afd7.spold;irrigation, drip;CA-QC;irrigation
02809568-3b51-569c-8370-8f1d92159cff_4bf60736-bc87-4e3d-8d34-ea8bcc46f551.spold;soy-based resin production;US;polyester resin, unsaturated
f6bfd194-3cee-569c-a612-2ed03934f112_5321a299-0c03-4bfc-9dda-d020456f6b2e.spold;nutrient supply from ammonium nitrate phosphate;RER;inorganic phosphorus fertiliser, as P2O5
7a353490-34d7-563c-b420-b9f7ed09e9a0_3de8d0de-2003-45a2-849d-faceb195e561.spold;battery separator production;CN;battery separator
fb962d64-2c5a-55b8-91ed-c0420d703085_637ee275-a239-4dcb-b084-abfa110dd65b.spold;electricity, from municipal waste incineration to generic market for electricity, medium voltage;NO;electricity, for reuse in municipal waste incineration only
d5d1159c-c691-5bd5-806a-f60aeb4d5bd5_c6dd4cd2-cacd-40ed-b2b5-9c54cc21cee6.spold;market for process-specific burdens, municipal waste incineration;CH;process-specific burdens, municipal waste incineration
636721a0-8b77-5a42-9b05-1e4af62292c5_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, wind, <1MW turbine, onshore;CN-TJ;electricity, high voltage
59cc72d1-dad3-5a2e-b5a8-b65e25af7fc3_bc7c3720-dcba-41b4-9d96-380b55275e57.spold;treatment of waste emulsion paint on wall, collection for final disposal;CH;waste emulsion paint, on wall
bb4711e1-c18e-52fb-af2d-efd8206a2e3e_1d32b849-121f-4d23-853c-fa2bf55c42e9.spold;market for land use change, annual crop;BR-PB;land use change, annual crop
26c693ca-e94e-5647-a828-e74aa0e262d5_27d3a80f-62e5-4a81-a413-956987059fd9.spold;market for uranium, in yellowcake;GLO;uranium, in yellowcake
ad32f88f-1532-523f-bfa8-3e5694240bab_e90a4d0e-9dd1-4031-84ca-30edcb6049c6.spold;phthalimide production;RER;phthalimide
dbe77d68-a7a8-581c-ba3d-ea7634a3dd59_0d92ed61-850c-424f-82f8-2f99f8fac07e.spold;planning, cogen unit mini CHP plant;RoW;planning, cogen unit mini CHP plant
406cbbf2-d9a0-5fdf-a11e-b921165ecd7e_6eb8dc11-5ac4-4538-a1f1-95463b640ea5.spold;energy and auxilliary inputs, metal working factory, with heating from hard coal;RoW;energy and auxilliary inputs, metal working factory
48ef3f53-edd0-5e94-b0a8-1f4cf508ddc0_d69294d7-8d64-4915-a896-9996a014c410.spold;market for electricity, low voltage;SY;electricity, low voltage
ba29e623-d5f8-5de6-b564-196d1bcba1c1_ff7a13da-3665-469e-a211-4ab06801c7ea.spold;shavings, softwood, measured as dry mass to generic market for residual wood, dry;RoW;shavings, softwood, measured as dry mass
06e1da73-9dfe-5760-9579-150e22d20bb1_0ace02fa-eca5-482d-a829-c18e46a52db4.spold;transport, freight train, diesel;Europe without Switzerland;transport, freight train
b89dca53-1412-5881-8925-432fe80dbec4_4cd803b7-4365-4561-8c0d-9a31e1b9abe2.spold;hard chromium coating, electroplating, steel substrate, 0.14 mm thickness;GLO;hard chromium coat, electroplating, steel substrate, 0.14 mm thickness
004e5e7f-56fb-58b0-9db6-513fcc51b8e3_75edc073-be76-5bc1-82a1-7be1ce500aaa.spold;land use change, forest, intensive;BR-PI;land use change, forest, intensive
59c3e348-4f3e-552b-aa9b-ca16584be20b_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from CH;AT;electricity, high voltage
47e61ece-7616-5e15-9a71-5a551c435e2e_eabc0ef6-672d-55a4-a2fa-ea3f6956b31c.spold;market for consumer electronics, mobile device, tablet;GLO;consumer electronics, mobile device, tablet
736a79ca-6404-54e8-b691-e86ff74154ce_b909dee2-76bd-4eae-87d5-fc831390f99b.spold;market for transport, freight, lorry >32 metric ton, EURO3;RER;transport, freight, lorry >32 metric ton, EURO3
c00672f8-26cc-578a-bda9-dc5aa8f0ce41_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, natural gas, combined cycle power plant;CA-ON;electricity, high voltage
574a3ad7-d2bc-55a1-a138-718de8a30fcc_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;market for electricity, medium voltage;SA;electricity, medium voltage
95e22421-a9b3-57a8-ac78-4a73d41c5baf_60cfe502-80f5-4a1e-9a97-48503466a802.spold;tillage, cultivating, chiselling;Canada without Quebec;tillage, cultivating, chiselling
9cdba800-2b28-5c4f-8b40-0022a9257197_7c26f596-4130-4c6a-ad64-65c7303aafcc.spold;electrolysis of magnesium chloride, from hafnium sponge production;FR;magnesium chloride, from hafnium sponge production
f6ac70c3-2fa4-537d-b3f6-f2a67fd90d4b_28a32250-3ba9-4556-9505-8841cff28aa2.spold;natural gas liquids fractionation;GLO;propane
81526767-d72b-52b7-851d-7e4528a548b5_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted;CN-BJ;electricity, low voltage
403afeaf-b5d7-5328-898f-16bfa3635a31_d69294d7-8d64-4915-a896-9996a014c410.spold;market group for electricity, low voltage;Europe without Switzerland;electricity, low voltage
8618c92d-c582-5523-a7db-1868a9e11626_db66eb0b-7b48-4300-8134-2c851292cc14.spold;anode production, prebake, for aluminium electrolysis;UN-OCEANIA;anode, prebake, for aluminium electrolysis
8198e0a8-ee1d-5f1b-b153-bb27066df13a_a191a2a0-c238-407b-8627-6eb61e1792c5.spold;market for 2,3-dimethylbutan;GLO;2,3-dimethylbutan
80fd5480-5c45-5a4f-9126-93f536a98e54_283b675b-2407-49f1-bd80-a833940fee39.spold;market for printed wiring board, for surface mounting, Pb containing surface;GLO;printed wiring board, for surface mounting, Pb containing surface
d8c03d3f-db6c-52a8-8564-188836b3d8ce_7d38f12e-e109-4cdf-8100-1b985a44cff2.spold;market for operation, computer, laptop, 23% active work;GLO;operation, computer, laptop, 23% active work
54791e5f-f717-565a-aadf-422f03b8e1d3_f045b62a-272e-4c8d-85c1-3a17dbabf69d.spold;solar collector factory construction;RER;solar collector factory
f0b4f20c-6ad1-57d0-ad94-85ad627be656_b213e655-7359-4519-a362-5a43dc35183f.spold;market for wastewater from lorry production;CH;wastewater from lorry production
fc917c1b-0986-5432-a790-8a2854576b5a_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hydro, reservoir, alpine region;IN-UT;electricity, high voltage
bd058542-f4dc-5a7a-9a61-df3d4eab1817_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, oil;IN-HP;electricity, high voltage
816a10ef-0344-5afa-a436-ab1915e61c23_2966d161-5281-47d6-86d3-efbb0a4b2110.spold;market for heavy fuel oil;CO;heavy fuel oil
9ef2e5a3-64e7-5666-ac3d-0efc5a4f8911_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014;ZA;heat, district or industrial, other than natural gas
ed063656-8660-5347-bdb1-16efacff9cb9_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hard coal;CN-TJ;electricity, high voltage
de90c5b7-548b-56df-a438-d312622d8ca4_29f1bd80-fd37-4539-b779-372eb00fd5c6.spold;melamine production;RoW;melamine
99c41dfa-0d7e-51d9-80af-44876b5aa206_37346571-2363-4ae9-8a8d-99fe8cd8162d.spold;concrete roof tile production;CH;concrete roof tile
ca5b5829-8d82-5af3-94b4-51207d3eeff5_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, nuclear, pressure water reactor;BR-South-eastern/Mid-western grid;electricity, high voltage
7c394459-3f6b-5e54-a20c-65d44ea124d6_45c9c99d-a8e1-43f7-afab-7610034ad887.spold;lath, hardwood, raw, kiln drying to u=20%;CH;sawnwood, lath, hardwood, raw, dried (u=20%)
c8cb2d4c-d4d5-5acc-b46c-13787a69d226_c13cf756-e56c-4542-8cf9-06ddb0669efa.spold;radish production, in heated greenhouse;GLO;radish
813f3da5-7044-5afd-bc85-9be1efd405f2_a34f9438-680b-4cb0-8fc3-2462bb902a8f.spold;market for chromium steel removed by milling, dressing;GLO;chromium steel removed by milling, dressing
9bd0f300-b5ad-5c38-a795-5a3cee4d2048_63f60ad3-4b55-41e2-87d8-72d34fcf05e6.spold;market for cyanuric chloride;GLO;cyanuric chloride
24129d77-4953-5a62-ac5e-2e49dec9e5b3_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, oil;AU;heat, district or industrial, other than natural gas
f64c4c16-ad2d-5904-80b2-a1bfa6bacca1_10da3c92-bfbe-455c-8029-dfd4e4acedd4.spold;market for waste natural gas, sweet;GLO;waste natural gas, sweet
ddf6c0dd-02fd-51b2-8adb-5f66ec17267b_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, wind, >3MW turbine, onshore;US-SERC;electricity, high voltage
00028f9a-5449-5781-82d6-acedbb47af2e_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted;RO;electricity, low voltage
f0335ff6-860f-5c89-b92b-259b0e356047_fc877de2-b705-4d81-93b0-024583739449.spold;impact extrusion of aluminium, cold, initial surface treatment;RoW;impact extrusion of aluminium, cold, initial surface treatment
9c15fde5-de3c-51a2-9018-8853ca02de78_45de5067-49da-472e-8e49-cf79714646c0.spold;tree seedling production, in unheated greenhouse;RER;tree seedling, for planting
cf461b48-f067-5295-a889-de45542e1528_42a1bdfc-883d-41f0-b83a-1c5527e34de7.spold;softwood forestry, spruce, sustainable forest management;SE;sawlog and veneer log, softwood, measured as solid wood under bark
1c6604bd-3fa1-5770-8541-0bc0113c1ed8_7513d2f5-d7ee-497b-971b-a5ad34ab5c83.spold;clinker production;RoW;waste rubber, unspecified
df4e5a27-46eb-5ce4-8d2f-bd7d39c81b05_16f44c6e-f9f6-419a-8c78-87fa4bd1246d.spold;market for dust collector, multicyclone;GLO;dust collector, multicyclone
58882ab1-462d-57ca-b4d2-cc75ea780215_9219c94a-7a25-4a4c-b25d-c096fdd50d47.spold;market for waste polyvinylchloride;IN;waste polyvinylchloride
fbb5770e-7157-5509-99aa-6cc69a94a669_ab08966c-085c-4cdf-9c2b-c137eee358c0.spold;transport, passenger car, small size, petrol, EURO 5;RER;transport, passenger car, small size, petrol, EURO 5
2e9e28c9-47cb-5a48-a464-944b1c11f56f_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, natural gas, combined cycle power plant;US-SERC;electricity, high voltage
0bc9509b-bd40-5daf-8281-c86e1d542b7b_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, natural gas, combined cycle power plant;CZ;electricity, high voltage
852f2693-071f-5f43-92d4-637f715248af_48853019-3acd-40ac-9685-b7bb308e2e2a.spold;lorry production, with refrigeration machine, R134a as refrigerant, 16 metric ton;GLO;lorry with refrigeration machine, R134a as refrigerant, 16 metric ton
76ec198a-106d-57ff-8e1b-0b038d1a7a50_7c4dafff-fe18-45c0-92e4-857950032abb.spold;market for inorganic potassium fertiliser, as K2O;NL;inorganic potassium fertiliser, as K2O
17c2df67-4715-515a-8ee5-722692aed2d1_76ab0018-e176-43e0-b42c-12e82b937fef.spold;treatment of hard coal ash, residual material landfill;BE;hard coal ash
ec8c6452-3ff3-5a6a-81a8-17ffadf3e07a_4a11812d-1d96-42da-b131-1c078c2f92d3.spold;market for wastewater from liquid crystal production;RoW;wastewater from liquid crystal production
ef9dac60-d711-5b17-b562-378003a0c980_b0b26bf6-ed2c-4844-a0be-aa7cef435585.spold;water pump operation, electric;CH;water pump operation, electric
a2b3bf26-e976-5b04-9da0-3d23bf6a389e_e31efe33-e07e-4f56-ab66-08b13bd19d37.spold;sugarcane production;BR-SP;sugarcane
5a20357d-bc9e-55e6-9c06-dadd5024bc56_1df9e7e1-a5ed-4e11-b259-507f60a39d80.spold;operation, computer, laptop, video mode;CA-QC;operation, computer, laptop, video mode
42280b78-cc21-55fd-a1a1-c4d82ced3dc9_4bf60736-bc87-4e3d-8d34-ea8bcc46f551.spold;market for polyester resin, unsaturated;RoW;polyester resin, unsaturated
851c6475-6846-5b18-a472-da0ffc53b183_a760d18f-3523-499e-be13-1aea7a6a1508.spold;market for maintenance, intermodal shipping container, 40-foot, high-cube;GLO;maintenance, intermodal shipping container, 40-foot, high-cube
5b501395-4ca7-5c9d-be20-15de7f20feba_5220eeec-91ed-43ee-99f0-3b29708705e2.spold;trifluoroacetic acid production;RER;trifluoroacetic acid
52282dcc-5e4a-5234-b6e8-ff5f1c1a88e8_6e19db2a-0fe3-45d7-897b-002c8dae678a.spold;treatment of residues, MSWI[F]-WWT, WW from black chrome coating, residual material landfill;CH;residues, MSWI[F]-WWT, WW from black chrome coating
ef137aee-414f-548d-ace3-37a3f81ab9e7_42a1bdfc-883d-41f0-b83a-1c5527e34de7.spold;market for sawlog and veneer log, softwood, measured as solid wood under bark;RoW;sawlog and veneer log, softwood, measured as solid wood under bark
3b71ec8d-c75b-52fd-ac79-37363bd805b3_f372d4c2-7310-4fb9-8bb6-bee214fd08d1.spold;market for land use change, perennial crop;FR;land use change, perennial crop
5f14c31c-61fa-5836-9afc-369a97ce3ad0_01a057ac-2e84-43d3-8017-1af3a47b84c1.spold;market for transport, freight, sea, container ship with reefer, cooling;GLO;transport, freight, sea, container ship with reefer, cooling
e48ce618-2397-5662-aaeb-0b5bbfb09d68_32b92bba-6384-4d3e-9d19-d64be49c3c56.spold;maintenance, passenger car;RER;passenger car maintenance
369e4ec2-2bd9-5a38-8f06-fb30292e144c_609fae33-2e89-4b99-8129-b1f80a6dda33.spold;natural gas pressure reduction, from high to low pressure;IT;natural gas, low pressure
c7958863-86e3-55d5-b8b5-a24019ace679_e202b6e0-ec3d-4df1-923e-3cdc76dbd028.spold;market for sodium metasilicate pentahydrate, 58% active substance, powder;RoW;sodium metasilicate pentahydrate, 58% active substance, powder
25694c56-1e27-5554-8117-98ff5e6ae304_5d4272ad-9823-4d20-981a-d57f81cef653.spold;transport, passenger train;AT;transport, passenger train
690b8191-e218-5c38-8de5-6973b81f2770_e180c07f-fa94-4f7c-8a2f-32cb78f52bd6.spold;market for petrol, unleaded;CO;petrol, unleaded
68fbc9fc-e00b-59b5-b7d9-58bd38e9fc07_aca66a0c-0a30-4da2-b1a0-1c77bc60d1d9.spold;market for mounting, through-hole technology, Pb-containing solder;GLO;mounting, through-hole technology, Pb-containing solder
49eb8fdf-44a6-530f-bf87-6e8ec5c6fc21_6e57739e-8655-4d87-8324-11ed616e3048.spold;market for transport, pipeline, long distance, natural gas;RER;transport, pipeline, long distance, natural gas
5ba91807-7f66-5b5e-9572-f0ab022a4a88_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;electricity voltage transformation from high to medium voltage;GE;electricity, medium voltage
fde9087e-4c6e-5bb6-92e0-8db0529ee196_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;electricity voltage transformation from high to medium voltage;AU;electricity, medium voltage
0ab573a4-4160-5fdb-bc36-f706aab0ab45_1d8da2ef-019e-4fc8-9e15-11bd37949f61.spold;market for air filter, decentralized unit, 250 m3/h;GLO;air filter, decentralized unit, 250 m3/h
e7ed12ec-e55c-575a-bae4-4f399cb56197_0d3eda5a-4601-4573-9549-0701c459ab88.spold;market for hard coal;RLA;hard coal
9c5a7c48-8ebf-5185-b87a-ec7296f633b7_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;market group for heat, district or industrial, other than natural gas;GLO;heat, district or industrial, other than natural gas
b4a18b92-4a88-559e-98d1-3989d7ad2bb2_eedb5f6e-8373-43d0-b8ec-da6d43d04a31.spold;boric oxide production;GLO;boric oxide
dabf9160-5a53-5bb7-9c5c-c011420820ca_2876729c-d7d3-4c0e-9784-c197bd166083.spold;market for used light commercial vehicle;GLO;used light commercial vehicle
d05c06b2-5bf3-5932-95f6-29ac72986e0a_cf539ec8-6301-40d6-8a44-1c84f861fa90.spold;market group for heat, central or small-scale, biomethane;RER;heat, central or small-scale, biomethane
d3ddb603-b2a8-5ad2-ab05-6545c3c42a96_dafa1eaf-3254-436c-a273-1f38b10ee28e.spold;decarboxylative cyclization of adipic acid;RoW;2-cyclopentone
0ee0bd25-20ed-5a7d-b87f-9fe201de88dd_3f5f5aef-3833-43d4-8b81-44123105afd7.spold;irrigation, drip;TN;irrigation
1c6604bd-3fa1-5770-8541-0bc0113c1ed8_cfa1d213-eeff-41a8-8744-7907cc7c4c7b.spold;clinker production;RoW;spent solvent mixture
9e535db1-61b6-54a7-80a5-6c3c2098c455_1d32b849-121f-4d23-853c-fa2bf55c42e9.spold;market for land use change, annual crop;BR-PI;land use change, annual crop
ed7023c1-009f-57e5-8b5c-35d56e629eab_1fb2e33c-efb6-42f9-99e0-f9024ace9fcc.spold;hardwood forestry, beech, sustainable forest management;DE;cleft timber, measured as dry mass
0dd26bfe-4ced-57f3-b148-a0f3cc60e7b2_a738eaef-a082-4a4e-80b6-f32bd4b1deb9.spold;market for furnace, wood chips, softwood storage area, 50kW;GLO;furnace, wood chips, softwood storage area, 50kW
cbd6399d-7546-57c6-9f76-a632536fc8c9_3c7be4a7-209b-4135-9dbf-8111f594a14b.spold;cast iron turning, primarily dressing, conventional;RoW;cast iron removed by turning, primarily dressing, conventional
5148c5d0-60e5-5b10-9f59-5ac0bc07bf84_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, wind, 1-3MW turbine, onshore;IN-MP;electricity, high voltage
ea9c61a3-5982-5ff9-9a1e-aeeb5ac86ba7_0ace02fa-eca5-482d-a829-c18e46a52db4.spold;market for transport, freight train;CN;transport, freight train
fa7f5ee9-cfff-5deb-898a-b52862ae76a5_e7a3abb3-289e-4246-b875-6aabe1a7ad79.spold;market for compressed air, 1000 kPa gauge;RER;compressed air, 1000 kPa gauge
4ee7ce8f-7be8-51cb-bcd9-3c28404cabb3_f2711295-b251-4171-8316-516c3526b8ff.spold;market for rice, basmati;GLO;rice, basmati
33a233e7-5fc7-5c23-88aa-972da44130e2_27a3ac7b-e31a-48da-84f5-8dbdcb96e565.spold;market for naphtha;RoW;naphtha
ad07c107-42b4-5bb5-97e7-38a5dc577995_1fc89761-93f9-48c5-9204-08a8961b93c8.spold;aluminium hydroxide production;CN;aluminium hydroxide
e52d02a6-35c5-5f89-af03-e48a4507280c_e7a17355-8575-4be4-8c51-85e38b19b3f3.spold;petroleum refinery operation;CH;pitch
189cfe03-c016-5595-9a99-4c49f8ff4199_6c9cf309-10ae-4fde-8f55-d2debd3103c2.spold;sodium chlorate production, powder;RER;sodium chlorate, powder
6dad4143-1c85-52ea-816c-2ca3dc67641c_b3c58f5d-5815-487c-8b9c-4366e00d22dc.spold;heat production, natural gas, at boiler modulating <100kW;RoW;heat, central or small-scale, natural gas
7393c8da-1d2f-5432-a8e7-4b1c57d9c065_06d66cdc-9495-4fe0-9e71-d79d09c36cc6.spold;market for solar collector system, Cu flat plate collector, multiple dwelling, hot water;GLO;solar collector system, Cu flat plate collector, multiple dwelling, hot water
eda12de5-c471-57d4-bc19-79d3e1c68144_e8f942ff-7b62-4639-ac4a-f922c74c151c.spold;eucalyptus seedling production, in heated greenhouse;RoW;eucalyptus seedling, for planting
239e30a1-3c39-54a2-b9d7-a006fe1aaaac_3c3632b8-ce5b-4957-ac59-54e931ccd247.spold;inductor production, ring core choke type;GLO;inductor, ring core choke type
1cd58cf9-b7cc-5a82-96eb-348acf41e2bd_938af061-8c13-47af-a3ba-d8454aec9893.spold;hydroformylation of propylene;RoW;isobutanol
5ecba3be-b471-5532-9596-ad28e6b44bb4_81efea43-cfa0-43aa-bae1-698701967ffb.spold;treatment of dross from Al electrolysis, residual material landfill;RoW;dross from Al electrolysis
ed5801de-4a6c-556f-a0ca-a3e628f81844_8a92ef62-158f-464a-82f4-114523386ffd.spold;market for bottom ash, MSWI[F]-WWT, WW from liquid crystal production;CH;bottom ash, MSWI[F]-WWT, WW from liquid crystal production
78a98752-6521-5f4a-aa5a-db49ce5ecc0d_a4440cda-ba49-464a-abf5-7e4c8d186b8b.spold;fatty alcohol production, from palm oil;RoW;fatty alcohol
e0eba496-235e-5c51-a1a7-60329e801a99_9b9edcf3-0539-4642-9516-0df642a5c41a.spold;clear-cutting, secondary forest to arable land, perennial crop;AR;land tenure, arable land, measured as carbon net primary productivity, perennial crop
ea7a7abc-429d-59b2-86c7-c0b16e936249_0a00902d-0b1d-470e-a290-2be9bf0cef65.spold;heavy water production;CA;heavy water
23abe353-8aaf-5860-9948-f1a75cf161c2_d69294d7-8d64-4915-a896-9996a014c410.spold;market for electricity, low voltage;KW;electricity, low voltage
e4223ab5-f557-5ae2-82aa-77d347e30b7b_7c4dafff-fe18-45c0-92e4-857950032abb.spold;nutrient supply from potassium nitrate;RER;inorganic potassium fertiliser, as K2O
69677f40-acd0-5556-94a2-9aadc064bed1_6d225696-1251-46d4-bd99-8ee6679fe3e2.spold;graphite production, battery grade;RoW;graphite, battery grade
d82d4df2-467d-55f0-a9e1-7dd0a0e46300_f5707bdf-f7e2-479b-b3ea-99c04de8a927.spold;market for inorganic nitrogen fertiliser, as N;PE;inorganic nitrogen fertiliser, as N
5a1d44eb-58a1-56f7-95a8-ebc41ea36e52_29ceec7a-ef32-4917-acae-092fab0ffee2.spold;market for multi-Si wafer;GLO;multi-Si wafer
35f47f42-a93d-5ee1-9e69-00bd0ab8bcb5_a9007f10-7e39-4d50-8f4a-d6d03ce3d673.spold;natural gas, high pressure, import from RU;BE;natural gas, high pressure
49fe5687-68ce-50f2-8bc2-7d34e1aba741_66c93e71-f32b-4591-901c-55395db5c132.spold;market for electricity, high voltage;BD;electricity, high voltage
5e94e85c-69f2-5ab8-8159-2e567dfa3821_aa2a40b9-2752-4ecb-a5ed-901f0aa19797.spold;gold mine operation and gold production, unrefined;ZA;gold, unrefined
630c6882-44c7-5b6a-8ae0-05afc8111cc4_e6aad2de-0b1b-49c3-a0c4-797ba34d87e5.spold;petroleum and gas production, onshore;DE;petroleum
e6cb76b2-c3d2-5dde-a775-f6e9344bfedc_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, natural gas, combined cycle power plant;AR;electricity, high voltage
734ff4d2-0fbb-54dd-bf8d-fa709af52c02_2fc288b5-3414-4086-9658-84fd71ebf6ac.spold;sodium phosphate production;RoW;sodium phosphate
4d609f04-fd1d-5e28-a0c2-db051054339e_d69294d7-8d64-4915-a896-9996a014c410.spold;market for electricity, low voltage;HT;electricity, low voltage
3f80edd6-851d-5892-a4b8-16bd672270dd_f2a0b9a4-4634-4710-a0f5-848fc24412df.spold;market for sewage sludge, 70% water, WWT, WW from ammonium paratungstate production;CN;sewage sludge, 70% water, WWT, WW from ammonium paratungstate production
f95d56a3-94c1-5eb0-864a-93c798f74e0f_d7a15d6e-8959-4841-8404-b2094db330a7.spold;molybdenum trioxide production;GLO;molybdenum trioxide
41b2bff1-75f8-588f-bb3e-7609e303c19f_4c2bb0f0-422d-4fb3-bcfe-a36ef1b55874.spold;clear-cutting, primary forest to arable land, annual crop;BR-PA;land tenure, arable land, measured as carbon net primary productivity, annual crop
3387c18f-6600-53b0-b1e6-dfcfe73ecc8d_7f31e37f-f021-4ad2-891e-495a5b3b70b3.spold;floating collar net cage for aquaculture 25 m construction and maintenance;GLO;floating collar cage
93265f5c-91b1-56e6-88c6-571d12510f7b_66c93e71-f32b-4591-901c-55395db5c132.spold;market for electricity, high voltage;GB;electricity, high voltage
5c615c84-cced-5168-8ec7-ffb7ebafea00_995688a0-00f6-41ca-88c6-677b66b7627d.spold;grass seed production, Swiss integrated production, for sowing;CH;grass seed, Swiss integrated production, for sowing
39593b88-6e35-5079-9f69-d32c1e3da329_bef7d0b3-c9d9-46db-a67d-2c9e550f2c12.spold;magnesium, for reuse in titanium sponge production, to generic market for magnesium;CN;magnesium, for reuse in titanium sponge production
