amount;unit;flow;name;location
0.85;EUR2005;40462fcf-07cc-4df8-83fd-f1395b5f2bb9;carton board box production service, with offset printing;RoW
0.004;EUR2005;f51d7ccf-0bee-430d-98a3-8334adbe39fc;gravel and sand quarry operation;RoW
0.107;EUR2005;d69294d7-8d64-4915-a896-9996a014c410;electricity voltage transformation from medium to low voltage;SA
0.8814902297867955;EUR2005;fa626da2-499e-4259-ba0a-c4e8f34927a5;sodium aluminate production, powder;GLO
160.0;EUR2005;fcbf6c72-3a99-453b-b384-658e3423b0dc;planing, board, softwood, u=20%;Europe without Switzerland
1.952359719476281;EUR2005;eb885ff3-76d1-4f8b-91d2-24640fef1cba;enamelling;RER
0.127;EUR2005;68db7412-ba35-488b-8a45-9a9f48448522;nitric acid production, product in 50% solution state;RU
72252.0;EUR2005;971337d4-7826-4ec6-bfef-5e5c6dd517be;industrial furnace production, 1MW, oil;RoW
0.6286357390641268;EUR2005;dc4f7e30-5436-4f74-af37-2c7164239032;steel turning, primarily roughing, conventional;RER
185.0;EUR2005;3fdbecc2-bb86-4c4b-8f5c-7b80e5e365c8;concrete production, 25MPa, for building construction, with cement, CEM II/A;CH
0.1;EUR2005;759b89bd-3aa6-42ad-b767-5bb9ef5d331d;market for electricity, medium voltage;CA-PE
0.71;EUR2005;e180c07f-fa94-4f7c-8a2f-32cb78f52bd6;petrol production, unleaded, petroleum refinery operation;PE
185.0;EUR2005;7e9077e8-7bbc-44c4-9759-62526ff34d47;concrete production, 20MPa, self-construction, for building construction, with cement, type general use;CO
3.67;EUR2005;3ede4edc-b278-40dc-8007-0c574aff0739;aluminium production, primary, liquid, Söderberg;IAI Area, EU27 & EFTA
488.0;EUR2005;09df7ca2-d6df-443a-b414-45dd2f22bb8d;photovoltaic panel production, multi-Si wafer;RoW
0.9802058960645501;EUR2005;d1505014-0742-4dbe-b852-575dbf9b0775;chromium steel turning, average, computer numerical controlled;RER
0.107;EUR2005;d69294d7-8d64-4915-a896-9996a014c410;electricity production, photovoltaic, 570kWp open ground installation, multi-Si;KR
0.880000000000001;EUR2005;d86548c8-a433-44a0-91ba-073c2227b627;market for sweet corn;GLO
0.0260813;EUR2005;71b70f19-f5fe-4a04-b4c1-6a423ac7bd12;market for impact extrusion of steel, cold, tempering;GLO
30.0;EUR2005;43fdfa7d-a9ad-4919-8368-e82a9142101b;vanilla production;RoW
0.0236974655445018;EUR2005;43edbd86-ddc0-4934-9a4f-776bdf2c6406;operation, dried roughage store, air dried, solar;CA-QC
0.166;EUR2005;a9007f10-7e39-4d50-8f4a-d6d03ce3d673;natural gas, high pressure, import from RU;ES
81.1;EUR2005;74b0096e-72bc-4b8c-a3c8-e7953ab5d87a;air separation, xenon krypton purification;RoW
0.1;EUR2005;759b89bd-3aa6-42ad-b767-5bb9ef5d331d;market for electricity, medium voltage;GT
0.4579110185013381;EUR2005;b73c05e7-72a9-40af-b33e-771c6964f4ce;batter wheat mix production;RER
187.0;EUR2005;db6cedc8-1f82-4c82-9036-087feec579f5;market for converter, for electric passenger car;GLO
0.09770000000000005;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;market for electricity, high voltage;MM
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, wind, <1MW turbine, onshore;GR
107.860172169901;EUR2005;6300d56d-9a47-462c-8171-dd53f3f7bb8b;market for sputtering target, sintered, indium tin oxide;GLO
0.693;EUR2005;b230aa6e-cc36-4b60-bed5-1775d3fdc677;refractory production, high aluminium oxide, packed;RoW
0.02088442665337605;EUR2005;5d4272ad-9823-4d20-981a-d57f81cef653;transport, passenger train, long-distance;CH
0.0106;EUR2005;71e2f1db-a2c5-44d0-8337-dfff15be974d;heat and power co-generation, wood chips, 6667 kW;CL
0.0615;EUR2005;06d2feef-655c-472f-a9a2-4b40d49e253a;market for cement, CEM II/B-S;ZA
97.71788000000001;EUR2005;7416da9e-af4d-4667-a842-3288ff9d04d4;wood wool boards production, cement bonded;RoW
2.623871125;EUR2005;441d0f72-4a9d-5162-ac29-4c36e6d8b352;rare earth oxides production, from rare earth carbonate concentrate;CN-FJ
53.65958314372861;EUR2005;09d47825-c403-465a-9ef0-1925e3599298;harvesting, sugarcane;BR
0.000397;EUR2005;c5adb1fb-872e-4446-a3bb-c4b61aa4bd45;tap water production, direct filtration treatment;PE
0.1734920984464466;EUR2005;7e02ffad-fa75-41ed-94f1-3d9c6f7e91bd;transport, passenger car, large size, natural gas, EURO 5;RoW
27111356.0;EUR2005;9c67682b-ff8a-4de9-b491-44ee73760ab0;paper machine production;RER
0.1;EUR2005;759b89bd-3aa6-42ad-b767-5bb9ef5d331d;electricity voltage transformation from high to medium voltage;UA
8.37;EUR2005;2f59d2ff-3591-4993-b5c3-8311033b6773;market for glider, for electric scooter;GLO
42223.64635253964;EUR2005;4d5465b8-4e4a-4920-8200-9d79044d2d4a;market for heat and power co-generation unit, 160kW electrical, common components for heat+electricity;GLO
0.186990684061516;EUR2005;6bcb7d07-3c26-45c4-a87a-ead2ac75a66a;market for transport, passenger car, large size, diesel, EURO 4;GLO
1317.135118046963;EUR2005;3bce6a00-0e69-48c4-8fec-f3081bc61a3f;market for offshore well, oil/gas;GLO
134.8366405042659;EUR2005;7aaf6060-f9b7-43bb-8aee-06aecf386798;building construction, hall, steel construction;RoW
0.09770000000000001;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;market for electricity, high voltage;LU
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, hard coal;CN-JL
1.1519945842068038;EUR2005;7310faf6-857d-4013-8fa4-043200a2c0e7;anode production, silicon coated graphite, NCA, for Li-ion battery;CN
4.26;EUR2005;3ab1ad80-ee03-483d-8722-81c3c3c28bd3;nitrile-compound production;RoW
0.74;EUR2005;53fd4bee-dffb-5151-9178-23ec0dfd622d;dimethyl carbonate production;RER
257.1236130214948;EUR2005;26f457d5-9138-4502-a0b5-a3726ca8efa6;conveyor belt production;RoW
67.8;EUR2005;eefdc5da-5148-44a1-820c-b4780c5a7dd8;door production, outer, wood-glass;RER
0.0106;EUR2005;71e2f1db-a2c5-44d0-8337-dfff15be974d;heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014;NL
0.0106;EUR2005;dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b;heat production, wood chips from industry, at furnace 50kW;CH
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity, high voltage, import from CA-BC;US-WECC
0.009999999999999986;EUR2005;b3c58f5d-5815-487c-8b9c-4366e00d22dc;market for heat, central or small-scale, natural gas;RoW
0.1428543300981633;EUR2005;d710f3b0-f618-4627-83ed-bc53b82d26fc;transport, passenger car, medium size, liquefied petroleum gas (LPG), EURO 5;GLO
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity, high voltage, import from IN-Eastern grid;IN-Western grid
5.841269077493271;EUR2005;425089e2-ad80-414f-b6eb-67b32f5aa626;market for casting, steel, lost-wax;GLO
2.707796539004251;EUR2005;32adb0a5-9d9b-57fb-9608-e3c05be329c8;market for benzaldehyde-2-sulfonic acid;GLO
0.107;EUR2005;d69294d7-8d64-4915-a896-9996a014c410;electricity voltage transformation from medium to low voltage;CA-AB
0.036;EUR2005;0d3eda5a-4601-4573-9549-0701c459ab88;hard coal, import from ZA;Europe, without Russia and Turkey
7576.0;EUR2005;0c513ba9-5d54-414e-81eb-5342dbb378e8;construction work, heat and power co-generation unit, 160kW electrical;RoW
0.1;EUR2005;759b89bd-3aa6-42ad-b767-5bb9ef5d331d;electricity voltage transformation from high to medium voltage;CA-QC
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, wind, 1-3MW turbine, onshore;NL
5061422.7219881;EUR2005;8c7badd9-b1c5-44ed-85c5-8da0aa5fd0aa;wood pellet factory production;RER
4640168.0;EUR2005;2e807730-f799-4ace-9bb3-794608662be3;nuclear waste storage construction, interim, for high level radioactive waste before final repository;RoW
0.91;EUR2005;d11b6468-c23b-4139-bd97-2dd8542a7ead;polystyrene foam slab for perimeter insulation;RoW
0.10700000000000001;EUR2005;d69294d7-8d64-4915-a896-9996a014c410;market for electricity, low voltage;IT
265.0;EUR2005;0ff2e270-7b95-4442-8198-40f472ae5dc8;sawnwood production, hardwood, raw, dried (u=20%);CH
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, nuclear, pressure water reactor, heavy water moderated;IN-TN
0.0106;EUR2005;1125e767-7b5d-442e-81d6-9b0d3e1919ac;heat and power co-generation, natural gas, conventional power plant, 100MW electrical;US-ASCC
1.083874356021892;EUR2005;58034453-f601-41eb-a962-414bb2f537da;wood preservation, oscillating pressure method, inorganic salt, containing Cr, outdoor use, ground contact;RoW
0.09769999999999997;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;market for electricity, high voltage;FI
0.1;EUR2005;759b89bd-3aa6-42ad-b767-5bb9ef5d331d;market for electricity, medium voltage;ET
0.004622;EUR2005;1c5d51e7-9762-5fbb-b707-03198c65b424;natural gas, burned in gas turbine;ES
160.0;EUR2005;fcbf6c72-3a99-453b-b384-658e3423b0dc;market for sawnwood, board, softwood, dried (u=20%), planed;CH
0.107;EUR2005;d69294d7-8d64-4915-a896-9996a014c410;electricity voltage transformation from medium to low voltage;ME
2.083714887625034;EUR2005;bc72b420-b5a0-4f3a-93e8-c3002fdca6dd;market for long liner maintenance, steel;GLO
0.108574261070965;EUR2005;c0a7ba59-f9b5-45b5-8e1d-6e4e40ba86df;market for transport, freight, lorry 3.5-7.5 metric ton, EURO3;BR
0.107946673870965;EUR2005;ccc1fbd3-3877-43b6-a845-0c2ed8359c29;transport, freight, lorry 3.5-7.5 metric ton, EURO6;RER
160.0;EUR2005;4d99bc33-b641-4573-ada2-12a788afbbd5;beam, softwood, raw, kiln drying to u=10%;CH
0.107;EUR2005;d69294d7-8d64-4915-a896-9996a014c410;electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted;CA-PE
0.0977;EUR2005;5d954e5c-1e6d-4f78-9fc3-d3857b7892cb;electricity production, nuclear, aluminium industry;IAI Area, Russia & RER w/o EU27 & EFTA
185.0;EUR2005;ef5d9b7f-0d4a-49b9-a2eb-eef36ded1c38;concrete production, 30MPa, for building construction, for interior use, with cement ZN/D, with 50% RC-C aggregates;CH
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity, high voltage, import from DE;LU
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, hydro, reservoir, alpine region;US-NPCC
300.0;EUR2005;0600b4a8-f284-47d9-87d8-3a18c3f3da1b;mattress production, pocket spring;GLO
0.127;EUR2005;3f5f5aef-3833-43d4-8b81-44123105afd7;irrigation, surface;PH
1.878325286;EUR2005;1ff7f238-0259-4b52-8c62-503a50be5a46;ethoxylated alcohol (AE3) production, palm kernel oil;RoW
0.7239949363872984;EUR2005;9aa99528-f035-4245-abd7-eace6101abf8;air filter production, central unit, 600 m3/h;RoW
0.571;EUR2005;6051f864-9708-4f2d-8f3d-9cb7a3f75261;cottonseed oil mill operation;RoW
0.1183083986929115;EUR2005;e8314641-35c6-40ef-a98c-182bcd6a0b30;transport, freight, lorry with refrigeration machine, 3.5-7.5 ton, EURO4, carbon dioxide, liquid refrigerant, freezing;GLO
0.188870684061516;EUR2005;a34be1fd-b392-4901-9602-f7d25e46426d;transport, passenger car, large size, diesel, EURO 3;RER
85.59;EUR2005;dfaf81e4-74bd-44ac-9d66-00ae3db40bc6;bicycle production;RER
6289106.195942262;EUR2005;e9305292-a00b-4e9c-86a3-6117bce25751;water works construction, capacity 6.23E10l/year, seawater reverse osmosis, conventional pretreatment;GLO
1686.0;EUR2005;cca72f1b-007e-445f-8403-7c87ed6b5d62;flat plate solar collector production, Cu absorber;RoW
0.685;EUR2005;d7ff1811-40af-5f9c-a645-21a05091fa39;market for aluminium, in mixed metal scrap;CH
1.57;EUR2005;9d005382-c0b6-5cdc-a56c-96d392f0b1a6;2,4-di-tert-butylphenol production;GLO
0.166;EUR2005;a9007f10-7e39-4d50-8f4a-d6d03ce3d673;natural gas, high pressure, import from NO;GB
0.63;EUR2005;e580a34c-42e2-460d-ac2e-a49bcf0583f2;market for olive;GLO
54.5278147913601;EUR2005;cf52c0fe-72b3-4f42-a475-16a5b2a6f850;combine harvesting;CA-QC
2085066.97856931;EUR2005;fb6d23d3-40b3-4175-939a-7b5f14a5f2e0;aircraft production, dedicated freight aircraft, short haul;GLO
0.7435218960645502;EUR2005;7dd1dea7-88cc-47fa-900b-c9eb0dbfe819;chromium steel milling, large parts;RoW
1096034.0;EUR2005;bdf5e532-d552-455e-8d83-c1c32ebec475;heat and power co-generation unit construction, organic Rankine cycle, 1400kW thermal, building;CH
0.760296286;EUR2005;69cbcb81-5233-4753-adbe-fd3275500901;market for synthetic graphite, battery grade;RoW
64.06;EUR2005;175c29e0-09a0-43ed-a6da-c5f8fc47953f;market for sawlog and veneer log, paraná pine, measured as solid wood under bark;BR
920485.709560461;EUR2005;722a1080-c48c-43ae-8666-53eb9e8c8c73;aircraft production, passenger aircraft, medium haul;GLO
160.0;EUR2005;50998c77-fa60-4504-b53d-65f3c47eb96c;planing, beam, softwood, u=10%;Europe without Switzerland
1260.008119932451;EUR2005;ad2a5d44-4e6d-430d-873b-0068ea24b9d5;market for integrated circuit, logic type;GLO
54300.0;EUR2005;3db648b2-8b8a-46c4-8e69-4ab60453b65f;market for lorry, 40 metric ton;RoW
0.1;EUR2005;759b89bd-3aa6-42ad-b767-5bb9ef5d331d;electricity voltage transformation from high to medium voltage;BN
724.0;EUR2005;880b839e-a744-48ff-ba0e-c9139aa6f7ac;furnace production, logs, 6kW;CH
0.0615;EUR2005;3d413f1b-247d-4c9a-8412-5a19c1d67ab2;market for cement, CEM III/C;RoW
14413.0;EUR2005;6ee08e0a-4762-44f5-ac35-20289c48b970;light commercial vehicle production;RoW
0.0156489378;EUR2005;7e94d78f-75a1-4b47-8190-fd3ee6169731;market for transport, pipeline, offshore, petroleum;GLO
0.0151159251742873;EUR2005;24423cba-455e-4dd1-a473-65f0e667397c;transport, passenger aircraft, very short haul;GLO
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, oil;JP
0.43;EUR2005;fb2a172f-2a59-4990-b362-64dd4825550f;market for pear;GLO
0.2800000000000001;EUR2005;155158d0-d566-487e-bfae-fff465d5dc52;market for potato;GLO
728.892983891371;EUR2005;16f44c6e-f9f6-419a-8c78-87fa4bd1246d;dust collector production, multicyclone;CH
0.0106;EUR2005;1125e767-7b5d-442e-81d6-9b0d3e1919ac;heat and power co-generation, natural gas, conventional power plant, 100MW electrical;CZ
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, oil;AU
18107.0;EUR2005;9eb12779-1ac9-4b9a-8545-3dc3b14761ed;oil storage production, 3000l;CH
62486324.99247259;EUR2005;6a73e410-becb-4f8b-84a5-c2e5cce463de;plastic processing factory construction;RoW
0.033;EUR2005;da261f84-8650-410c-ba19-7867b121a399;catch crop growing, phacelia, September-October, organic fertiliser 40 kg N;GLO
3.38;EUR2005;13f4bda2-1e95-40e5-9f1e-97feb2142cd0;printing ink production, offset, product in 47.5% solution state;RER
0.2691400286;EUR2005;a90f106b-8f07-43bb-8210-a4c12ade0b2c;bitumen adhesive compound production, hot;RoW
0.107;EUR2005;d69294d7-8d64-4915-a896-9996a014c410;market for electricity, low voltage;AM
6.787702337510207;EUR2005;b245e321-06fa-4431-9be6-4995be5af258;internet access equipment production;RoW
1.66;EUR2005;e77d9460-e423-4e88-8c44-d1a4545b0b07;aluminium alloy production, AlMg3;RoW
0.04;EUR2005;2d68cff7-c436-4c1b-8253-4260fd7330a8;treatment of waste glass from unsorted public collection, sorting;RoW
5.380000000000001;EUR2005;6272e937-9524-463b-ae03-65d65f8ff6df;market for tractor, 4-wheel, agricultural;GLO
0.01573727132863316;EUR2005;386915d8-286e-41f3-b448-a525344d873d;heat production, at hot water tank, solar+gas, flat plate, multiple dwelling;CH
0.697249779064127;EUR2005;02a08ad3-a2d4-4d88-bbdc-f4c378f38b2b;chromium steel drilling, conventional;RER
0.000397;EUR2005;c5adb1fb-872e-4446-a3bb-c4b61aa4bd45;tap water production, microstrainer treatment;CA-QC
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, natural gas, combined cycle power plant;CN-SH
0.22;EUR2005;dd70763b-fb75-4d80-a469-03e3c9cee9cb;magnesium oxide production;RoW
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, hydro, run-of-river;CN-HA
0.23;EUR2005;3f667976-b486-4a60-a9ce-ab972e437fe3;expanded vermiculite production;CH
0.127;EUR2005;68db7412-ba35-488b-8a45-9a9f48448522;nitric acid production, product in 50% solution state;RoW
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, hydro, run-of-river;CN-TJ
2.0;EUR2005;39f50029-2aae-470f-87dc-5e24405df568;market for hydrogen fluoride;RoW
0.188;EUR2005;7c4dafff-fe18-45c0-92e4-857950032abb;nutrient supply from potash salt;RoW
7542.0;EUR2005;7f902692-a425-4c90-ad39-8ac409de309a;furnace production, logs, hardwood storage area, 100kW;CH
0.09770000000000005;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;market for electricity, high voltage;CR
0.39;EUR2005;dc3a55d3-cdb0-43a5-8de3-c51f045757d0;zeolite production, powder;RoW
1135.8822;EUR2005;70b31156-a8bb-40a2-99c5-6de216fb9f56;catalytic converter production, three-way, 19.1l;RoW
0.107;EUR2005;d69294d7-8d64-4915-a896-9996a014c410;electricity voltage transformation from medium to low voltage;UY
8.53414;EUR2005;40204fb5-df97-49da-a31b-c75de53705ff;market for cathode, LFP, for Li-ion battery;RoW
0.107;EUR2005;7fe99768-d571-4bc2-a272-7df585bd0d48;hardwood forestry, oak, sustainable forest management;DE
0.471;EUR2005;26c92545-7995-491d-bcca-ee6d590ef194;hydrogen peroxide production, product in 50% solution state;RoW
0.107;EUR2005;d69294d7-8d64-4915-a896-9996a014c410;electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted;IT
0.3653542864771928;EUR2005;995688a0-00f6-41ca-88c6-677b66b7627d;market for grass seed, Swiss integrated production, for sowing;CH
0.0106;EUR2005;71e2f1db-a2c5-44d0-8337-dfff15be974d;heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014;ZA
1.5906483074073803;EUR2005;db2922b0-f8fe-4bf9-ba8b-b7d7018e10fb;market for chloroacetyl chloride;GLO
12.074129761253873;EUR2005;23fccced-e1e5-421d-9abe-5b59c51a862e;smelting and refining of nickel concentrate, 16% Ni;GLO
0.1654259718775848;EUR2005;a950e420-5f94-4a19-b24c-70ac0ef35693;cement production, CEM II/A;CH
0.107;EUR2005;d69294d7-8d64-4915-a896-9996a014c410;electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted;US-SERC
6.676251665341249;EUR2005;6f255afe-7bf4-455e-bdfb-dedf87d9c9cb;solder production, bar, Sn63Pb37, for electronics industry;GLO
160.0;EUR2005;dc30fae5-c1a6-4d04-83bd-a3112a397b88;planing, lath, softwood, u=10%;CH
0.186990684061516;EUR2005;6bcb7d07-3c26-45c4-a87a-ead2ac75a66a;transport, passenger car, large size, diesel, EURO 4;RoW
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, oil;CN-JX
0.38000000000000006;EUR2005;33187006-ca03-4db5-bc5a-75a91024c3ef;market for ceramic tile;GLO
0.36;EUR2005;5e5e458a-c9d5-4bce-80d2-3633fb8fd0c7;maize grain processing, dry milling;ZA
1.42;EUR2005;d52c8167-e8d4-4b0b-92f5-decc91a1b522;fodder yeast to generic market for protein feed;GLO
3.427723806581256;EUR2005;390cc455-876e-4209-839b-aefa402b6f74;fishmeal and fish oil plant construction and maintenance;RoW
0.0106;EUR2005;1125e767-7b5d-442e-81d6-9b0d3e1919ac;heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical;PT
2.1;EUR2005;a4440cda-ba49-464a-abf5-7e4c8d186b8b;fatty alcohol production, from palm oil;RoW
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, hydro, run-of-river;CA-ON
111.6934551469791;EUR2005;9c2e054a-76af-4265-978b-8364099903db;market for inverter, 2.5kW;GLO
0.322;EUR2005;1945897f-c0a2-4dbf-8397-9fd93e6a9445;onion production;RoW
26.5168381688935;EUR2005;50c430bb-e392-4242-bd8e-b372d85b2cf9;cobalt production;GLO
3.77;EUR2005;a8033ccc-615f-4e9a-b51f-c483991942ef;sodium tetrafluoroborate production;GLO
0.077;EUR2005;2a478bad-9f24-4208-a86c-3683f9b69610;quicklime production, milled, packed;RoW
0.107;EUR2005;d69294d7-8d64-4915-a896-9996a014c410;electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted;IN-PB
34703.63803234969;EUR2005;b963f477-4957-46ca-a791-a83e0883cf51;heat and power co-generation unit construction, 6400kW thermal, components for electricity only;CH
16.7;EUR2005;c549d0cd-57fe-43a7-911e-34b8017d67c5;battery production, Li-ion, NMC811, rechargeable, prismatic;RoW
243900.0;EUR2005;35aaa820-f658-46a1-bbef-01add21fec97;sewer grid construction, 4.7E10l/year, 583 km;RoW
3.67;EUR2005;44defed2-3dc7-4d59-b3bc-23dacf1b9140;aluminium, ingot, primary, import from Africa;IAI Area, EU27 & EFTA
