amount;unit;comment;flow;name;location
4.43;EUR2005;"Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application. Cross reference; Calculated value based on data from United Nations Commodity Trade Statistics Database (comtrade.un.org) is 2.4 Euro/kg. UN comtrade category: 740721 Bars, rods & profiles of copper-zinc base alloys. Year 2005. Using exchange rate of 1EURO = 1.209 USD. Average of price of import into 5 main markets (EU, US, JP, IN and CN).";36c05836-b139-431a-b6ba-8e36a93b5f83;market for brass removed by drilling, conventional;GLO
25.0;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;616a71f5-a74c-4245-b821-704e2ea15a3f;green manure growing, Swiss integrated production, until March;RoW
0.13;EUR2005;Calculated value based on data from United Nations Commodity Trade Statistics Database (comtrade.un.org). UN comtrade category: 250700 Kaolin and other kaolinic clays.  Year 2005. Using exchange rate of 1EURO = 1.209 USD. Average of price of import into 5 main markets (EU, US, JP, IN and CN).;593c0a1c-d1ba-4e22-b456-6d2f5d2962e4;kaolin production;RER
146940.0;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;8fda3621-abdb-4d90-bec5-87ced6183e4f;maintenance, barge;RER
42445000.0;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;915500af-3702-4039-8ea7-005a5f84cd2d;market for bentonite quarry infrastructure;GLO
0.107;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;d69294d7-8d64-4915-a896-9996a014c410;electricity voltage transformation from medium to low voltage;KP
0.02088;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;08b50381-c9ae-49ae-b279-5495b9f8f14a;operation, computer, desktop, with liquid crystal display, office use;CH
10.4;EUR2005;Calculated from EU prices by use of exchange rates.;0904a741-a570-4438-b030-281ebd3b004e;market for non-Fe-Co-metals, from Li-ion battery, hydrometallurgical processing;GLO
0.107;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;d69294d7-8d64-4915-a896-9996a014c410;electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted;CN-JS
8.38;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;f6c1a87c-550f-41eb-91b4-173b45e8a952;market for machine operation, diesel, >= 74.57 kW, generators;GLO
0.374;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: Price for wood pulp applied (World Import/Export (USD/kg) from FaoStat (http://faostat.fao.org/site/626/default.aspx#ancor, [accessed 14th June 2010]);6e4f1a58-c17a-4c76-aecc-3b5180d4f6b5;wood wool production;RER
12715284.698229;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;c31e712c-3536-476f-997b-6bca9b530651;market for thermal storage system, solar thermal parabolic trough, 50 MW;GLO
0.036;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;0d3eda5a-4601-4573-9549-0701c459ab88;hard coal, run-of-mine to market for hard coal;IN
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity production, lignite;TRE
0.593;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;090f56b8-6a83-48c1-ae26-234d04771e53;market for transport, freight, light commercial vehicle;CH
0.39;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;dc3a55d3-cdb0-43a5-8de3-c51f045757d0;zeolite production, powder;RoW
2.16;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 2005 import and export prices (total trades (USD) divided by total weight (kg) in biggest economies of the world: EU27, USA, Brasil, China, India, Japan and Russia) from UN Commodity Trade Statistics Database  (http://data.un.org/Explorer.aspxDatabase [Accessed 2011.06.20]). Commodity: Quarternary ammonium salts and hydroxides, nes;b078cbaa-e4d8-49a0-afc7-78768258e79b;market for esterquat;RER
586.0;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;83fb3a46-38a1-4bda-a0b7-c5f9b3eefe19;uranium fuel element production, enriched 4%, for light water reactor;UCTE without Germany
0.02055;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;61a79dec-2e5e-4d8c-b079-1eb1709d2b47;impact extrusion of aluminium, cold, tempering;RoW
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;treatment of coal gas, in power plant;RoW
0.0615;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;1adfc43f-187a-4153-996c-aced5301536a;market for venting of nitrogen, liquid;GLO
0.127;EUR2005;Calculated relative to 'Irrigating' ids 6978. Ecoinvent report 15, top page 65: 1/1200;3f5f5aef-3833-43d4-8b81-44123105afd7;market for irrigation;CA-QC
0.04351;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;339098d2-5fd3-44e9-bd2e-329b03f8cc92;market for transport, freight, lorry with refrigeration machine, 7.5-16 ton, EURO4, carbon dioxide, liquid refrig(...)_6;GLO
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity production, wind, 2.3MW turbine, precast concrete tower, onshore;CA-QC
1.05;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;ad8702ec-c207-4d14-b706-2f172c872dc4;market for phosphoryl chloride;RoW
147.0;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;4c6c7931-a9ef-4a2d-ba4b-2632303ce6db;market for dairy;GLO
0.156;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;1186b5ec-21f3-490a-b913-75589c6ab500;linseed seed production, for sowing;RoW
0.1;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;8d7c013a-5aca-44d7-8fc4-193844d2953a;market for waste packaging paper;GR
0.1;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;759b89bd-3aa6-42ad-b767-5bb9ef5d331d;market for electricity, medium voltage;IN-Western grid
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;market for electricity, high voltage;CA-AB
0.0271;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;89e97ec2-ee6d-4d5e-9dec-254f3aa01848;operation, computer, desktop, with liquid crystal display, active mode;CA-QC
0.000397;EUR2005;Converted from EU price by using Purchasing Power Parities  (0.8458 in 2003 and 0.8426 in 2004);c5adb1fb-872e-4446-a3bb-c4b61aa4bd45;tap water production, underground water without treatment;Europe without Switzerland
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity production, wind, >3MW turbine, onshore;RO
0.027;EUR2005;Calculated value based on data from United Nations Commodity Trade Statistics Database (comtrade.un.org). UN comtrade category: 283522 Exfoliated vermiculite, foamed slag, expanded mineral. Year 2005. Using exchange rate of 1EURO = 1.209 USD. Average of price of import into 5 main markets (EU, US, JP, IN and CN).;7a7db01b-126b-42fa-b3cc-e2ed48081eca;nutrient supply from vinasse, from fermentation of sugar beet molasses;GLO
1.24;EUR2005;Calculated value based on data from United Nations Commodity Trade Statistics Database (comtrade.un.org). UN comtrade category: 282090 Manganese oxides other than manganese dioxide. Year 2005. Using exchange rate of 1EURO = 1.209 USD. Average of price of import into 5 main markets (EU, US, JP, IN and CN).;f42f6024-a63f-4cf7-9f70-4f40380a062e;market for manganese;GLO
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;market for electricity, high voltage;BY
0.02727;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;9cc5ecbd-442b-4d2a-a1dd-73b7b899535d;market for beverage carton converting;GLO
2183.0;EUR2005;"Estimation. Average 2005 prices for EU27, USA, China, Japan and India from Import/Export data (US$ and tonnes) in UN Commodity Trade Statistics Database;  Commodity: propylene glycol (propane-1,2-diol)";775234b1-0e93-4cdb-9cd2-db60577e1a5a;market for solar collector system, with evacuated tube collector, one-family house, combined system;GLO
1.6;EUR2005;Calculated from EU prices by use of exchange rates.;4a9432d1-aaeb-4861-b776-822258862206;market for aluminium removed by turning, primarily roughing, conventional;GLO
0.122;EUR2005;The price is estimated to be the same as for lime.;9394b900-bc1b-40b4-b9f0-90c5c9d6b734;lime production, milled, packed;RoW
0.436;EUR2005;Estimated to be 10% more than in case of ethanol, without water, in 99.7% solution state, from fermentation, at service station;508155f4-0601-4a0b-be0f-9ac7d558605a;market for ethanol, without water, in 99.7% solution state, from fermentation;GLO
0.546;EUR2005;Calculated relative to 'Irrigating' ids 6978. Ecoinvent report 15, top page 65: 1/1200;938af061-8c13-47af-a3ba-d8454aec9893;market for isobutanol;RER
1.05;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 2004 Import/Export data (total trades (USD) divided by total weight (kg) in EU27, USA, China, Japan and India) from UN Commodity Trade Statistics Database (http://data.un.org/Explorer.aspxDatabase [Accessed 2 July 2010]). Commodity: Sodium sulphates other than disodium sulphate;009fee5f-7288-4ff4-bb41-343a6d532774;textile production, jute;IN
0.53;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;ee3532ef-e4ef-45a0-9d5d-6af45f4a0d3c;market for wood preservation, pressure vessel, creosote, outdoor use, ground contact;GLO
0.107;EUR2005;"Expert judgement (Urs Luginbühl, Swiss Sawmilling industry, personal communication in June 2014). Wood chips from softwood should have a price of 0.101 EUR/kg. Woodchips from hardwood should have a price of 0.112 EUR/kg. Average of these two values is used. Cross-reference; FAOSTAT database; http://faostat.fao.org/site/626/DesktopDefault.aspx?PageID=626#ancor; Average import/export prices of EU for 'chips and particles'. Price: 48.76 Euro/m3. The density of the wood chips is 650 kg/m3. The price is recalculated accordingly.";7fe99768-d571-4bc2-a272-7df585bd0d48;market for wood chips, wet, measured as dry mass;Europe without Switzerland
0.101;EUR2005;"Temporary price data. Calculated as 90% of purchasers price based on: 2004 World Export prices from FaoStat http://faostat.fao.org/site/626/DesktopDefault.aspx?PageID=626#ancor downloaded 29 April 2009; calculated as export value divided by export volume. Commodity: 'wood residues'.";dfaef357-a79e-4846-aabc-848b1ab59fbb;suction, sawdust;RoW
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity, high voltage, import from NI;HN
0.004;EUR2005;Calculated from EU prices by use of exchange rates.;b254bbdf-fb2b-4878-aec9-2a7820f3f32e;treatment of blast furnace gas, in power plant;BE
48006.0;EUR2005;Convert from EU 27 price to the world by currency exchange rate.;d7c09d5a-06c8-4f5c-9f85-fcb472109ac2;market for technical wood drying facility;GLO
183.0;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;084469ca-e2a7-4951-8753-60629e461823;light emitting diode production;GLO
160.0;EUR2005;"Expert judgement (Urs Luginbühl, Swiss Sawmilling industry, personal communication in June 2014). Cross-reference; FAOSTAT (accessed 20140428). The price is calculated by using data on total world import quantity (m3) and import value (1000 USD), year 2005. 109432798 m3 of Sawnwood (C) - coniferous was imported in the world in 2005. The import value was 22249842000 USD. The calculated price is thus (22249842000/109432798=203*0.8=) 164 Euro.";4d99bc33-b641-4573-ada2-12a788afbbd5;market for sawnwood, beam, softwood, raw, dried (u=10%);GLO
586.0;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;7508d508-137d-4dd4-9353-a38465917991;uranium production, enriched 4.2%, centrifugal enrichment;CH
0.107;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;d69294d7-8d64-4915-a896-9996a014c410;market for electricity, low voltage;CA-PE
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;heat and power co-generation, diesel, 200kW electrical, SCR-NOx reduction;CH
0.107;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;d69294d7-8d64-4915-a896-9996a014c410;market for electricity, low voltage;ZM
160.0;EUR2005;"Expert judgement (Urs Luginbühl, Swiss Sawmilling industry, personal communication in June 2014). Cross-reference; FAOSTAT (accessed 20140428). The price is calculated by using data on total world import quantity (m3) and import value (1000 USD), year 2005. 109432798 m3 of Sawnwood (C) - coniferous was imported in the world in 2005. The import value was 22249842000 USD. The calculated price is thus (22249842000/109432798=203*0.8=) 164 Euro.";0e1ea7dd-8c8b-476e-aef9-c3b68b2753ed;planing, board, softwood, u=10%;CA-QC
0.01562;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;b909dee2-76bd-4eae-87d5-fc831390f99b;market for transport, freight, lorry >32 metric ton, EURO3;RoW
0.000524;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;34e08b94-8441-4260-b73a-83047ea6c25b;market for process-specific burdens, inert material landfill;RoW
14.1;EUR2005;"Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application. Cross-referenced; Calculated value based on data from United Nations Commodity Trade Statistics Database (comtrade.un.org) is 3.2 Euro/kg. UN comtrade category: 831190 Electrodes etc of base metal or metal carbide, nes. Year 2005. Using exchange rate of 1EURO = 1.209 USD. Average of price of import into 5 main markets (EU, US, JP, IN and CN).";d18d34ef-1f8a-451f-9620-a429feb04c26;market for electrode, negative, LiC6;GLO
0.107;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;d69294d7-8d64-4915-a896-9996a014c410;market for electricity, low voltage;SK
0.0106;EUR2005;Average European district heat price from Ecoheatcool and Euroheat 2005-2006, Ecoheat Work package 1: The European heat market. Final report. 10.6 EUR/GJ i s the price of district heat. http://www.solarthermalworld.org/files/Ecoheatcool%20WP1%20Web.pdf?download;71e2f1db-a2c5-44d0-8337-dfff15be974d;heat production, wood chips from industry, at furnace 300kW, state-of-the-art 2014;CH
1.51;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;ccc0dc40-fff9-4ff8-9573-bf5d210ab6fa;machine operation, diesel, >= 18.64 kW and < 74.57 kW, low load factor;GLO
0.107;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;d69294d7-8d64-4915-a896-9996a014c410;electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted;CL
278236.0;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;80c1687a-d027-48da-b3d1-7181dd58beed;heat and power co-generation unit construction, 6400kW thermal, common components for heat+electricity;RoW
1.3;EUR2005;Calculated value based on data from United Nations Commodity Trade Statistics Database (comtrade.un.org, accessed 20140430). UN comtrade category: 7325 Cast articles, of iron or steel nes. Using exchange rate of 1EURO = 1.209 USD. Average (weigheted by the NetWeight of the import) of price of import into 5 main markets (EU, US, IN, JP, and CH). Data for the year 2005.;3c7be4a7-209b-4135-9dbf-8111f594a14b;market for cast iron removed by turning, primarily dressing, conventional;GLO
14.6;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;6b006425-66fe-4452-90d1-05ecb78bb99c;yarding, mobile cable yarder on trailer;RER
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity, high voltage, import from LA;TH
0.473;EUR2005;Prices are calculated on basis of Import data (kg US$) from UN statistics (http://data.un.org ) Name of commodity: Herbicides, sprouting and growth regulators;f5707bdf-f7e2-479b-b3ea-99c04de8a927;urea ammonium nitrate production;RoW
0.107;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;d69294d7-8d64-4915-a896-9996a014c410;electricity voltage transformation from medium to low voltage;GE
8.33;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;afa2d64e-2106-4ed7-a40f-9145c88425a5;helium purification;GLO
0.166;EUR2005;"Temporary price data. Calculated as 90% of purchasers price based on: 2005 price for Europe-27 Import (US$ and kg) in UN Commodity Trade Statistics Database - Natural gas in gaseous state (http://data.un.org/Data.aspx?q=natural+gas&d=ComTrade&f=_l1Code%3a28%3bcmdCode%3a271121; accessed 4 January 2011), using density of natural gas of 0.8 kg/m3 for unit conversion.";a9007f10-7e39-4d50-8f4a-d6d03ce3d673;natural gas, high pressure, import from NL;FR
0.107;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;d69294d7-8d64-4915-a896-9996a014c410;electricity voltage transformation from medium to low voltage;UA
0.093;EUR2005;Convert from EU 27 price to the world by currency exchange rate.;f70c1877-6db5-4024-b260-69f50314b40c;treatment of waste paper, unsorted, sorting;Europe without Switzerland
0.1;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;759b89bd-3aa6-42ad-b767-5bb9ef5d331d;natural gas, burned in gas turbine, for compressor station;CA-QC
3.67;EUR2005;Estimated to be the same as in case of aluminium, primary, liquid.;44defed2-3dc7-4d59-b3bc-23dacf1b9140;aluminium, ingot, primary, import from Asia (excluding China);IAI Area, EU27 & EFTA
1286954000.0;EUR2005;Convert from EU 27 price to the world by currency exchange rate.;2e415766-d8b8-4881-8dce-5fd4895ea3ed;market for wooden board factory, organic bonded boards;GLO
0.107;EUR2005;"Expert judgement (Urs Luginbühl, Swiss Sawmilling industry, personal communication in June 2014). Wood chips from softwood should have a price of 0.101 EUR/kg. Woodchips from hardwood should have a price of 0.112 EUR/kg. Average of these two values is used. Cross-reference; FAOSTAT database; http://faostat.fao.org/site/626/DesktopDefault.aspx?PageID=626#ancor; Average import/export prices of EU for 'chips and particles'. Price: 48.76 Euro/m3. The density of the wood chips is 650 kg/m3. The price is recalculated accordingly.";d47a4435-3089-4263-af99-8611eed2698c;particle board production, for indoor use;RoW
528045715.0;EUR2005;Convert from EU 27 price to the world by currency exchange rate.;3d0fe4e0-eac9-4704-b3fd-09b8594d0fbe;market for chemical factory, organics;GLO
0.424;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;8b2dfb58-660d-44eb-b83f-5d9e28e467db;biogas production from grass;CH
228200.0;EUR2005;Calculated based on literature value (PE-80 Pipe Systems: 17 Years of Successful Application in teh Public Sewer Network System of Göttingen, Pipeline Technology 2006 Conferece, http://www.pipeline-conference.com/sites/default/files/papers/124%20Fiedler.pdf). In general the costs for construction and maintenance of sewer grid varies significantly from region to region. In Göttingen app. 700 km of sewers are being managed. The annual investments in maintenance, renewal and construction of new sewer grid are 16 mio. Euro. With a lifetime of 100 years the cost of 1km of sewer grid is estimated to be (16000000*100/700=) 2.29E+06 Euro/km.;69ca254b-a068-4782-8fc4-e82aec2d1582;market for sewer grid, 1.1E10l/year, 242 km;GLO
0.836;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;1b0de015-ab20-4633-ac0e-715445cb88a6;market for phosphorous chloride;RER
39291000.0;EUR2005;Convert from EU 27 price to the world by currency exchange rate.;40f4e275-e29b-421e-a855-2b22c4082407;wooden board factory construction, cement bonded boards;RoW
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity, high voltage, import from AT;SI
0.0106;EUR2005;Average European district heat price from Ecoheatcool and Euroheat 2005-2006, Ecoheat Work package 1: The European heat market. Final report. 10.6 EUR/GJ i s the price of district heat. http://www.solarthermalworld.org/files/Ecoheatcool%20WP1%20Web.pdf?download;71e2f1db-a2c5-44d0-8337-dfff15be974d;heat and power co-generation, wood chips, 6667 kW;HR
