amount;unit;comment;flow;name;location
11.0517498812987;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;1a444fb4-f931-4369-8683-2844944ebdba;market for tillage, harrowing, by spring tine harrow;GLO
0.501;EUR2005;Calculated value based on data from United Nations Commodity Trade Statistics Database (comtrade.un.org). UN comtrade category: 681120 Sheet/tile, asbestos/cellulose fibre cement not corr. Year 2005. Using exchange rate of 1EURO = 1.209 USD. Average of price of import into 5 main markets (EU, US, JP, IN and CN).;453a0f08-dab5-436c-b934-a3b7d2f49dfe;fibre cement facing tile production;CH
0.5;EUR2005;Temporary https://www.ecoprog.com/fileadmin/user_upload/leseproben/ext_market_report_plastic_recycling_Europe_ecoprog.pdf;2cb0d6c6-349c-46fc-b31f-a036c847a267;treatment of waste plastic, consumer electronics, manual dismantling, sorting and cleaning, informal sector;IN
1213728.05112435;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;18eadf40-089b-441a-b868-5d07e9449992;market for water works, capacity 1.1E10l/year;Europe without Switzerland
619.06;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;474e7001-a158-4379-8793-e02f0c14bbfe;cerium oxide to generic market for mischmetal;GLO
0.035;EUR2005;Convert from EU 27 price to the world by currency exchange rate.;b3184435-d00c-5713-823d-5ff6741bfbbc;market for waste polyethylene terephthalate, for recycling, sorted;US
42692.0;EUR2005;"Calculate from purchaser prices of main material consumption (heat storage 0.87 p, pump 40 W 3.12 p and flat plat collector 12.3 m2; prices are within this file). The costs of materials are assumed to be 75% of total prices.";328b464a-a284-41c6-908c-ea6df8370512;market for solar collector system, Cu flat plate collector, one-family house, combined system;GLO
2.756;EUR2005;"Estimated value. This price is averaged from 3 different suppliers available in the commercial webstore of alibaba. The price refers to a bulk quantity purchase. All websites were retrieved on the 19th Sept 2017. THe exchange rate used is from 2010 when 1 USD - 0.755 EUR.
Price range: 
supplier 1: 100-10000 $ per ton, https://www.alibaba.com/product-detail/DIMETHYLAMINOPROPYLAMINE-109-55-7_60592726351.html?spm=a2700.7724838.2017115.9.3c93b095RPVo9m
supplier 2: 2700-3200 $ per ton, https://www.alibaba.com/product-detail/dmapa-99-3-dimethylaminopropylamine_1659308236.html?spm=a2700.7724838.2017115.40.3c93b095RPVo9m
supplier 3: 2700-3200 $ per ton,  https://www.alibaba.com/product-detail/dimethylaminopropylamine-technica-grade_1659354394.html?spm=a2700.7724838.2017115.49.3c93b095RPVo9m";f831dbaf-bcb9-5a4e-89a8-607f39516f51;dimethylaminopropylamine production;RER
1.23737995567594;EUR2005;"Price calculated as 5-year market average (2015-2019; USD/kg; USGS [2020]) and converted to EUR2005 (USD2019/EUR2005 exchange rate: 0.62; Official Data Foundation [2020] and Macrotrends [2020]). 

References:
Official Data Foundation (2020). Inflation Calculator [Online]. Available from: https://www.officialdata.org/us/inflation/2005?endYear=2019&amount=1 [Accessed 28/07/2020]
USGS (2020). Mineral Commodity Summaries 2020 [Online]. Available from: https://pubs.usgs.gov/periodicals/mcs2020/mcs2020.pdf [Accessed 28/07/2020]
Macrotrends (2020). Euro Dollar Exchange Rate (EUR USD) - Historical Chart [Online]. Available from: https://www.macrotrends.net/2548/euro-dollar-exchange-rate-historical-chart [Accessed 28/07/2020]";e60b02d3-ea04-4272-a6fb-408ac969a00e;market for cadmium, semiconductor-grade;GLO
0.0789054404822937;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;a8b337d2-72d7-4cec-a2ab-a105661011c1;market for transport, freight, lorry with refrigeration machine, cooling;GLO
0.1;EUR2005;For paper and board waste the price, in 2005, according to [http://ec.europa.eu/eurostat] is about 1 EUR/kg corresponding to a purchase price of 0.099 similar to the price of UN comodittie: Waste, scrap of paper, board, nes (including unsorted).;8d7c013a-5aca-44d7-8fc4-193844d2953a;market for waste packaging paper;LT
1679385.39959701;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;d5d26aca-7e11-4b01-8d4e-967d3f89457c;market for storage building, chemicals, solid;GLO
0.65800262;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;e202b6e0-ec3d-4df1-923e-3cdc76dbd028;market for sodium metasilicate pentahydrate, 58% active substance, powder;RER
61.7514516132086;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;3e803adf-71e1-4bf6-b16b-ef6b9189edbb;market for sugarcane transfer, by dump cart;GLO
0.075;EUR2005;Price set equal to the price of clay as considered as the product that can answer in increase in demand of supplementary cementitious materials. Calculated value based on data from United Nations Commodity Trade Statistics Database (comtrade.un.org). UN comtrade category: 250810 Bentonite. Year 2005. Using exchange rate of 1EURO = 1.209 USD. Average of price of import into 5 main markets (EU, US, JP, IN and CN).;dc763799-ba2f-46a0-9b15-9cbd9d61139d;electric arc furnace slag, for recovery to generic market for supplementary cementitious materials;RER
0.1;EUR2005;Calculated to be between the price of electricity, high voltage and electricity, low voltage.;759b89bd-3aa6-42ad-b767-5bb9ef5d331d;market group for electricity, medium voltage;RLA
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity, high voltage, import from UZ;KZ
0.241;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 2004 prices are calculated on basis of Import/Export data (tonnes and US$) from UN Trade Statistics Database (http://data.un.org/Browse.aspx?d=ComTrade, accessed 7/7-2010). N, P2O5, or K2O content (http://www.fertilizer.org/ifa/Home-Page/STATISTICS/Conversions-factors);5321a299-0c03-4bfc-9dda-d020456f6b2e;market for inorganic phosphorus fertiliser, as P2O5;TR
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;market for electricity, high voltage;BG
0.107;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: IEA Key world energy statistics 2004 (www.iea.org/textbase/nppdf/free/2004/keyworld2004.pdf);d69294d7-8d64-4915-a896-9996a014c410;electricity voltage transformation from medium to low voltage;MK
0.0156630785770337;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;93afc03f-5832-4ec0-8d76-cf6e62efff26;market for transport, freight, lorry >32 metric ton, EURO5;BR
0.00422679972817491;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;7c2f8db1-1d7f-4528-a232-8203587d4a4d;market for packing, lime product;GLO
0.000386780493812422;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;b41ed270-f3f0-4126-b391-8c9ac9076d3b;market for transport, freight, sea, tanker for liquid goods other than petroleum and liquefied natural gas;GLO
37793556.0;EUR2005;Convert from EU 27 price to the world by currency exchange rate.;cc6a23f6-7ba6-4355-a557-d92fbfb9602f;market for packaging box factory;GLO
0.127;EUR2005;Calculated relative to 'Irrigating' ids 6978. Ecoinvent report 15, top page 65: 1/1200;3f5f5aef-3833-43d4-8b81-44123105afd7;market for irrigation;BR
0.452;EUR2005;"Estimated value. This price is averaged from 4 different suppliers available in the commercial webstore of alibaba. The price refers to a bulk quantity purchase. All websites were retrieved on the 19th Sept 2017. THe exchange rate used is from 2010 when 1 USD - 0.755 EUR.
Price range: 
supplier 1: 230-260 $ per ton, https://www.alibaba.com/product-detail/Hot-calcium-carbonate-light-or-heavy_1677405130.html?spm=a2700.7724838.2017115.20.3c93b095BC0Sce&s=p
supplier 2: 100-140 $ per ton, https://www.alibaba.com/product-detail/China-manufacturer-precipitated-calcium-carbonate_60613120303.html?spm=a2700.7724838.2017115.10.3c93b095BC0Sce&s=p
supplier 3: 460-1600 $ per ton,  https://www.alibaba.com/product-detail/Professional-AR-grade-precipitated-calcium-carbonate_60713789652.html?spm=a2700.7724838.2017115.1.3c93b095BC0Sce&s=p
supplier 4: 800-1,200 $ per ton,  https://www.alibaba.com/product-detail/Precipitated-Calcium-Carbonate-products_60232652437.html?spm=a2700.7724838.2017115.27.3c93b095BC0Sce&s=p";cb08ad19-9bff-5101-95f6-73c9e58ee1ff;calcium carbonate production, precipitated;RoW
0.00361661848944918;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;42540f88-6507-401e-9c10-16116ce13c1c;market for drying of protein pea;GLO
0.0108;EUR2005;Based on energy feed, gross content in soybean meal and prices per kg of soybean meal. Assumed soybean meal is the most used feed. Soybean meal 2004 prices for World import/export data (tonnes and US$) from FaoStat statistics (http://faostat.fao.org/site/535/default.aspx#ancor, TRADE)- [Accessed 24 May 2010].  See calculations for protein /energy content;7cb72345-4338-4f2d-830f-65bba3530fdb;market for energy feed, gross;ZA
0.221501086;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;dae62135-2e34-4b47-bed2-e2ea1e137cd8;market for sodium chloride, brine solution;GLO
1.316432014197;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;73ba2ae4-7316-43af-86f5-89675d660f40;trimethyl borate production;GLO
0.127;EUR2005;Calculated relative to 'Irrigating' ids 6978. Ecoinvent report 15, top page 65: 1/1200;3f5f5aef-3833-43d4-8b81-44123105afd7;irrigation, surface;CN
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity, high voltage, import from GE;RU
1.15;EUR2005;Calculated value based on data from United Nations Commodity Trade Statistics Database (comtrade.un.org). UN comtrade category: 291413 4-methylpentan-2-one(methyl isobutyl ketone). Year 2005. Using exchange rate of 1EURO = 1.209 USD. Average of price of import into 5 main markets (EU, US, JP, IN and CN).;d1a3ebf3-e2d5-4da1-8090-664c9160aa33;market for 4-methyl-2-pentanone;GLO
0.08;EUR2005;Temporary price data. The price of the glass cullet, sorted is estimated to be two times higher than the price of the waste packaging glass, unsorted.;0a6c7524-9e23-41b8-ac7b-b0489ed4681c;market for glass cullet, sorted;RoW
0.0548558994619927;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;fc9591fa-99c6-49f4-a80c-d7ae4be937b2;deep drawing, steel, 3500 kN press, single stroke;RER
0.170955981554163;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;e110266e-a20e-41ae-a5f6-7dbcf0935abd;market for transport, passenger car, medium size, petrol, EURO 5;GLO
21852451.2910421;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;e349df37-4d2f-4654-bd54-6c68e03b6197;geothermal power plant construction;NI
1.23759060542327;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;dbc24013-2cb4-421e-850f-eedb0048bd2c;market for butane-1,4-diol;GLO
4598700.0;EUR2005;Upscale from EU 27 to the world by PPP (0.8458 in 2003 and 0,8426 in 2004);eb002431-2e1f-4b72-91d8-9a4bb6b17c0b;market for copper smelting facility;GLO
5640.0;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 2004 price from USGS (2007) Mineral commodity summaries 2007. <http://minerals.usgs.gov/minerals/pubs/mcs/2007/mcs2007.pdf> [Accessed 25 May 2010];1d6a1b9e-c272-48f9-81b3-7057c2955688;treatment of precious metal from electronics scrap, in anode slime, precious metal extraction;RoW
0.107;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: IEA Key world energy statistics 2004 (www.iea.org/textbase/nppdf/free/2004/keyworld2004.pdf);d69294d7-8d64-4915-a896-9996a014c410;electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted;CN-SC
160.0;EUR2005;"Expert judgement (Urs Luginbühl, Swiss Sawmilling industry, personal communication in June 2014). Cross-reference; FAOSTAT (accessed 20140428). The price is calculated by using data on total world import quantity (m3) and import value (1000 USD), year 2005. 109432798 m3 of Sawnwood (C) - coniferous was imported in the world in 2005. The import value was 22249842000 USD. The calculated price is thus (22249842000/109432798=203*0.8=) 164 Euro.";d0429b67-63a9-4b9a-bcd5-1877637146fd;board, softwood, raw, kiln drying to u=10%;Europe without Switzerland
25128.3904192794;EUR2005;"Price calculated as 5-year market average (2015-2019; USD/kg; USGS [2020]) and converted to EUR2005 (USD2019/EUR2005 exchange rate: 0.62; Official Data Foundation [2020] and Macrotrends [2020]). 

References:
Official Data Foundation (2020). Inflation Calculator [Online]. Available from: https://www.officialdata.org/us/inflation/2005?endYear=2019&amount=1 [Accessed 28/07/2020]
USGS (2020). Mineral Commodity Summaries 2020 [Online]. Available from: https://pubs.usgs.gov/periodicals/mcs2020/mcs2020.pdf [Accessed 28/07/2020]
Macrotrends (2020). Euro Dollar Exchange Rate (EUR USD) - Historical Chart [Online]. Available from: https://www.macrotrends.net/2548/euro-dollar-exchange-rate-historical-chart [Accessed 28/07/2020]";e09971fb-f77e-48a3-99a8-4feba6a59bb4;treatment of precious metal from electronics scrap, in anode slime, precious metal extraction;SE
0.004;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 2004 market prices are estimated to be equal to USA prices, which are given according to http://minerals.usgs.gov/minerals/pubs/commodity/sand_&_gravel_construction/myb1-2007-sandc.xls, table 1, downloaded 21 April 2009. Same price for gravel and sand.;54894ebe-5eae-4fd7-8d35-f715e15c673b;cement production, pozzolana and fly ash 11-35%;RoW
0.01;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: Average European district heat price from Ecoheatcool and Euroheat 2005-2006, Ecoheat Work package 1: The European heat market. Final report. http://www.solarthermalworld.org/files/Ecoheatcool%20WP1%20Web.pdf?download;b3c58f5d-5815-487c-8b9c-4366e00d22dc;market for heat, central or small-scale, natural gas;CH
0.1;EUR2005;Calculated to be between the price of electricity, high voltage and electricity, low voltage.;759b89bd-3aa6-42ad-b767-5bb9ef5d331d;electricity voltage transformation from high to medium voltage;XK
0.188;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 2004 import price calulated from FAOSTAT (http://faostat.fao.org/site/575/DesktopDefault.aspx?PageID=575#ancor [accessed 2011.01.27] Potash Fertilizers (K20 total nutrients) in kUSD/Mg;7c4dafff-fe18-45c0-92e4-857950032abb;market for inorganic potassium fertiliser, as K2O;CL
1.56310185835691;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;472aa122-5d2c-45c0-9950-1c85af36eb30;market for power sawing, with catalytic converter;GLO
1358.25678990671;EUR2005;"Literature price. CRAMER, L.A. What is your PGM concentrate worth? Third International Platinum Conference Platinum in Transformation, The Southern African
Institute of Mining and Metallurgy, 2008.";c388d470-e83c-4f6f-93ec-3861dd53db5b;market for platinum group metal concentrate;ZA
0.324;EUR2005;"Temporary price data. Calculated as 90% of purchasers price based on: 2005 prices from FAPRI2007, 2009. Agricultural outlook. (http://www.fapri.missouri.edu/outreach/publications/ag_outlook.asp?current_page=outreach; accessed 22/06/10). Unit conversion from US gallon to kg - 1 gallon = 3.7856 liter * 0.789 kg/liter (ethanol density) = 2.9868 kg";ffcb8cbb-77ab-4f87-8a94-87ca5b8ea79e;ethanol production from sugar beet molasses;CH
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity production, wind, >3MW turbine, onshore;IN-TN
0.467889219751276;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;7e04560f-3d56-57a7-9a92-04237f3014c9;NPK (26-15-15) fertiliser production;RER
10.4514367440364;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;ee1e4fe1-c71c-48e4-85da-8be4527474ba;market for piperidine;GLO
0.188;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 2004 import price calulated from FAOSTAT (http://faostat.fao.org/site/575/DesktopDefault.aspx?PageID=575#ancor [accessed 2011.01.27] Potash Fertilizers (K20 total nutrients) in kUSD/Mg;7c4dafff-fe18-45c0-92e4-857950032abb;market for inorganic potassium fertiliser, as K2O;PT
0.107;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: IEA Key world energy statistics 2004 (www.iea.org/textbase/nppdf/free/2004/keyworld2004.pdf);d69294d7-8d64-4915-a896-9996a014c410;electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted;CN-AH
0.754;EUR2005;Source: CMAI (2011) Monomers Market Report (http://www.cmaiglobal.com/Marketing/Samples/MMR_Summary.pdf). Price: approx. 0.9 USD/kg;44e8a892-3178-4352-a898-722e68990fe9;market for ethylene;RER
39000000.0;EUR2005;"Telsnig 2015: Investment cost for the collector field area of a 20MW CSP solar tower plant in South Africa (EUR2010) with limited storage capacity (see Table 4-4 in Telsnig, 2015). 
Reference(s): Telsnig, Thomas. 2015. Standortabhängige Analyse und Bewertung solarthermischer Kraftwerke am Beispiel Südafrikas. Forschungsbericht. Band 123. ISSN 0938-1228. Institut für Energiewirtschaft und Rationelle Energieanwendung, Universität Stuttgart, Germany.";2b730e0b-51da-4e2c-9add-1de102263739;collector field area construction, solar tower power plant, 20 MW;ZA
0.029436774576236;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;f9895e44-5657-47fc-8eec-a4985e2bce2e;transport, freight, lorry 16-32 metric ton, EURO3;RoW
165.4;EUR2005;"Arithmetic mean of prices from three manufacturers' listings on Alibaba (05/06/2020); long term market data were not available.";a392d309-fdfb-58be-93e4-8c0b843f548c;market for thulium oxide;GLO
2.84;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: Source: USGS Mineral Yearbook 2007, Table 1 in <http://minerals.usgs.gov/minerals/pubs/commodity/recycle/myb1-2007-recyc.pdf>;cc0d4252-6207-41d6-8567-bcbad58a7bef;water works construction, capacity 1.1E10l/year, microstrainer treatment;RoW
0.0232466851417785;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;ed3b2533-9ae2-4f2d-85de-c24200ce8975;compressed air production, 700 kPa gauge, >30kW, best generation;RER
0.107;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: IEA Key world energy statistics 2004 (www.iea.org/textbase/nppdf/free/2004/keyworld2004.pdf);d69294d7-8d64-4915-a896-9996a014c410;electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted;CN-TJ
0.34;EUR2005;Calculated value based on data from United Nations Commodity Trade Statistics Database (comtrade.un.org). UN comtrade category: 283421 Potassium nitrate. Year 2005. Using exchange rate of 1EURO = 1.209 USD. Average of price of import into 5 main markets (EU, US, JP, IN and CN).;2f6880f1-d79c-436d-9fe2-5a589d0e504b;market for potassium nitrate;CN
0.000397;EUR2005;Converted from EU price by using Purchasing Power Parities  (0.8458 in 2003 and 0.8426 in 2004);c5adb1fb-872e-4446-a3bb-c4b61aa4bd45;tap water production, ultrafiltration treatment;Europe without Switzerland
0.86;EUR2005;"Assumed that all despergents of paper production have similar price to latex; Calculated value based on data from United Nations Commodity Trade Statistics Database (comtrade.un.org). UN comtrade category: 400211 Styrene-butadiene rubber (SBR/XSBR) latex. Year 2005. Using exchange rate of 1EURO = 1.209 USD. Average of price of import into 5 main markets (EU, US, JP, IN and CN).";f932591b-3558-4593-9071-e901333e7596;market for pitch despergents, in paper production;RoW
1.12;EUR2005;Calculated value based on data from United Nations Commodity Trade Statistics Database (comtrade.un.org). UN comtrade category: 290532 Propylene glycol (propane-1,2-diol). Using exchange rate of 1EURO = 1.209 USD. Average of price of import into 5 main markets (EU, US, JP, IN and CN).;dc1ed0ff-fbaa-47a1-8962-4faff492788f;market for propylene glycol, liquid;RoW
0.034;EUR2005;Calculated value based on data from United Nations Commodity Trade Statistics Database (comtrade.un.org). UN comtrade category: 252910 Feldspar.  Year 2005. Using exchange rate of 1EURO = 1.209 USD. Average of price of import into 5 main markets (EU, US, JP, IN and CN).;5a58a8d4-cf9a-4d39-8238-dc66ef28dc93;feldspar production;RER
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity production, hard coal;HR
0.000397;EUR2005;Converted from EU price by using Purchasing Power Parities  (0.8458 in 2003 and 0.8426 in 2004);c5adb1fb-872e-4446-a3bb-c4b61aa4bd45;tap water production, underground water without treatment;RoW
0.286;EUR2005;"Export prices for the World+ according to: http://faostat.fao.org/site/626/DesktopDefault.aspx?PageID=626#ancor downloaded 5 May 2009; calculated as export value divided by export volume.";7ec7cfb0-fca4-46aa-80c8-d8d2b674cd60;market for thermo-mechanical pulp;GLO
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity, high voltage, import from US-WECC;CA-AB
0.7151300512;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;d5b53970-1acf-4175-9ecc-efa4002d09f2;methylamine production;RER
0.473;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 2004 prices are calculated on basis of Import/Export data (tonnes and US$) from UN Trade Statistics Database (http://data.un.org/Browse.aspx?d=ComTrade, accessed 7/7-2010). N, P2O5, or K2O content (http://www.fertilizer.org/ifa/Home-Page/STATISTICS/Conversions-factors);f5707bdf-f7e2-479b-b3ea-99c04de8a927;nutrient supply from urea ammonium nitrate mix;RER
0.0615;EUR2005;2005 import and export prices (total trades (USD) divided by total weight (kg) in China, India, USA, Japan, Russia and Europe, major producers and consumers (http://www.cementchina.net/freport/showfre.asp?id=749) from UN Commodity Trade Statistics Database  (http://data.un.org/Explorer.aspxDatabase [Accessed 2 July 2010]). Commodity: Cement (portland, aluminious, slag or hydraulic);ec23da1b-e5fa-4f01-bd2c-3233fece2175;market for cement, unspecified;CA-QC
0.576198930916328;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;838aab4c-3cba-4528-ac67-52db590db910;market for bitumen seal, Alu80;GLO
51811.6;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;0a3a87a4-d431-4a83-a811-8eca3e1919f0;ion-exchanger production for water treatment;RoW
19.5;EUR2005;Data on Import/Export (USD/kg) from UN data has been used. (http://data.un.org/Data.aspx?d=ComTrade&f=_l1Code%3a45, [accessed 10th June 2010]) Commodity: 'Sawdust, wood waste or scrap'. A density of 250 kg/m3 was used to convert from M3 to kg (data on density: http://wiki.answers.com/Q/What_is_the_density_of_sawdust, [Accessed 13 June 2010]).;6205fbc0-d3ad-46e2-9426-09c6293c417c;slab and siding, softwood, wet, measured as dry mass to generic market for residual softwood, wet;CA-QC
