Filename;ActivityName;Location;ReferenceProduct
4e6edecb-8474-585b-8756-3ff51109f480_370f3b6f-cd34-496d-a249-3045fdb389a1.spold;market for soil, contaminated;GLO;soil, contaminated
3a0c3da2-21ab-53e5-b60c-ac2c0052e637_85db2f1d-09aa-4171-a852-211e21ff9f2b.spold;market for ethylene glycol dimethyl ether;GLO;ethylene glycol dimethyl ether
d8044828-33e5-5e07-9086-6839407f4e89_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b.spold;market group for heat, central or small-scale, other than natural gas;GLO;heat, central or small-scale, other than natural gas
19c29175-205c-5f06-b28b-c1a3f4fc6711_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, biogas, gas engine;SI;electricity, high voltage
ae33321b-50a9-58fa-8aab-aa01ff0d4ceb_8931016e-3e07-5c9a-91a6-cd85b90a2aaa.spold;market for land tenure, arable land, measured as carbon net primary productivity, pasture, man made;BR-AL;land tenure, arable land, measured as carbon net primary productivity, pasture, man made
92011ca2-554b-53d7-a4b9-c555e308762a_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical;LT;electricity, high voltage
4ce133a6-bea8-5e74-be2d-e6792610f558_9b9edcf3-0539-4642-9516-0df642a5c41a.spold;clear-cutting, grassland to arable land, perennial crop;BR-MG;land tenure, arable land, measured as carbon net primary productivity, perennial crop
9cc35e7d-87c0-501d-afa5-bb0ec79faad9_eb266390-532c-4f14-ba91-a1e1b688cf5c.spold;market for concrete, medium strength;ZA;concrete, medium strength
6a87d8f2-2f60-538e-a5c2-0e3c545418a4_3a33478f-84e5-4f44-9633-364616ffa49e.spold;dust collector production, electrostatic precipitator, for industrial use;CH;dust collector, electrostatic precipitator, for industrial use
bb31f1a5-2258-5ccf-a19d-8a950b88e0fd_3f5f5aef-3833-43d4-8b81-44123105afd7.spold;irrigation, drip;DE;irrigation
d6272768-8ad6-5614-9be3-e1282180aa59_80eda5b6-76c9-41f1-9abc-de1d06482d7a.spold;silicon production, electronics grade;DE;silicon, solar grade
040cf963-aaa6-574b-b224-ec216166d23d_d69294d7-8d64-4915-a896-9996a014c410.spold;market for electricity, low voltage;ZW;electricity, low voltage
756c979d-8dd8-5e3a-a7ce-a1c6f440cd89_906a817d-5c2d-4fd1-80b6-49edd5223f4b.spold;market for deep drawing, steel, 650 kN press, automode;GLO;deep drawing, steel, 650 kN press, automode
d651e378-f86a-51d6-aca6-8fd42723bae4_1cdcf546-a3be-4539-8808-4c0a885a0816.spold;market for potassium nitrate, industrial grade;GLO;potassium nitrate, industrial grade
94f2ea9a-5370-5c0c-b16c-e720f9327e5e_6a5c8503-639b-4251-988b-07548f7d658c.spold;computer production, laptop;GLO;computer, laptop
f3e6c40b-624b-5813-9753-603d69352114_69b3d58f-ddde-59c4-a78d-2ededd641aab.spold;land already in use, pasture, man made to forest, intensive;BR-PR;land tenure, arable land, measured as carbon net primary productivity, forest, intensive
b5353881-019e-5761-9317-2d2ef1e18096_60e49368-8f1a-49a1-87bd-4e9cb932a8d3.spold;uranium mill construction;US;uranium mill
cbbe9db9-3831-5801-b724-f849e1f35afd_45fbbc41-7ae9-46cc-bb31-abfa11e69de0.spold;treatment of municipal solid waste, incineration;GB;heat, for reuse in municipal waste incineration only
bd41faf5-13b3-577e-be36-93829998dce3_00478901-732f-4bf4-81cc-2255f9874512.spold;treatment of waste polypropylene, open burning;GLO;waste polypropylene
c7d7aa69-bf06-5fb8-85d8-c79e7d1099f1_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity voltage transformation from medium to low voltage;DZ;electricity, low voltage
537919cb-b34b-5f5f-9f98-98cd50fc2275_29ceec7a-ef32-4917-acae-092fab0ffee2.spold;multi-Si wafer production;RoW;multi-Si wafer
35fad18a-9e45-5c0b-a278-24b1e1c30302_8c141c2c-4da1-4522-a67b-ec981572e89d.spold;treatment of residues, MSWI-WWT, WW, average, residual material landfill;Europe without Switzerland;residues, MSWI-WWT, WW, average
e48b63c5-72a6-5176-8b11-ee7b53dc41b1_9e2fbebe-7357-4057-b7c6-3c4d7cfa5285.spold;uranium production, diffusion, enriched 3.9%;US;uranium, enriched 3.9%, per separative work unit
82529689-86c6-50cb-88c3-a9c68ff78e0f_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;treatment of coal gas, in power plant;RS;heat, district or industrial, other than natural gas
a8b9a45a-1469-5fe3-b25f-62908e4d92d8_a498d9fb-9402-4374-b2e2-3f85f5d98f43.spold;market for ammonium nitrate;RER;ammonium nitrate
9c50a606-3c49-5f40-89db-0e501b468918_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from IT;SI;electricity, high voltage
05040ba1-9a93-5c05-b8d5-75cdeb9f218a_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from HR;SI;electricity, high voltage
fea6ba3f-c189-5243-9a63-badabf86debb_2dd9af9e-cc2a-4a62-bed8-f66f227b819e.spold;market for chlorine, for reuse in zirconium and hafnium tetrachloride production;RoW;chlorine, for reuse in zirconium and hafnium tetrachloride production
f53778c8-a313-5b87-99eb-459df34c5cac_788fbac7-89f4-4167-a410-72b7bf149d92.spold;dinitroaniline-compound production;RoW;dinitroaniline-compound
3df9e589-7355-5e7a-b311-67bea8862907_1ec16786-a836-54a3-896a-f41ea3a9f9ec.spold;rare earth oxides production, from rare earth carbonate concentrate;CN-FJ;ytterbium oxide
3771cfad-d1f3-55af-b254-9b44cd9a1241_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, deep geothermal;JP;electricity, high voltage
d3e1120e-bbf3-5472-b01b-7121484c97f8_2966d161-5281-47d6-86d3-efbb0a4b2110.spold;market for heavy fuel oil;ZA;heavy fuel oil
1e7eb0b7-886a-5c6b-b0d8-22296942026d_a2883a53-5764-489d-964b-58e5c2354915.spold;nuclear fuel element production, for boiling water reactor, UO2 4.0% & MOX;DE;nuclear fuel element, for boiling water reactor, UO2 4.0% & MOX
7b6b261e-a825-5267-afdd-0ee56dba0ca8_f62099af-2f69-4a09-b3b3-bfea04cf46cd.spold;ethylamine production;RoW;ethylamine
906aaf3a-33c9-5a28-81a7-de2a125f4309_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from FR;LU;electricity, high voltage
50ca653f-0d9c-5fd9-8b1e-0b3b00c36d18_cddade55-1d1f-491c-b2e2-59f6bed28f56.spold;treatment of decarbonising waste, residual material landfill;RoW;decarbonising waste
dee285bb-a282-5546-9add-16f4bc30ce0d_faac50ba-db79-4c84-8c68-9453728f9063.spold;market for electric motor, vehicle;GLO;electric motor, vehicle
e0e0f26a-8f76-58b7-adcb-16082d97fd05_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from DK;NO;electricity, high voltage
29ee0d48-e734-5b48-b382-dd2ca7689693_7df87cd6-22cd-4010-ab95-b1a02917bbfe.spold;treatment of waste aluminium, sanitary landfill;CH;waste aluminium
223de147-3fb9-5576-95ae-2e9adfb79838_474e7001-a158-4379-8793-e02f0c14bbfe.spold;yttrium oxide to generic market for mischmetal;GLO;mischmetal
ac4f35a6-f57c-57aa-8399-1ccc3ac276b5_c33b5236-001e-49b5-aa3d-810c0214f9ce.spold;steel production, electric, chromium steel 18/8;RER;steel, chromium steel 18/8
76741ef4-cc81-548a-adbc-b719bb68fcc2_332485f5-12a7-4bd8-95bb-288d31fafe3d.spold;market for bottom ash, MSWI-WWT, WW from pig iron production;Europe without Switzerland;bottom ash, MSWI-WWT, WW from pig iron production
8b1c3c5d-c404-539b-9976-65022f49cedf_bfd577e2-82b4-4166-af2b-3bda540931f6.spold;treatment of waste mineral wool, sorting plant;CH;waste mineral wool
cfe2d975-94d2-5459-a7d1-67e010dfc791_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;electricity voltage transformation from high to medium voltage;IN-Eastern grid;electricity, medium voltage
4bd373e1-b344-57fc-93e1-19a7e2ae9e5f_637ee275-a239-4dcb-b084-abfa110dd65b.spold;treatment of waste sealing sheet, polyethylene, municipal incineration with fly ash extraction;CH;electricity, for reuse in municipal waste incineration only
af35b858-77e0-5f66-ab67-442be8884071_9cdb112b-0d90-4d76-9cec-412b0c67d8bb.spold;treatment of waste polyurethane, municipal incineration;RoW;waste polyurethane
8c434a7e-9f27-5dc6-8a34-28f5e6a95978_ef27b642-5afe-52be-a9d0-0d6a0febcdd6.spold;gluing mill construction;RER;gluing mill
bd000630-7e18-5331-84c5-5a00af0e9a3f_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat production, wood chips from industry, at furnace 5000kW, state-of-the-art 2014;RoW;heat, district or industrial, other than natural gas
df8e0c8a-2118-53e7-adbd-b35ae1049e8c_a7abd72a-4d9c-4f99-abfc-3de79d425a96.spold;market for wood ash mixture, pure;Europe without Switzerland;wood ash mixture, pure
5d0124cf-abe5-5318-9f82-b5521fdd6901_aaa12bd8-0c97-4a13-9a58-a731207527bc.spold;goods wagon production;RER;goods wagon
b90ce8cb-c6e0-525d-bb8b-c9b2d2a5b395_474e7001-a158-4379-8793-e02f0c14bbfe.spold;holmium oxide to generic market for mischmetal;GLO;mischmetal
e917bdc0-dd8c-5403-b5af-4002e8caa812_ffcb8cbb-77ab-4f87-8a94-87ca5b8ea79e.spold;ethanol production from maize;US;ethanol, without water, in 95% solution state, from fermentation
2d87c99e-acd0-5a1d-9db0-a6e6b9ebfdfd_4c2bb0f0-422d-4fb3-bcfe-a36ef1b55874.spold;market for land tenure, arable land, measured as carbon net primary productivity, annual crop;AR;land tenure, arable land, measured as carbon net primary productivity, annual crop
c174e5e6-6d68-501c-825b-bb1af2a8358d_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;electricity voltage transformation from high to medium voltage;EG;electricity, medium voltage
bf1363ed-314c-5996-8887-a1b00ba4aae1_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, wind, <1MW turbine, onshore;SE;electricity, high voltage
aeefa58e-0dc8-5704-8868-4726f4a4cd01_d5aaf8f4-2ce9-436b-b0bc-59c1839281d0.spold;treatment of aluminium in car shredder residue, municipal incineration with fly ash extraction;CH;aluminium in car shredder residue
71c89e5b-24c5-577c-8494-77a523cc99ed_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 3kWp slanted-roof installation, a-Si, panel, mounted;CH;electricity, low voltage
1d3db734-ef7c-5ff8-9e76-6252c9592289_e60fe70b-2ab2-4b9a-9ec2-81b90dcff450.spold;market for electronic component machinery, unspecified;GLO;electronic component machinery, unspecified
33765068-7678-52c7-8cec-fc8630f6bce2_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, wind, >3MW turbine, onshore;CN-GX;electricity, high voltage
f254ed3b-8bb8-5b34-bbf3-b56b61741ddc_68850e7f-0daf-4744-a87d-146555861f30.spold;market for haying, by rotary tedder;GLO;haying, by rotary tedder
7e56cc88-1d7f-5489-82c3-b58320ff4827_9be88de4-3a75-4915-b2ab-40451b05b6ee.spold;market for polyol;RoW;polyol
962a94ad-7669-51a4-b0cd-c163bd7e12cc_e31efe33-e07e-4f56-ab66-08b13bd19d37.spold;market for sugarcane;CO;sugarcane
48c690bd-61cd-5a51-bb0d-c850953550b1_42193bba-bf84-4490-8c69-b6e23048e73d.spold;coffee green bean production, robusta;VN;coffee, green bean
17d1667a-1302-5aec-8b06-ed2072f92d8b_ff7a13da-3665-469e-a211-4ab06801c7ea.spold;suction, shavings, softwood;CH;shavings, softwood, measured as dry mass
b20c06ba-9f05-53e9-8394-56d26f0a7f9b_66c93e71-f32b-4591-901c-55395db5c132.spold;market group for electricity, high voltage;CN-SGCC;electricity, high voltage
21a57f31-49bd-5954-8d68-4e34cd7c4c43_bab2d2e5-e35f-4264-82ff-7d8e6dc222c1.spold;bale loading;CA-QC;bale loading
d878a986-c521-5c8b-b9ac-70b96bc4e6ec_8e89c8b7-9fe9-4f10-9e03-8f8001656c0c.spold;market for bottom ash, MSWI[F]-WWT, WW, average;CH;bottom ash, MSWI[F]-WWT, WW, average
1a092e74-9095-5393-89f6-6954fb3ed34b_9d447e1a-a41a-43ac-b374-d0fc6dcb61df.spold;synthetic fuel production, from coal, high temperature Fisher-Tropsch operations;ZA;liquefied petroleum gas
dccc5506-8d5a-515a-9dde-58f848a850aa_6f2eb438-cde2-4d07-a770-d023a988a9c4.spold;market for waste wood, untreated;CH;waste wood, untreated
303da23e-7fcd-51c5-a823-cf9884dd5d55_eee3d813-2a39-4b3e-ac01-672b1c17b568.spold;market for decommissioned tram track;RoW;decommissioned tram track
b5b79cb1-b982-5e3c-b16a-faf7776edc24_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, production mix;PL;electricity, high voltage
de754dac-8b78-5f46-bb70-3034177ca781_f9895e44-5657-47fc-8eec-a4985e2bce2e.spold;transport, freight, lorry 16-32 metric ton, EURO3;BR;transport, freight, lorry 16-32 metric ton, EURO3
96e1dfcd-3c53-5cbe-b615-d30935fea617_43c831c7-8759-4b40-94b4-b6e0f05087a7.spold;solid bleached and unbleached board carton production;RoW;solid bleached and unbleached board carton
5fe13f07-86a1-5ef8-982c-72dbfc0641a5_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, oil;IS;electricity, high voltage
7579cc07-c44a-5c71-8277-c86f3604a417_f869849f-8c20-4097-9819-c8f2e4515955.spold;ventilation control and wiring production, decentralized unit;RER;ventilation control and wiring, decentralized unit
965c4a9b-725a-5802-bf26-66b9dabb4b19_3ad50a22-b9bd-4cbc-891d-49bcdad17f6c.spold;continuous dyeing, fibre, cotton;GLO;continuous dyeing, fibre, cotton
f2c67fcc-df70-5ad0-b728-debab077877e_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;treatment of blast furnace gas, in power plant;HU;heat, district or industrial, other than natural gas
6bcc7fbe-3d46-5c30-8282-fd161fc8f3cb_27da8130-82ba-485c-a800-b89efdcb0491.spold;market for municipal solid waste;FI;municipal solid waste
e34e906a-80a8-54bb-8d1c-b0c3b69fbe4c_a9007f10-7e39-4d50-8f4a-d6d03ce3d673.spold;natural gas, high pressure, import from NL;BE;natural gas, high pressure
65dc71f0-59c9-5c9f-9447-802284f2dad1_7933f397-3db0-4aa1-abb0-5386ae0393d6.spold;molecular sieve separation of naphtha;RER;heptane
bb0c5e8c-597e-5f26-b8ce-cf41fd867b19_8931016e-3e07-5c9a-91a6-cd85b90a2aaa.spold;clear-cutting, primary forest to arable land, pasture, man made;BR-TO;land tenure, arable land, measured as carbon net primary productivity, pasture, man made
4c1a16ad-b1f7-5bd6-965d-9d05cfb9a223_68e26a5f-ffa6-4222-bce0-c156fe562fe0.spold;market for transport, freight, lorry with refrigeration machine, 7.5-16 ton, EURO3, R134a refrigerant, cooling;GLO;transport, freight, lorry with refrigeration machine, 7.5-16 ton, EURO3, R134a refrigerant, cooling
ca37d1d3-22b1-5dd5-ab0f-f3bc7651ebe5_0b6f10dc-7e07-4eba-96bc-9fe0c7e634a4.spold;receiver system construction, solar tower power plant, 20 MW;RoW;receiver system, solar tower power plant, 20 MW
4a0f8548-5f07-50bf-819a-32b0ff86eb5c_60e40c5e-8a0e-52f7-8c7f-2664ac536903.spold;treatment of sewage sludge, 97% water, WWT, WW, average, landfarming;CH;organic nitrogen fertiliser, as N
39e27a13-d335-5018-be75-3a836edab5a5_4a9432d1-aaeb-4861-b776-822258862206.spold;aluminium turning, primarily roughing, conventional;RoW;aluminium removed by turning, primarily roughing, conventional
02716508-c250-5bdd-8aee-b36e8d21eb62_c5651546-a49e-4c1d-b856-1cf358ab466a.spold;planing, beam, hardwood, u=20%;CH;shavings, hardwood, loose, measured as dry mass
80117962-38d2-5a6b-b1a0-c0da1e5b1ae8_4c2bb0f0-422d-4fb3-bcfe-a36ef1b55874.spold;land already in use, perennial cropland to annual crop;MX;land tenure, arable land, measured as carbon net primary productivity, annual crop
c1f2903a-719c-5be7-8a5c-7d222d058f58_fbcabacc-60c3-4849-8b8f-125ae1b6fc3a.spold;electric scooter production, without battery;GLO;electric scooter, without battery
40df10c2-7379-5287-be3c-c00c932d42b5_00478901-732f-4bf4-81cc-2255f9874512.spold;market for waste polypropylene;BE;waste polypropylene
ac9341c2-641d-5105-ba7e-006510aae615_41428893-cbd6-4013-9066-a9347b976cb2.spold;urea formaldehyde foam production, in situ foaming;RoW;urea formaldehyde foam, in situ foaming
33c93808-0568-53ee-9569-c4ea5dfb1051_626d96ee-f1a6-444d-9b67-f8e6f8e29d22.spold;silicon carbide production;RER;silicon carbide
8e12fce3-f5bd-5ef6-a499-a121a989613b_5321a299-0c03-4bfc-9dda-d020456f6b2e.spold;market for inorganic phosphorus fertiliser, as P2O5;DE;inorganic phosphorus fertiliser, as P2O5
9cc0df37-d634-5f45-b78f-4f23baab36d4_318bc688-5b2f-56fa-8bab-3c071c0f52bb.spold;market for organic potassium fertiliser, as K2O;GLO;organic potassium fertiliser, as K2O
1690406c-0838-5cd8-8f6a-58f1e2f7bb43_409fed7c-d609-44ba-901b-045059c1100d.spold;market for dimethylamine;RoW;dimethylamine
9ca549d3-c994-5e9a-b8de-329f752ef6b3_2a5040cb-9dc4-4ca0-8ea6-3223bbf01a16.spold;market for leach residue from copper production;GLO;leach residue from copper production
e69adc37-3610-5823-a2c9-d29f1afaa629_f598c5db-f614-47c6-a037-2ab56003e360.spold;benzene production;RER;benzene
2f9358d8-da34-5e12-9054-7bb2c9fb1c43_6da04e2b-e9e9-5cc4-8227-a5b19b91b936.spold;chilli production;RoW;chilli
03c761b1-9bc0-56c2-b8c9-8171030d85bf_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical;RU;electricity, high voltage
2ad3fcdb-3720-5948-bfc8-ec0b1a385432_6d2f58d6-dafd-4d3d-b141-4559ab6d484b.spold;magnesium chloride, from zirconium sponge production, Recycled Content cut-off;GLO;magnesium chloride, from zirconium sponge production
8888df95-1e36-5dd7-9e1b-bac8ba449c35_8349c9d1-7a60-46f6-98d8-ec0f48ae5310.spold;market for trout;GLO;trout
45a65aa8-ef2d-5a7d-8500-b14714b45e03_fa626da2-499e-4259-ba0a-c4e8f34927a5.spold;market for sodium aluminate, powder;GLO;sodium aluminate, powder
106b8501-a573-50e9-ba86-0094667610fa_4c2bb0f0-422d-4fb3-bcfe-a36ef1b55874.spold;clear-cutting, primary forest to arable land, annual crop;BR-TO;land tenure, arable land, measured as carbon net primary productivity, annual crop
7786ee8b-51ad-5502-9ea8-f1d769fdefa3_fa61e123-954d-4c67-a47a-215cc17a7f00.spold;market for NMC111 oxide;RoW;NMC111 oxide
acc242db-1ca9-5312-85cd-abff94027f2f_b49aaf9f-3079-4e9e-8b6d-d3c2a98909ba.spold;treatment of residues, MSWI[F]-WWT, WW from soft fibreboard production, residual material landfill;CH;residues, MSWI[F]-WWT, WW from soft fibreboard production
6a5a3519-89fb-5762-852a-cbc7b1dbf91a_bb6df298-3f43-4fa9-9359-0be51d35a1eb.spold;hydropower plant construction, reservoir;CA-QC;hydropower plant, reservoir
01bd5d74-05b2-550f-b586-0269a0b27ac5_292153e9-57a9-4b9e-a025-3558981d0ddd.spold;field leveling, sugarcane;RoW;field leveling, sugarcane
45893691-e602-5e7d-aec9-bbf2df47f45c_df39a019-ca9d-43a7-a49e-083b3cb118a4.spold;photovoltaic slanted-roof installation, 3kWp, multi-Si, panel, mounted, on roof;CH;photovoltaic slanted-roof installation, 3kWp, multi-Si, panel, mounted, on roof
8cb9b60d-1432-5e92-9e25-e72650515be7_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, deep geothermal;CN-GD;electricity, high voltage
829d7798-03ec-5ee4-8e1a-76713041c48b_c0d1f278-c0fb-49f1-8dbb-7dbd602b94a4.spold;market for heat and power co-generation unit, 200kW electrical, components for electricity only;GLO;heat and power co-generation unit, 200kW electrical, components for electricity only
4acd7cf1-31d7-57e7-8aef-6feceb1fc471_4c2bb0f0-422d-4fb3-bcfe-a36ef1b55874.spold;land already in use, perennial cropland to annual crop;CH;land tenure, arable land, measured as carbon net primary productivity, annual crop
c69b954d-8582-58aa-9144-f74bdc0cd7ed_fc9591fa-99c6-49f4-a80c-d7ae4be937b2.spold;market for deep drawing, steel, 3500 kN press, single stroke;GLO;deep drawing, steel, 3500 kN press, single stroke
969abb6e-2c8f-5853-b6c0-fa9750481166_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;electricity voltage transformation from high to medium voltage;LY;electricity, medium voltage
f81ad26c-8dc5-53fb-87a0-1f2cb0c3d3c9_e90acf2f-a5de-4d1b-ac35-f10bf5c1c9f2.spold;building operation, luxury hotel;BR;building operation, luxury hotel
b950d4a1-4ad8-5219-9c46-59baea5dc14e_17e163ef-4e16-4368-83f3-9d6faaf6ae3b.spold;palm oil mill operation;RoW;palm oil, crude
d28d5406-2d8b-5b20-a015-4f55fa276b04_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;treatment of sewage sludge, 75% water, WWT, WW from particle board production, sanitary landfill;RoW;electricity, medium voltage
5e8fba78-d563-5126-bf8e-494a3c5892fe_45fbbc41-7ae9-46cc-bb31-abfa11e69de0.spold;treatment of municipal solid waste, incineration;BG;heat, for reuse in municipal waste incineration only
9bd86bc1-1837-58ef-9c9e-1534ee62cdb2_4bf60736-bc87-4e3d-8d34-ea8bcc46f551.spold;market for polyester resin, unsaturated;RoW;polyester resin, unsaturated
d7ad3736-5e5c-50e1-a400-cabb063783b1_e205cf62-396d-488a-8e2f-71344bbee1aa.spold;yogurt production, from cow milk;CA-QC;cream, from cow milk
b8bc1690-e318-5dc2-a8d1-c60f86a10797_e6c4c508-f95f-42e0-b0a7-78c703326f9c.spold;polymer foaming;RoW;polymer foaming
18a386c4-ac1f-5239-b5ea-df2b4a86fd70_cd27db73-0bae-4afa-a11a-e62153d7594b.spold;expanded perlite production;CH;expanded perlite
f13296bf-3b00-58ae-97ad-2d2656f13fde_f4470cb4-f0f6-43d0-9e03-52bec610169f.spold;benzimidazole-compound production;RER;benzimidazole-compound
a97e45c1-efde-5095-a0c8-2f4fa998c8be_f5707bdf-f7e2-479b-b3ea-99c04de8a927.spold;nutrient supply from NPK (26-15-15) fertiliser;RER;inorganic nitrogen fertiliser, as N
c76dd3f8-b9a7-5178-8e9f-4a60c981c69b_58f087c9-c348-4c55-bdc4-9805b5a0239a.spold;transport, passenger car, large size, petrol, EURO 5;RoW;transport, passenger car, large size, petrol, EURO 5
467608ca-db79-5046-bf68-f1fc76ee6e2f_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, natural gas, combined cycle power plant;NL;electricity, high voltage
11104f83-9dd6-501e-b0f1-da889412dde3_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, oil;CA-QC;electricity, high voltage
9ad70ab5-55b6-577b-ad24-67ecb4710776_3c859828-4123-49fc-b34a-7e9c5a285e39.spold;tungsten carbide powder production;RoW;tungsten carbide powder
33161950-fe00-5061-8c1d-0524a8a020be_f372d4c2-7310-4fb9-8bb6-bee214fd08d1.spold;land use change, perennial crop;BR-PI;land use change, perennial crop
859a1b99-326b-5617-87af-2d4746a1d5d9_db0c4b8c-2b20-4c29-af86-30b8ee8d4f1b.spold;treatment of residues, MSWI-WWT, WW from GGBFS production, residual material landfill;RoW;residues, MSWI-WWT, WW from GGBFS production
0a1002e2-bf57-5434-ba42-467371a11940_bf633ec7-acbf-46a8-b490-042e9557eda8.spold;planing, lath, softwood, u=20%;RoW;sawnwood, lath, softwood, dried (u=20%), planed
ac30e8cb-eda7-5ec1-a599-87fab3758b68_d69294d7-8d64-4915-a896-9996a014c410.spold;market for electricity, low voltage;TJ;electricity, low voltage
23c4b963-b27a-507c-a2a2-62abb74e5588_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, biogas, gas engine;CA-AB;electricity, high voltage
edd7c1b3-2e6e-5da7-a93a-7f4e475cf290_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, wind, >3MW turbine, onshore;CN-JS;electricity, high voltage
cf945f95-d50c-5d58-86ac-e68466458e5c_8931016e-3e07-5c9a-91a6-cd85b90a2aaa.spold;land already in use, annual cropland to pasture, man made;BR-MT;land tenure, arable land, measured as carbon net primary productivity, pasture, man made
adab55be-1553-572c-88a0-8032bcc50358_27da8130-82ba-485c-a800-b89efdcb0491.spold;treatment of municipal solid waste, incineration;TR;municipal solid waste
598f6e28-d444-527f-a7cf-254adc284fdc_4789dfbe-ec30-402f-8748-5ebec9275f71.spold;market for sewage sludge, 97% water, WWT, WW from maize starch production;RoW;sewage sludge, 97% water, WWT, WW from maize starch production
a0b193fe-35dc-529c-afd6-820a0c00f141_52a4f0af-c140-4a0a-ab61-cd28be585fc0.spold;market for used intermodal shipping container, 20-foot;GLO;used intermodal shipping container, 20-foot
b7327a0c-f55f-573e-b4e7-9ddde0842b3d_88afd721-07ec-4910-a004-fa3fecb6bf70.spold;treatment of waste plastic, mixture, open dump, wet infiltration class (500mm);GLO;waste plastic, mixture
59fb7df2-9704-59d9-902a-d6bfe1af73f2_8701d690-28c4-4a84-b79d-0320e90b1a50.spold;market for polyurethane adhesive;GLO;polyurethane adhesive
0f86fa39-7a6f-57f7-9e1f-69539a25ac26_e72f7aa8-2369-4498-992e-9db51852afc6.spold;treatment, sludge from pulp and paper production, landfarming;RoW;sludge from pulp and paper production
ad415e54-23f1-5a3c-9b18-9a08a5862f65_46f10d01-11e9-4e24-b68e-920100c4878f.spold;catch crop growing, ryegrass-red&Egyptian clover-mixture, September-April, organic fertiliser 40 kg N, one cut;CH;ryegrass-red&Egyptian clover-mixture silage
ce77012c-4b9e-57a7-b874-0cd7b8865c8d_d156e9e5-9799-4f88-82cd-60d88ac4c285.spold;market for forestry harvester;GLO;forestry harvester
e47a3f03-a9aa-5ccf-bdcb-72cf5fed47d7_b2c8815a-b3fc-44b1-9b62-289dd82210f3.spold;treatment of residues, MSWI[F]-WWT, WW from CRT production, residual material landfill;CH;residues, MSWI[F]-WWT, WW from CRT production
d4d51c54-95ea-5a90-8817-50585c271f52_9219c94a-7a25-4a4c-b25d-c096fdd50d47.spold;market for waste polyvinylchloride;FR;waste polyvinylchloride
a90cbfde-a6d9-5c96-ad18-96c7cbcf0ee6_ac3ce6da-8f69-40be-885a-5ea13915e89b.spold;treatment of residue from mechanical treatment, desktop computer, municipal waste incineration;CH;residue from mechanical treatment, desktop computer
20196e61-0ee3-5b18-b3ec-cc7392ed5f80_c5adb1fb-872e-4446-a3bb-c4b61aa4bd45.spold;tap water production, underground water with disinfection;CA-QC;tap water
ce31d141-bdce-54f9-8fb4-abd297d35e6a_76ab0018-e176-43e0-b42c-12e82b937fef.spold;concrete production, 20MPa, with cement, Portland;CA-QC;hard coal ash
73a842f7-a1cf-5a04-959c-51ae93b3fdad_20d649c2-db6b-4c9a-b529-409c9d43748e.spold;market for sunflower seed;GLO;sunflower seed
ee948e45-08b1-533c-bd7c-f7781dc75a9f_60e40c5e-8a0e-52f7-8c7f-2664ac536903.spold;treatment of sewage sludge, 97% water, WWT, WW from ceramic production, landfarming;RoW;organic nitrogen fertiliser, as N
0959ec43-ccc2-5d52-9b35-e35912e367ae_66c93e71-f32b-4591-901c-55395db5c132.spold;market for electricity, high voltage;ES;electricity, high voltage
f7e64fb7-17f2-598c-8dd6-9ce1ff477c83_6dbeade5-eb8e-5666-b681-f479757cfd86.spold;treatment of sewage sludge, 97% water, WWT, WW from concrete production, landfarming;RoW;organic phosphorus fertiliser, as P2O5
e02916a5-a853-580c-8765-c1959ffe773f_bf0425ee-99c2-488e-9056-3495e9f4e9cb.spold;deep well drilling, for deep geothermal power;AT;deep well, drilled, for geothermal power
