Filename;ActivityName;Location;ReferenceProduct
76ea314f-aad6-5816-88f5-41d8cd4509d6_27da8130-82ba-485c-a800-b89efdcb0491.spold;treatment of municipal solid waste, incineration;TW;municipal solid waste
00295efc-4f76-5f3b-bb33-809e17784e6a_d69294d7-8d64-4915-a896-9996a014c410.spold;market for electricity, low voltage;MD;electricity, low voltage
acf15859-a6bb-5ba8-8116-61d51c9571b9_6c365ae3-f8cb-4aff-8709-afea7fbf0a40.spold;sowing;Canada without Quebec;sowing
17ec9531-53e9-5c4a-972f-81768ac7d7e5_00d5b850-ada6-4636-9672-e72e43d620f3.spold;heat and power co-generation unit construction, 1MWel, 6.4 MWth;RoW;heat and power co-generation unit, 1MWel, 6.4MWth
9d3cebfd-e7e4-5a25-a5eb-fe8212c0f723_8b87cd0e-b9cc-482b-9584-9fe6bf805ac6.spold;sodium cyanide production;RER;sodium cyanide
9b6b0077-ce55-5713-ae92-5d074c95a055_20cdb341-4c24-4952-aee1-827d85eb88e7.spold;treatment of used intermodal shipping container, 40-foot;GLO;used intermodal shipping container, 40-foot
5b4122c8-3a6c-5961-a892-f5e414e47414_6f758196-b251-41b7-8bcd-494cf240a390.spold;market for used purse seiner, steel;GLO;used purse seiner, steel
1cf9dce3-94d6-58a9-8dfb-a0f705e88f9b_1f82a4fc-f292-4854-90f1-3621a9997ba3.spold;treatment of sludge, NaCl electrolysis, residual material landfill;CH;sludge, NaCl electrolysis
d21cf6c1-125a-5695-8bdd-40b6b4e80cf9_7af733eb-13b1-5918-8168-4f40964b2b84.spold;market for dichlobenil;GLO;dichlobenil
9a7ea5db-c6b8-5fd6-9fff-4e2c5b5429db_5b8d6214-5226-4a48-a7aa-a814ea610fee.spold;hydroformylation of butene;RoW;3-methyl-1-butanol
f0735968-343b-513a-8c2e-4a67dd58341c_6bdc51d3-de17-403f-9fb7-4664b1708a5e.spold;synthetic gas factory construction;RoW;synthetic gas factory
b8f6bcd5-b3bf-5f9e-bf0a-56bd54aab767_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, oil;CA-BC;electricity, high voltage
e2ba4b64-3133-5093-8f1c-d94179b07d31_4da7438b-1508-4eb9-b58b-9e85fcf26801.spold;natural gas processing plant production;GLO;natural gas processing plant
af8b4698-f6b0-516d-8b4f-3bcd6201e2a5_ef1d6c96-2207-4032-b27c-de2499e87aa8.spold;treatment of spent cation exchange resin from potable water production, municipal incineration;RoW;spent cation exchange resin from potable water production
be23a11b-8d66-5240-91c3-04d376e380c6_9b9edcf3-0539-4642-9516-0df642a5c41a.spold;land already in use, annual cropland to perennial crop;BR-PA;land tenure, arable land, measured as carbon net primary productivity, perennial crop
a322616a-304e-5af0-b476-4ab4e3fc0206_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from DK;SE;electricity, high voltage
c45ae68d-c6f4-52b7-b82f-4d7e0135700b_7fe99768-d571-4bc2-a272-7df585bd0d48.spold;hardwood forestry, oak, sustainable forest management;DE;wood chips, wet, measured as dry mass
96d57e61-e065-5d02-b89e-ef0a28786c36_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, natural gas, conventional power plant;NO;electricity, high voltage
e927d57f-71a3-53d2-aabf-858cc105a3eb_0ff2e270-7b95-4442-8198-40f472ae5dc8.spold;sawnwood production, hardwood, raw, dried (u=20%);CH;sawnwood, hardwood, raw, dried (u=20%)
22aa0393-6f26-5027-9f3c-aa3558af342e_5a572f8b-0bbd-4946-81b3-1c483252627e.spold;ferroniobium production, from pyrochlore concentrate, 66% Nb;RoW;ferroniobium, 66% Nb
e9dd80e6-1ce0-5ffb-8776-0d6ee78e116e_d6ec2fa7-9885-4c36-afb9-1d336d86c3dd.spold;polybutadiene production;RER;polybutadiene
e91bc9d9-c2b3-5bce-94b4-d616d6806b06_6d8a8081-0f96-421f-923a-d3941f11c643.spold;market for cement plaster;RoW;cement plaster
e3ef108d-42c7-59d1-ac20-1f2f10f868fa_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted;IN-PB;electricity, low voltage
b507abfe-9141-5702-8dc1-6bb9d73843ba_97165d99-f445-4b78-8ec8-e145ecd787f4.spold;softwood forestry, spruce, sustainable forest management;SE;bundle, energy wood, measured as dry mass
80a64e14-c5ad-5edc-99c1-07bfc8a31304_e0e21fc2-075e-403b-8a87-b4732663579b.spold;furnace production, pellet, 50kW;CH;furnace, pellet, 50kW
490b623f-0043-5790-a8e4-76f4802b33fe_d495abc3-3dd2-4fdc-93ed-e6304c3aa650.spold;market for disk drive, CD/DVD, ROM, for laptop computer;GLO;disk drive, CD/DVD, ROM, for laptop computer
52406e1a-193e-5209-9a08-e80b8612f744_d13ae29b-7d6a-55d2-8380-86343a80fed8.spold;treatment of waste polyethylene terephthalate, for recycling, unsorted, sorting;US;waste polyethylene terephthalate, for recycling, unsorted
930ce48e-5b1a-5920-bcb9-664219f38e65_28f2da0b-78ef-4715-ab9a-db1a5b17b2aa.spold;blast furnace production;RER;blast furnace
0c6d0414-8f0a-5dda-a895-1d8453f4fc62_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;market for electricity, medium voltage;US-ASCC;electricity, medium voltage
ca0adb39-8de6-51ef-8b09-23b0f5144713_5321a299-0c03-4bfc-9dda-d020456f6b2e.spold;market for inorganic phosphorus fertiliser, as P2O5;NZ;inorganic phosphorus fertiliser, as P2O5
b2c88207-1748-5f5c-9341-477b26b67a68_c4ea317c-5719-4f10-9e04-7da3e328a0c4.spold;market for o-dichlorobenzene;RER;o-dichlorobenzene
24121470-49d0-53cf-aba6-d8422645f727_815e3069-9ab7-4706-8402-48c22c72c688.spold;market for methyl acrylate;GLO;methyl acrylate
50862c1d-bd81-5143-9252-cf4accebd09f_22df1429-91c9-4d1e-a289-1deec0adc66d.spold;treatment of bagasse, from sugarcane, in heat and power co-generation unit, 6400kW thermal;BR-Southern grid;bagasse, from sugarcane
0c13fd69-cbeb-5307-9312-d7dfb4446276_6d66b2a0-df54-4f29-90d6-ea6cd540771f.spold;market for wastewater from ceramic production;RoW;wastewater from ceramic production
95bf32af-45ca-5792-a1c5-eb54c88b6754_d2aea801-6631-4070-939b-7b6d6b73bee5.spold;alkyd paint production, white, water-based, product in 60% solution state;RER;alkyd paint, white, without water, in 60% solution state
1384441e-f55b-5b57-91ac-ffb5914db5b8_5d954e5c-1e6d-4f78-9fc3-d3857b7892cb.spold;market for electricity, high voltage, aluminium industry;CN;electricity, high voltage, aluminium industry
02825852-12ca-5f58-a35a-de17e0ed4ee6_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity voltage transformation from medium to low voltage;LK;electricity, low voltage
5856a755-5f59-57ca-ab68-bd4528f053e3_88afd721-07ec-4910-a004-fa3fecb6bf70.spold;market for waste plastic, mixture;SI;waste plastic, mixture
6794ea81-90b8-5154-a68c-417e22784155_d262464c-5e85-433e-877d-c7e787ace057.spold;market for photovoltaic slanted-roof installation, 3kWp, ribbon-Si, laminated, integrated, on roof;GLO;photovoltaic slanted-roof installation, 3kWp, ribbon-Si, laminated, integrated, on roof
98d43989-0785-56dd-b871-070150e8cbc2_00478901-732f-4bf4-81cc-2255f9874512.spold;treatment of waste polypropylene, unsanitary landfill, dry infiltration class (100mm);GLO;waste polypropylene
2f9c6d5e-cb45-541a-8c2d-b77c5af88827_2b352195-5da6-4bdc-abf5-42f535534d60.spold;thionyl chloride production;RER;thionyl chloride
5d258640-59fb-58f4-a803-8ff70a5fed6d_2b5712fb-1c87-44e1-9131-4970e73264ef.spold;aluminium electrolysis facility construction;RoW;aluminium electrolysis facility
f48540c2-fbc8-50ea-80fa-dd312c6b5ebe_ab725f8d-72c5-5564-b71e-132585f0bf32.spold;rare earth oxides production, from rare earth oxide concentrate, 70% REO;CN-SC;lanthanum-cerium oxide
25b2b6d5-9f50-5e33-8b72-2715cb034bc2_0e35a77b-02a4-4c53-8d79-a4ae83273774.spold;market for chassis, internet access equipment;GLO;chassis, internet access equipment
2659dd4d-4df9-524b-868c-acb908ed2ba1_b4cbdbae-1427-4fe2-8388-cab714a46011.spold;treatment of used air filter, central unit, 600 m3/h;CH;used air filter central unit, 600 m3/h
3bbbb2e0-60f7-58a1-841c-886a7d2db191_0d3eda5a-4601-4573-9549-0701c459ab88.spold;hard coal, import from Indonesia;IN;hard coal
1987b821-7b4f-5733-b590-0ff5120eb613_dae141a8-7daa-4f03-a649-b85b718ac65b.spold;market for waste glass;EE;waste glass
e5df9927-fa5f-5fa5-b8d3-1fd07f574c17_e69cca3a-6e2a-4638-b9e7-09927dcf1c95.spold;polyvinylchloride production, suspension polymerisation;RoW;polyvinylchloride, suspension polymerised
b9876331-f164-5154-90c0-0190856805ec_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hydro, reservoir, non-alpine region;IS;electricity, high voltage
5ab17045-18d4-5cd2-a6f8-b5904f1611df_6dc5955e-e2a6-4fd5-845d-63df2e29ecaa.spold;market for phosphate rock, beneficiated;MA;phosphate rock, beneficiated
f3e52a62-1ec2-5b44-a026-2029d52073a4_5321a299-0c03-4bfc-9dda-d020456f6b2e.spold;nutrient supply from ammonium nitrate phosphate;RoW;inorganic phosphorus fertiliser, as P2O5
0df000e1-a0cf-5efc-9488-5b6348194410_267c6637-2ba7-40dc-b17d-9d5eaa4f0fe5.spold;impact extrusion of steel, hot, deformation stroke;RER;impact extrusion of steel, hot, deformation stroke
15b9f188-26a5-50a6-bb8e-64956fc21474_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted;CA-NS;electricity, low voltage
7babcb67-8d73-5932-a076-071867997fd5_23cae926-1ba2-4dc4-a289-9679102deb4f.spold;wood preservation, dipping/immersion, water-based preservative, outdoor use, no ground contact;RoW;wood preservation, dipping/immersion method, water-based, outdoor use, no ground contact
008eb5e7-800f-5b7a-90d9-4f1950b889e3_e805d959-7903-47b0-9401-47d1f5ce6b3a.spold;market for tempering, flat glass;GLO;tempering, flat glass
cf511e8b-5a93-5fb1-9418-3016ff364c30_f372d4c2-7310-4fb9-8bb6-bee214fd08d1.spold;market group for land use change, perennial crop;BR;land use change, perennial crop
70f9362f-6100-584b-a60f-6ad06542c319_ca1adf5d-eddf-490c-aa63-49684b3d91db.spold;treatment of residues, MSWI[F]-WWT, WW from concrete production, residual material landfill;CH;residues, MSWI[F]-WWT, WW from concrete production
67f9d26d-244a-5010-98eb-dcfb6eb74ff8_894067ef-403f-4e39-9852-e399a84afa21.spold;purse seiner maintenance, wood;RLA;purse seiner maintenance, wood
c83bcf3a-8f6e-5e4f-81ed-ddd3fcf2935a_6e57739e-8655-4d87-8324-11ed616e3048.spold;transport, pipeline, long distance, natural gas;RoW;transport, pipeline, long distance, natural gas
55c8b942-5fe1-5ede-9076-31c6050a1de0_5622e91c-82a0-59f4-aa73-38c2c3a70d9a.spold;chlormequat chloride production;GLO;chlormequat chloride
23fa7bbb-b0e2-5867-896d-e96b48b1e328_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;electricity voltage transformation from high to medium voltage;AL;electricity, medium voltage
3f5cfb90-58e3-5517-b3c9-99b0ad398175_198b42f0-8b12-4c2d-9e8e-7c42e54e2e1e.spold;market for sewage sludge, 75% water, WWT[R], WW from anaerobic digestion of whey;GLO;sewage sludge, 75% water, WWT[R], WW from anaerobic digestion of whey
7d667b5b-55ea-5cf5-ab08-a321aff55675_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hydro, pumped storage;CN-HE;electricity, high voltage
6d508b95-eaa7-596d-a5eb-a492957ac7f4_1125e767-7b5d-442e-81d6-9b0d3e1919ac.spold;heat and power co-generation, natural gas, conventional power plant, 100MW electrical;US-SERC;heat, district or industrial, natural gas
6cac0df2-8d92-54b4-87dc-eda0ed259e54_4c2bb0f0-422d-4fb3-bcfe-a36ef1b55874.spold;land already in use, perennial cropland to annual crop;BR-SC;land tenure, arable land, measured as carbon net primary productivity, annual crop
17991a4e-9477-5fd6-b36b-2790afe54aef_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hydro, run-of-river;CN-YN;electricity, high voltage
30b24234-507e-5fe0-a842-c1fc017aae8e_5060225e-6ea5-4842-90d0-a1971c92dfc5.spold;mango seedling production, for planting;RoW;mango seedling, for planting
3fc7be1c-1a15-5f95-a51a-05fd5a73376f_1d32b849-121f-4d23-853c-fa2bf55c42e9.spold;land use change, annual crop;BR-RO;land use change, annual crop
db21ea53-e0e3-5db9-9845-645745e98a5a_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;market for electricity, medium voltage;CA-QC;electricity, medium voltage
f7d7dcb1-5db6-53ba-855c-d0cf15256cc3_54186f39-acc2-4c84-95e7-fbb067bde4cd.spold;market for fertilising, by rig fertiliser, sugarcane;GLO;fertilising, by rig fertiliser, sugarcane
1b08cc41-d1ae-5ede-9d61-f3ca28b84942_d69294d7-8d64-4915-a896-9996a014c410.spold;market for electricity, low voltage;CA-ON;electricity, low voltage
3f8e20f0-c50b-5b21-9f62-f3f82c95bbf1_7e034d72-d5bc-4f72-b2f6-9062337a2504.spold;bitumen adhesive compound production, cold;RoW;bitumen adhesive compound, cold
6b510d9a-0648-574a-a39c-527097fde14b_e9390e9e-2ddf-4c53-a102-f1a9961dc7be.spold;planning, heat and power co-generation unit, 160kW electrical;RoW;planning, heat and power co-generation unit, 160kW electrical
82e45d9e-ea26-54f1-b961-774ed20e76bb_d58b2ab4-8d9f-4be7-9cba-d02bbb8da1df.spold;NMC811 hydroxide production, for Li-ion battery;RoW;NMC811 hydroxide
1ca23123-fccb-5346-9250-740456e148f5_640f24e5-1f45-4aa2-b306-e8cca907034d.spold;market for energy requirement for assembly of heat and power co-generation unit, 160kW electrical;GLO;energy requirement for assembly of heat and power co-generation unit, 160kW electrical
67d24d2e-3f7b-52a8-82b9-6213b9347ca3_66c93e71-f32b-4591-901c-55395db5c132.spold;market for electricity, high voltage;IN-Western grid;electricity, high voltage
e6e1c697-f153-56f7-a0f4-54f3a26a2606_245732f4-a5ce-4881-816b-a207ba8df4c8.spold;electronics production, for control units;RoW;electronics, for control units
71e44fbe-b023-5673-8d74-b9cada4d7c8b_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, compressed air energy storage, adiabatic;RoW;electricity, high voltage
836c22bb-137e-5c55-b266-394b23f6b7da_19c17659-9730-45f5-bf15-b71ee8d5e7b9.spold;cast iron milling, dressing;RER;cast iron removed by milling, dressing
52f1ff1a-9c2c-5732-9714-1a73212df6d3_0d2bd2c3-e60f-4e7f-8541-2aac412259ba.spold;gas power plant construction, combined cycle, 400MW electrical;RoW;gas power plant, combined cycle, 400MW electrical
98276418-c925-5e21-acfb-0e1c2529b672_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from HU;SK;electricity, high voltage
91e5320d-bf6f-506c-bcad-fd6be4975e48_bc06c7e3-8a07-424b-a2d9-e43b1918638d.spold;atrazine production;RER;atrazine
4e465fa3-8c82-5c8f-a0a4-3fd4f478ff01_2840620c-e40b-430e-b7b6-b46e9faf410b.spold;treatment of zinc slag, residual material landfill;GLO;zinc slag
9859d8ef-eac2-5473-8122-dbf6b7f94e06_b940f2cb-0916-477f-9d15-916e96347330.spold;market for internet access, videoconference, 0.7 Mbit/s;GLO;internet access, videoconference, 0.7 Mbit/s
abca9655-cf21-5e54-9b1f-b1a4e0078d98_3ba2c4e1-5133-4a09-aa56-755cb2072dae.spold;market for reefer, intermodal shipping container, 40-foot, high-cube, carbon dioxide, liquid as refrigerant;GLO;reefer, intermodal shipping container, 40-foot, high-cube, carbon dioxide, liquid as refrigerant
fc108b99-e6e5-5b8a-8287-0a1da107f6a3_fe15c49e-fef2-4cbc-be64-04338f4e2823.spold;brick production facility construction;CA-QC;brick production facility
87ab841c-b8dd-52f1-a187-dea5eb21260c_2669baa0-c363-4ba4-bb4d-6c7cff61d241.spold;sawnwood production, softwood, dried (u=20%), planed;CH;sawnwood, softwood, dried (u=20%), planed
fe327b79-60cc-501a-8a14-80881944992c_4eeec3b3-48e8-410d-be38-63785564065e.spold;wax production, for lost-wax metal casting;GLO;wax, lost-wax casting
469e183b-ec18-5f21-8d60-b6642155190a_7f3ef328-91c4-4039-aabc-8e7ce0842806.spold;market for zirconium oxide;GLO;zirconium oxide
45486ca9-e441-52c4-9be5-7910a35a4e6b_6f2eb438-cde2-4d07-a770-d023a988a9c4.spold;market for waste wood, untreated;EE;waste wood, untreated
e77bbd19-37eb-5ff9-be79-0d30d9665b26_bef7d0b3-c9d9-46db-a67d-2c9e550f2c12.spold;magnesium, for reuse in titanium sponge production, to generic market for magnesium;JP;magnesium, for reuse in titanium sponge production
c7e3626e-18aa-59b5-9906-d190d2580187_ca91ff54-b856-4ee4-98b2-246fa9bb3630.spold;market for residues, MSWI-WWT, WW from glass production;GLO;residues, MSWI-WWT, WW from glass production
2f33e52f-7608-57a2-a08e-1a6e2bf092d5_69b3d58f-ddde-59c4-a78d-2ededd641aab.spold;clear-cutting, grassland to arable land, forest, intensive;BR-MA;land tenure, arable land, measured as carbon net primary productivity, forest, intensive
e08c64e9-ad74-570c-86c2-4cbf40c1b55a_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;market for electricity, medium voltage;LY;electricity, medium voltage
73d34fd1-779c-5da5-89b7-fa7efc819eaa_5321a299-0c03-4bfc-9dda-d020456f6b2e.spold;nutrient supply from diammonium phosphate;RER;inorganic phosphorus fertiliser, as P2O5
408c3918-54c4-5982-a898-f38b8be6b6f9_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, wind, <1MW turbine, onshore;TR;electricity, high voltage
e42574c2-4008-5d6b-9359-ee72e22a645e_41603a25-69fd-4114-bf48-9fca55d1c9d2.spold;sodium arsenide production from Imperial smelting furnace;GLO;sodium arsenide
1d7df77d-3d84-52bc-b089-cc2ee1932d7b_b254bbdf-fb2b-4878-aec9-2a7820f3f32e.spold;treatment of blast furnace gas, in power plant;CN-YN;blast furnace gas
693c1902-3359-5d46-bec3-425686a98cf9_eadd8b3b-9c5d-5166-a244-4f4e46914133.spold;market for potash salt;RoW;potash salt
cacfb79f-3458-5b62-b399-a6bcd9019552_ab022c6c-c1a2-4705-858c-1091852fc051.spold;market for waste refinery gas;GLO;waste refinery gas
4514163f-8dfe-5875-88ff-0cd28482b4a3_8fe754b3-4475-431e-800f-1944ad7b25b6.spold;mine construction, gold-silver-zinc-lead-copper;SE;mine infrastructure, gold-silver-zinc-lead-copper
fbaac547-5371-5ea8-8ee1-3142a5d634c2_7c2f8db1-1d7f-4528-a232-8203587d4a4d.spold;packing, lime product;RoW;packing, lime product
0b729eda-e9b3-5a0d-a2f3-a0a034549ff8_ce9ab92d-460a-5d74-aa2a-d1be0af894ca.spold;market for isophorondiisocyante;RER;isophorondiisocyante
bbbe50da-bc53-5d52-be0c-a5886dd58071_6f2eb438-cde2-4d07-a770-d023a988a9c4.spold;market for waste wood, untreated;LU;waste wood, untreated
95819164-6507-545d-90fd-28a090c8ec92_b419e26a-249f-4286-a6f8-188e7dfba951.spold;titanium dioxide production, sulfate process;RER;titanium dioxide
2cc51bd3-2843-5f84-b50e-25709679e87e_6e494138-d8ce-5102-9486-28910172975f.spold;treatment of metal scrap, mixed, for recycling, unsorted, sorting;Europe without Switzerland;ferrous metal, in mixed metal scrap
5a121276-6675-57fa-90e7-b1254bbedc41_1d32b849-121f-4d23-853c-fa2bf55c42e9.spold;market for land use change, annual crop;BR-ES;land use change, annual crop
dc85df18-44db-5c7a-8250-31ff3241d83e_f3a6095a-d689-5bcf-8bd9-6ae701313632.spold;polyethylene, high density, granulate, recycled to generic market for high density PE granulate;CH;polyethylene, high density, granulate, recycled
64ff1d81-09c0-509a-9aae-5c7e6e9d029c_0df59074-806a-4246-aed7-4962db009117.spold;magnesium-alloy production, AZ91;RoW;magnesium-alloy, AZ91
c83f9c56-ac4a-5980-a0d7-a37880f77d51_e09971fb-f77e-48a3-99a8-4feba6a59bb4.spold;gold refinery operation;RoW;gold
e522689e-d2dd-5485-9a91-090a50d7babd_fbf87b1b-6462-4557-b412-1a7f79b12efc.spold;market for pendimethalin;GLO;pendimethalin
2200950f-7eba-5fd0-9e22-15c5f3e62edb_31c5bd1a-78b7-58bc-8929-6f686ce2e810.spold;market for tinplate, in mixed metal scrap;CH;tinplate, in mixed metal scrap
038aadd2-4a10-531b-9851-a806ca432269_729005c5-811f-42a1-b599-fac315af9f3a.spold;market for operation, housing system, cattle, tied, per animal unit;GLO;operation, housing system, cattle, tied, per animal unit
b0e5e6ec-d483-54b1-9a22-3650d0dc2b73_85086b85-ef0a-55c6-be1f-66e45e7aeaaa.spold;market for land use change, pasture, man made;BR-CE;land use change, pasture, man made
b9c487bb-4799-5335-9581-2d0402b6c2a2_af9fc27e-0952-4636-95ea-a36ea7f54475.spold;paper production, woodcontaining, lightweight coated;RoW;paper, woodcontaining, lightweight coated
