Filename;ActivityName;Location;ReferenceProduct
8d697634-c6a8-59e4-9b46-5655791c8f80_2f20213d-143e-49ce-adb0-026f00c3e622.spold;shale brick production;RoW;shale brick
1efb1314-cd09-55c0-9882-93c639a0b005_c4474bae-4b30-54e1-91db-f999dfc8496e.spold;market for bromoxynil;GLO;bromoxynil
43e3b4d4-a2f8-5019-a2fd-69420bffa910_6b006425-66fe-4452-90d1-05ecb78bb99c.spold;yarding and processing, mobile cable yarder on truck;RER;cable yarding
420d2bdc-c93f-5ebd-b9c3-68744082de9a_8b988c18-f03b-46aa-83ae-d72d4639ff76.spold;market for cable, unspecified;GLO;cable, unspecified
df4dd1fc-7c61-582e-b07f-456b26b25c80_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;market for electricity, medium voltage;HR;electricity, medium voltage
40a4992d-04a1-5a9f-9d01-5c31edfc7718_d69294d7-8d64-4915-a896-9996a014c410.spold;market for electricity, low voltage;KZ;electricity, low voltage
6c23f5e1-4aef-5aa9-bb52-e1da10512050_bf1e3419-4be1-4ff9-8923-36216d587c0b.spold;maize grain production, Swiss integrated production;CH;maize grain, Swiss integrated production
5edcc7a9-1e30-5443-a384-e6923e8b7c93_e5208079-1561-4537-a1f8-863db2702d0f.spold;treatment of hazardous waste, hazardous waste incineration;Europe without Switzerland;hazardous waste, for incineration
6e5b8ca9-17d9-58ba-b4aa-b3a1f6668b6a_c0939534-d461-46e6-b433-f4cdad1f5ef7.spold;market for sewage sludge, 70% water, WWT, WW from concrete production;CH;sewage sludge, 70% water, WWT, WW from concrete production
4e603ea4-27e5-5ffc-b641-ce5241ec84e4_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;electricity voltage transformation from high to medium voltage;AU;electricity, medium voltage
ccc6b3bd-ae81-51c3-a8c1-24655ffc99b8_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b.spold;operation, solar collector system, Cu flat plate collector, one-family house, for hot water;RoW;heat, central or small-scale, other than natural gas
50a729de-093e-567c-aad4-cee6c9e00417_50d03570-2a14-438c-a21d-2a01f15d4c60.spold;grass seed production, organic, for sowing;CH;grass seed, organic, for sowing
d3f8b537-ca8b-5f2c-ac54-d5155b623a2a_18bebcb5-572f-433d-95aa-282cc3ada6e2.spold;ethylenediamine production, from ethanolamine;RoW;ethylenediamine
98a058eb-12a6-5b80-ab88-d5c166105a62_9a7e6cdc-79c0-4872-840d-a8a2fd723189.spold;treatment of crust from Parkes process for lead production;GLO;silver
7cdecf13-1d26-5ab4-9b0c-d585d458b79b_120d4874-c322-4173-988f-49841427a5c0.spold;calcined clay production;BR;calcined clay
668aed9e-a9ab-547f-bb7f-bbf825fe0dbd_42baed81-24d1-4aed-a120-cc7d35ddac10.spold;market for waste paperboard;IT;waste paperboard
1a39ebdd-d579-5c8a-b9e6-69a7710643b2_220fe333-5329-4a8d-b012-1db429f2383b.spold;market for transport, freight, aircraft, medium haul;GLO;transport, freight, aircraft, medium haul
9464e29a-a8c1-5212-8f1a-b4bb6ce78200_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, wind, <1MW turbine, onshore;CN-GX;electricity, high voltage
3421f6a0-ab17-5eb3-8c0c-8c744493254e_b055ff17-e9ea-4519-9e03-486795e1c7d0.spold;market for tyre wear emissions, lorry;GLO;tyre wear emissions, lorry
48d2e4a7-6aed-5891-b35e-1ab89c3e8703_7a83a93a-7648-46a8-b3a5-8adf5de62a96.spold;market for wastewater from maize starch production;CH;wastewater from maize starch production
b3b55829-0721-5ac0-aaf0-0fb41dcafce6_e580a34c-42e2-460d-ac2e-a49bcf0583f2.spold;market for olive;GLO;olive
b97f0712-657a-59b2-bb12-78c875c1d379_c5adb1fb-872e-4446-a3bb-c4b61aa4bd45.spold;tap water production, underground water with chemical treatment;RoW;tap water
6a2c8a40-f35b-519c-85ba-5c26b7752ecc_5f56b73e-6bbd-4ba4-99e5-d5163b9b9271.spold;indium production;RoW;indium
e6ce92e2-a6d5-5c7c-86cc-bdadb137f609_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, oil;US-NPCC;electricity, high voltage
487d878b-700f-5a0e-8dbd-ea3de27077ec_01d68191-e402-4a74-9049-15cc9635265b.spold;market for impact extrusion of aluminium, 2 strokes;GLO;impact extrusion of aluminium, 2 strokes
a98e0703-5663-58bd-a33c-a7e7d4ca2202_66c93e71-f32b-4591-901c-55395db5c132.spold;market for electricity, high voltage;ME;electricity, high voltage
fe460aa7-2dec-5425-bcf7-9126c747fdc4_c3e8f65b-ce1f-43dd-bc38-b4967ed71b03.spold;assembly of generator and motor, auxilliaries and energy use, for mini CHP plant;RoW;assembly of generator and motor, auxilliaries and energy use, for mini CHP plant
c6e0bdb0-2f6a-5693-83a0-f542e9adcfdb_795369c8-09eb-439f-9321-15c0d3be6a6f.spold;synthetic gas production, from wood, at fixed bed gasifier;RoW;synthetic gas
9680b929-1703-5e80-8fe3-da114e146e9b_5321a299-0c03-4bfc-9dda-d020456f6b2e.spold;market for inorganic phosphorus fertiliser, as P2O5;US;inorganic phosphorus fertiliser, as P2O5
5a1cb599-637b-5838-be96-f9fd2697de92_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, natural gas, combined cycle power plant;IN-PB;electricity, high voltage
4ca86dc2-7868-5af1-9e09-eb33342683ab_ef644ee9-9e11-4442-9c96-a29f8528dde7.spold;carbon dioxide production, liquid;RoW;carbon dioxide, liquid
899af5a4-b9a0-5d65-89e6-f7eb29a79954_ca6f1ac4-edb1-417c-a56d-aecd7d9fb0ae.spold;long liner construction, steel;RoW;long liner, steel
2cd8303a-d2be-511a-b7eb-493e8c6c57a5_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, lignite;US-TRE;electricity, high voltage
179976ce-7a45-54b9-b70e-b464f9ff8529_f5707bdf-f7e2-479b-b3ea-99c04de8a927.spold;nutrient supply from urea;RER;inorganic nitrogen fertiliser, as N
8f3d1314-5dec-5d35-8ac7-f908724f53a2_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hydro, run-of-river;CN-GX;electricity, high voltage
524a317a-9e37-52e3-8791-d7b4b5359f7b_5b24ec04-17b1-45ef-8ef8-0c203296b608.spold;mine construction, open cast, lignite;RER;mine infrastructure, open cast, lignite
39873caa-b247-5d8a-a8b4-83efe7780c98_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, natural gas, combined cycle power plant;GR;electricity, high voltage
6aed4783-30db-5de4-96cc-48e606e7f288_00f0de48-4d01-4f43-a0a2-a91b11319bf8.spold;market for compressed air, 1200 kPa gauge;RoW;compressed air, 1200 kPa gauge
b9b1a853-f609-5974-8f9c-bf090129d19f_66c93e71-f32b-4591-901c-55395db5c132.spold;market for electricity, high voltage;LU;electricity, high voltage
2f5e08bc-b569-5b4f-90ad-4166a3a6dbd8_91cc5210-1d33-4a8d-beda-c8ab7b0d00f9.spold;market for residues, MSWI-WWT, WW from liquid crystal production;GLO;residues, MSWI-WWT, WW from liquid crystal production
f0caff82-a84d-51d9-a371-36809fd3533f_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, wind, 1-3MW turbine, onshore;CA-NB;electricity, high voltage
c03fc725-e448-526e-aa25-c192aca80296_5d954e5c-1e6d-4f78-9fc3-d3857b7892cb.spold;electricity production, hydro, aluminium industry;CA;electricity, high voltage, aluminium industry
0e3a889e-8a05-56bd-8380-6fafc382d79c_e966c047-14ea-461a-b109-869188de323e.spold;cement production, CEM II/B-V;ZA;cement, CEM II/B-V
9ee0f343-a06f-5250-b783-44e2f2e4baeb_7e9077e8-7bbc-44c4-9759-62526ff34d47.spold;concrete production, 20MPa, self-construction, for building construction, with cement, type ICo;PE;concrete, 20MPa
0715de51-ad6f-5ce7-99ac-f3d07ce4f443_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, wood chips, 6667 kW;IN-KA;electricity, high voltage
02eb989c-6795-501d-abbb-e05f7aed423e_765e7edf-19bc-4110-bb7c-32df8d749c54.spold;market for concrete, 50MPa;RNA;concrete, 50MPa
2f2e9969-193b-50ff-807b-71207b1e5037_94b20f80-ad10-4d87-9077-bfaebfd9e512.spold;used toner module, laser printer, colour, Recycled Content cut-off;GLO;used toner module, laser printer, colour
f40d7a48-5d6c-5143-a9b2-3ab62ce83009_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;treatment of sewage sludge, 75% water, WWT, WW from ammonium paratungstate production, sanitary landfill;RoW;heat, district or industrial, other than natural gas
e43b3781-732a-5523-8f0c-0ff14c8ad93f_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;burnt shale production;RoW;electricity, medium voltage
a9ea147e-8ef8-5f66-ae0f-0591f58facb6_1f9d8150-57b5-4e5f-a9bf-b71cbb1be302.spold;market for flyash brick;RoW;flyash brick
33484b63-6fe3-54ac-860b-476d6714413b_9e0c9c28-7d8f-4f18-a769-bff3a4c8c1e5.spold;market for urea;RER;urea
f2491f70-de6e-5bb2-bb6e-1439e69391ca_c3da8588-3fab-4ec7-a850-330ed9825e2b.spold;vanilla seedling production, for planting;MG;vanilla seedling, for planting
4413e9b1-a540-5df2-a4da-51411fc7723e_c5adb1fb-872e-4446-a3bb-c4b61aa4bd45.spold;market group for tap water;GLO;tap water
2a9472d9-54d0-56a1-8bcc-521ae24cb362_6bcb7d07-3c26-45c4-a87a-ead2ac75a66a.spold;market for transport, passenger car, large size, diesel, EURO 4;GLO;transport, passenger car, large size, diesel, EURO 4
0fe0d28f-91f3-5f58-ad5a-b7b59dd6835c_90542231-d3f9-53df-ba02-2adbecf59e9c.spold;market for gadolinium oxide;GLO;gadolinium oxide
511d70a4-a9f7-522b-b03b-ecbd181083cb_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from CA-MB;CA-SK;electricity, high voltage
32db8f79-175a-5417-9908-756ba45b07be_f18ec5cb-751d-4d1b-8699-7130c830c577.spold;spiral-seam duct production, steel, DN 125;RER;spiral-seam duct, steel, DN 125
55876b54-2928-5de8-816e-c49c7ff9f226_6dbeade5-eb8e-5666-b681-f479757cfd86.spold;treatment of sewage sludge, 97% water, WWT, WW from soft fibreboard production, landfarming;CH;organic phosphorus fertiliser, as P2O5
a9d4cbae-684a-5389-9be5-0d15c07b0765_88afd721-07ec-4910-a004-fa3fecb6bf70.spold;clinker production;CH;waste plastic, mixture
2774ed32-52df-56ef-8bfe-47a3b9d9ed81_7c4dafff-fe18-45c0-92e4-857950032abb.spold;market for inorganic potassium fertiliser, as K2O;NO;inorganic potassium fertiliser, as K2O
15eef134-6ab2-58b7-84c6-21ac6509fa0e_5321a299-0c03-4bfc-9dda-d020456f6b2e.spold;nutrient supply from thomas meal;GLO;inorganic phosphorus fertiliser, as P2O5
0057f884-7d56-5d11-b8ca-d3c2c8a079dc_b73c05e7-72a9-40af-b33e-771c6964f4ce.spold;batter wheat mix production;RER;wheat flour mix
37490441-a127-5143-b799-40719511b3cc_3ab60559-40d3-42e4-9cac-476a519098fa.spold;titanium tetrachloride production;RoW;hydrochloric acid, without water, in 30% solution state
d5426d06-5323-50f6-81f1-757d5bfb9ce4_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from PT;ES;electricity, high voltage
6c7ccc8b-e3c3-5c05-99c8-9b0601adf83b_291fc06d-1b3e-4077-aabb-346b588ed24b.spold;diesel production, petroleum refinery operation;PE;diesel
fc5ca129-9aa4-5917-a4e4-99c944348713_1fb2e33c-efb6-42f9-99e0-f9024ace9fcc.spold;softwood forestry, spruce, sustainable forest management;SE;cleft timber, measured as dry mass
aae2b47f-0061-5823-bc15-7e228c9937a9_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;market for electricity, medium voltage;SA;electricity, medium voltage
28a84592-971f-56f2-bced-670e5d8b7c6f_d218fa09-3958-455e-8e4b-abfa1132af93.spold;market for sulfidic tailings, from silver mine operation;AU;sulfidic tailings, from silver mine operation
6815eb9a-6846-502a-995d-1f96f31031cd_b15da1e4-2d96-4388-bcdd-b02b17cf0ea4.spold;plug production, inlet and outlet, for computer cable;GLO;plug, inlet and outlet, for computer cable
2de77deb-a376-5862-8b68-93f2e703a380_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;market group for electricity, medium voltage;CA;electricity, medium voltage
2522595d-dee3-5326-bb66-febbebe86d1a_7dd1dea7-88cc-47fa-900b-c9eb0dbfe819.spold;market for chromium steel removed by milling, large parts;GLO;chromium steel removed by milling, large parts
7861e7e2-39d9-5e21-ab50-32d94dfb0b51_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;electricity voltage transformation from high to medium voltage;MY;electricity, medium voltage
2616c2ed-6f58-5dd7-b458-1ebc53ddef0e_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from HU;RO;electricity, high voltage
9cb48749-7c71-50a2-ad84-6f077764b321_0df59074-806a-4246-aed7-4962db009117.spold;magnesium-alloy production, AZ91;RER;magnesium-alloy, AZ91
e39aa1ac-7545-5e8c-8717-a6de63bc34ee_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hydro, run-of-river;CO;electricity, high voltage
5e45ec98-61c3-5fbc-aea0-021828ba8f93_d7ff1811-40af-5f9c-a645-21a05091fa39.spold;market for aluminium, in mixed metal scrap;RoW;aluminium, in mixed metal scrap
196191ce-4237-513b-bef5-7a6296da2bf3_f372d4c2-7310-4fb9-8bb6-bee214fd08d1.spold;market for land use change, perennial crop;AR;land use change, perennial crop
be42d02a-0ac6-5fbe-9d47-9af6de719d50_eb266390-532c-4f14-ba91-a1e1b688cf5c.spold;concrete, all types to generic market for concrete, medium strength;RNA;concrete, medium strength
20d6c421-5275-5f78-8c36-f143bdee5b93_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, production mix;CL;electricity, high voltage
f94afabe-b126-5e00-9e77-f68ca2235c5b_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;market for electricity, medium voltage;AO;electricity, medium voltage
b7caae79-7190-54ef-8492-53fe05ce1c5d_11b71553-cc51-438e-8cb5-0337836737ae.spold;market for waste textile, soiled;CH;waste textile, soiled
b225f27e-3f4e-52e2-b759-c42bcfbf4479_45fbbc41-7ae9-46cc-bb31-abfa11e69de0.spold;treatment of municipal solid waste, incineration;IT;heat, for reuse in municipal waste incineration only
73a00478-bfc4-5e40-b341-874456864b79_76c62dcf-b87a-4509-9682-514079cf7975.spold;treatment of waste polyvinylchloride product, collection for final disposal;CH;waste polyvinylchloride product
81523df7-9f9b-5ea5-a41e-2fc147150bf5_6272e937-9524-463b-ae03-65d65f8ff6df.spold;market for tractor, 4-wheel, agricultural;GLO;tractor, 4-wheel, agricultural
a12b8f1f-0458-5123-914e-2e812653535a_1e278342-7e3b-426d-b000-58eab8104573.spold;limestone quarry construction;CH;limestone quarry infrastructure
595b78a0-aa0d-565a-89ba-3d802b854485_68d6dfcf-2089-4586-9bbf-ad75591105cf.spold;market for injection moulding;GLO;injection moulding
d29e71e1-d132-5cfd-b402-d515a4b97768_0e2dea51-7ebb-4cf8-8343-2db3e334195d.spold;air separation, cryogenic;RER;argon, crude, liquid
d9d9e164-4939-55de-8ac4-eeab114af98b_27da8130-82ba-485c-a800-b89efdcb0491.spold;market for municipal solid waste;BA;municipal solid waste
051522f2-3e4e-5ba6-add6-49a256feb5f2_07f702da-9f08-4082-85ea-6a3586caddd2.spold;C3 hydrocarbon production, mixture, petroleum refinery operation;PE;C3 hydrocarbon mixture
50f0c422-be5b-5c35-ae27-f73483c907a8_dc763799-ba2f-46a0-9b15-9cbd9d61139d.spold;basic oxygen furnace secondary metallurgy slag, for recovery to generic market for supplementary cementitious materials;RoW;supplementary cementitious materials
af87f285-11dd-5065-a299-9fa86442f19b_ab03d317-2b8c-48dc-b406-a7257b645b39.spold;market for bottom ash, MSWI-WWT, WW from concrete production;GLO;bottom ash, MSWI-WWT, WW from concrete production
13cd657f-002e-5ba6-bfc3-88ad86108930_dc763799-ba2f-46a0-9b15-9cbd9d61139d.spold;basic oxygen furnace dust, for recovery to generic market for supplementary cementitious materials;RER;supplementary cementitious materials
5c768894-36d0-5d97-a6b7-ebcacfa18827_398a7f10-7d31-4fb4-9edb-2c859ff745f2.spold;mine infrastructure construction, open cast, uranium;RoW;mine infrastructure, open cast, uranium
22ab91a1-4b5b-5565-88f5-cf2937945f39_7dea0df1-ecc7-464f-9e3c-698f0a782311.spold;fibre production, flax, retting;RoW;flax husks
dfb11c3e-63a6-5571-a898-e88afc3f7bd8_73e68137-c32a-4dd8-89df-4681d59ef63a.spold;treatment of residues, MSWI[F]-WWT, WW from wafer fabrication, residual material landfill;CH;residues, MSWI[F]-WWT, WW from wafer fabrication
01c0bc9e-3c90-501c-a6c6-245cb6f37de1_c6c77fb4-9850-4849-be9e-71fc9656bc03.spold;market for solvent, organic;GLO;solvent, organic
004800ac-4575-5b7e-bda0-553f33ee4917_485b4fc4-90b7-4c36-9bb4-fd116ad34538.spold;market for natural gas, medium pressure, vehicle grade;GLO;natural gas, medium pressure, vehicle grade
af94b314-1030-5021-ac72-7fe856826aee_1125e767-7b5d-442e-81d6-9b0d3e1919ac.spold;heat and power co-generation, natural gas, conventional power plant, 100MW electrical;US-RFC;heat, district or industrial, natural gas
f7b6870f-6669-5fc9-b806-e3b89d1e2de7_27da8130-82ba-485c-a800-b89efdcb0491.spold;treatment of municipal solid waste, incineration;JP;municipal solid waste
bcf8a282-589e-5033-a97b-3cc9491493d1_af6ea19f-be19-49fb-ad31-129d4e761a3a.spold;packaging glass production, brown;RER w/o CH+DE;packaging glass, brown
7d95330b-cbb0-5f42-a507-a458b98331f8_1d8da2ef-019e-4fc8-9e15-11bd37949f61.spold;market for air filter, decentralized unit, 250 m3/h;GLO;air filter, decentralized unit, 250 m3/h
aea2abe6-77cc-5b5c-8a94-7bb52e907944_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from RO;BG;electricity, high voltage
73086c0d-1084-57c1-946c-21c216c1fb29_66c93e71-f32b-4591-901c-55395db5c132.spold;market for electricity, high voltage;NL;electricity, high voltage
1da2f276-e4bd-5c7e-9d83-0f1380786663_fd45a910-a95c-4742-90a5-473e86d16486.spold;polyvinylchloride production, emulsion polymerisation;RER;polyvinylchloride, emulsion polymerised
f8933ffd-2751-5fbc-a7ed-0bf5fe21fa11_f372d4c2-7310-4fb9-8bb6-bee214fd08d1.spold;market for land use change, perennial crop;LK;land use change, perennial crop
e5ad76e2-1608-5af5-a548-7fb42882f84c_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;market for electricity, medium voltage;BE;electricity, medium voltage
12d61c08-1947-5749-8969-c03608ad1286_55b795a2-886f-419e-af38-fba1b83fa51b.spold;market for transport, freight, light commercial vehicle, unregulated;ZA;transport, freight, light commercial vehicle, unregulated
c2b915e7-e142-5766-b5be-a772d068fdcb_7e1e83e1-4331-445f-ab99-c1988389de0f.spold;degreasing, metal part in alkaline bath;RoW;degreasing, metal part in alkaline bath
37d15bf3-11de-57cb-836f-4d68cd817bd2_fdffdd7c-395d-4764-9b7a-d09e9baa34d6.spold;market for sewage sludge, 70% water, WWT, WW from vegetable oil refinery;GLO;sewage sludge, 70% water, WWT, WW from vegetable oil refinery
ab58aa8e-3494-5104-b351-d664cc9d9115_d69294d7-8d64-4915-a896-9996a014c410.spold;market for electricity, low voltage;CA-QC;electricity, low voltage
38ed3209-5899-5669-a1bd-1c71da246cdc_421b0261-a1c0-4546-94f5-dfc8c6dfcc11.spold;market for used electric bicycle;GLO;used electric bicycle
2999b5e4-f395-54a2-a40a-ea962bda7d0f_b50f8fb8-4d3e-4790-a5be-6bd73e3ece4b.spold;market for sunflower seed, for sowing;GLO;sunflower seed, for sowing
1786d42e-6639-5212-8ace-c4103a631c32_cb95c7af-1829-4783-87a9-7c7d2b7d9765.spold;steatite quarry operation;RoW;steatite
6df07221-bf26-5694-b2a0-b5f97f40fdab_dca5d4c8-0e53-4f11-9df5-418e30a0e49f.spold;market for breadcrumbs;GLO;breadcrumbs
d9dd1fc9-42c5-5c8e-91f5-d7f6055dad77_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, lignite;HU;electricity, high voltage
ad18a383-0206-554a-b085-4814d75a689c_3c502ce5-8c62-59fd-abf3-38ff13db2405.spold;market for electricity, medium voltage, cobalt industry;GLO;electricity, medium voltage, cobalt industry
cfc73ba0-3139-5dfc-95ec-ac9aca56a2b8_725cbdbd-cdb2-484b-9363-2c6facb2ab4b.spold;market for ethanol fermentation plant;GLO;ethanol fermentation plant
ade1a77e-3838-5b11-a4d4-8558882ff20c_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, natural gas, conventional power plant;IN-GJ;electricity, high voltage
bf33be1e-5ab8-5aa1-93ee-aec24261b241_8d78a0dc-1489-48c1-8bc4-7c120f318216.spold;chichibabin pyridine synthesis;RoW;hydrogen, liquid
7d83e80b-c2f5-5b7c-8ca7-39aa9d7827ec_6808a91f-0322-406b-a4cf-41473f5a5ca8.spold;market for aircraft, dedicated freight, long haul;GLO;aircraft, dedicated freight, long haul
7fffdc60-1cce-5825-ab8b-95cf0e975f75_d4cd817b-9864-4671-a95a-fcb3e2721bf1.spold;market for purse seiner maintenance, steel;GLO;purse seiner maintenance, steel
271fe312-dc74-55f6-bcc9-b88d8bb9939d_749ae6bc-cd22-4620-804f-148b96989e36.spold;market for sewage sludge, 97% water, WWT, WW from hard fibreboard production;RER;sewage sludge, 97% water, WWT, WW from hard fibreboard production
8b8143b5-9eda-5bef-8b9e-334bdaa58bc9_1fc89761-93f9-48c5-9204-08a8961b93c8.spold;aluminium hydroxide production;RoW;aluminium hydroxide
34ac0e69-3d29-58e1-bda1-c961f242990b_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;electricity voltage transformation, residual mix, from high to medium voltage;DE;electricity, medium voltage
8f6d7f08-b1a4-5ba7-ac80-7ad6eb3b601d_eb72aeaa-98bd-49aa-a94b-0f63f310c62a.spold;treatment of used window frame, wood, collection for final disposal;RoW;used window frame, wood
daa8b53f-a977-5a4e-823a-ac0793c9e54b_93489043-5b66-476f-ac88-ad72054f9154.spold;generator production, 200kW electrical;RoW;generator, 200kW electrical
ba543a50-8463-5fd0-afd2-6d192d5bae16_90157bc6-e4bc-42ac-822f-a915477a42a3.spold;nuclear fuel element production, for pressure water reactor, UO2 3.9% & MOX;RoW;nuclear fuel element, for pressure water reactor, UO2 3.9% & MOX
147813da-53b4-5cc1-a974-898733c9c6a8_90642509-fb39-4552-a66d-7b48ba99d231.spold;treatment of sewage sludge, 70% water, WWT, WW from glass production, municipal incineration FAE;CH;sewage sludge, 70% water, WWT, WW from glass production
28f3d187-2fc3-5bbf-abd4-35f82a93ffc5_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, deep geothermal;US-SERC;electricity, high voltage
19173427-e92e-538d-b759-77572df52889_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, deep geothermal;SV;electricity, high voltage
f2fc7237-d940-5e45-bfcf-74413a6612e4_5f281e36-7bea-464e-b77c-83befc5332ae.spold;weed control, by brush cutter, pasture;RoW;weed control, by brush cutter, pasture
1b34e340-323c-5ad6-8214-581b564fa5b8_05b915cd-3cd5-4e98-aea0-ff231cd4f4b1.spold;horticultural fleece production;RoW;horticultural fleece
cd1fe383-8a25-5c00-99fa-fb00369e0716_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 570kWp open ground installation, multi-Si;IT;electricity, low voltage
92ed6e99-6eed-5aa9-8749-6aca6cb38a00_6f13ac10-76f1-42c1-a46e-7dabda411274.spold;fibre production, kenaf, retting;RoW;stalk
c86253a9-e376-5f2b-8e00-9975097b9102_d1567df0-6921-5a69-adb0-71cacf11683c.spold;market for monoammonium phosphate;RNA;monoammonium phosphate
f67ee351-a49f-5b54-a61e-2eca279c55cd_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, wind, <1MW turbine, onshore;US-NPCC;electricity, high voltage
8ed89654-ad74-5cb6-8a01-5b12a96901b4_51f81140-93df-4b38-83f7-de265d88cd76.spold;market for cyclohexanone;RER;cyclohexanone
7ff8e69d-c10d-5d63-a1e3-058c841df372_dea57f7f-311e-4659-acde-df219917df6c.spold;avocado production;GLO;avocado
750b6b56-a968-55fa-b7b1-373ce9ad926e_1d32b849-121f-4d23-853c-fa2bf55c42e9.spold;land use change, annual crop;AR;land use change, annual crop
e1ee013b-33ab-5ae1-85c4-e1084c78870a_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b.spold;treatment of wastewater from vegetable oil refinery, wastewater treatment;GLO;heat, central or small-scale, other than natural gas
b11d12d8-3f67-5c68-a9be-eb3da08a3536_bab2d2e5-e35f-4264-82ff-7d8e6dc222c1.spold;bale loading;CA-QC;bale loading
2348f72b-0e25-5287-a85d-9a066f98325c_d0e5f559-5f1f-4228-b277-0848a1d49721.spold;market for air filter, decentralized unit, 180-250 m3/h;GLO;air filter, decentralized unit, 180-250 m3/h
fc35704e-117c-539c-931d-4e91f6a375f6_d7432632-40dc-4af8-8125-cb70dd9742c5.spold;iron scrap, unsorted, Recycled Content cut-off;GLO;iron scrap, unsorted
51afa257-31d1-5a13-be0d-ac4677174d5d_7ee0ddc3-924d-4339-b9bf-7856af6a698f.spold;treatment of waste polyethylene, unsanitary landfill, moist infiltration class (300mm);GLO;waste polyethylene
29065b00-0fca-5a1f-a846-8e18f6b5a070_79632c4b-f876-4c89-bf27-b864b30566be.spold;market for metal working, average for steel product manufacturing;GLO;metal working, average for steel product manufacturing
b0c8d812-dc5b-5c87-b9b3-331d3756f069_60e40c5e-8a0e-52f7-8c7f-2664ac536903.spold;nutrient supply from manure, liquid, cattle;GLO;organic nitrogen fertiliser, as N
4fe7f21c-99fe-5a14-a2d7-ec9664feb9a3_b0176c67-5bc0-462a-8466-4f372f446f7c.spold;market for waste polystyrene;IN;waste polystyrene
de98fe93-0dc3-5e53-a965-d550be126f42_9558d1e1-f846-4d39-a42d-8687bdcb98a9.spold;treatment of used tram;CH;used tram
118eab8b-b43c-5882-ac97-69cca62a051f_b90634dc-b7d5-4c1c-98dc-7cb18fccaa1f.spold;market for harvesting, forestry harvester;GLO;harvesting, forestry harvester
8d37671a-aa40-5bba-8dd4-46ddb3b98790_b0176c67-5bc0-462a-8466-4f372f446f7c.spold;market for waste polystyrene;SI;waste polystyrene
ec203488-ef1f-5f62-b8d1-4caa16ba73e3_fbb039f7-f9cc-46d2-b631-313ddb125c1a.spold;platinum group metal, extraction and refinery operations;ZA;copper, cathode
89d862b0-2c30-54b5-bf37-0cf50b73b4eb_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014;CA-NS;electricity, high voltage
71477aa7-8941-5775-b45e-2cd5bc5599fe_56179069-a600-44f6-8403-9de4a908fd82.spold;market for stirling heat and power co-generation unit, 3kW electrical, wood pellet, future;GLO;stirling heat and power co-generation unit, 3kW electrical, wood pellet, future
8da5f6fe-2a48-5ee5-afdc-94b360bd3cbb_d5c99e46-7caa-4a97-b29d-9ceffdec1e75.spold;market for chlorosulfonic acid;RoW;chlorosulfonic acid
95d00753-678e-57b0-acc3-6227bba208bb_6300d56d-9a47-462c-8171-dd53f3f7bb8b.spold;sputtering target production, sintered, indium tin oxide;RER;sputtering target, sintered, indium tin oxide
37234b86-cde8-5e2e-b0ec-1507b42f5f7f_f5707bdf-f7e2-479b-b3ea-99c04de8a927.spold;market for inorganic nitrogen fertiliser, as N;BR;inorganic nitrogen fertiliser, as N
